"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-07-09T16:54:36.885 UTC",0,"2021-07-09T16:54:36.885 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:37.895 UTC",0,"2021-07-09T16:54:37.895 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:38.906 UTC",0,"2021-07-09T16:54:38.906 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:39.916 UTC",0,"2021-07-09T16:54:39.916 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:40.927 UTC",0,"2021-07-09T16:54:40.927 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:41.938 UTC",0,"2021-07-09T16:54:41.938 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:42.947 UTC",0,"2021-07-09T16:54:42.947 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:43.956 UTC",0,"2021-07-09T16:54:43.956 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:44.965 UTC",0,"2021-07-09T16:54:44.965 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:45.974 UTC",0,"2021-07-09T16:54:45.974 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:46.982 UTC",0,"2021-07-09T16:54:46.982 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:47.992 UTC",0,"2021-07-09T16:54:47.992 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:49.002 UTC",0,"2021-07-09T16:54:49.002 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:50.011 UTC",0,"2021-07-09T16:54:50.011 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:51.021 UTC",0,"2021-07-09T16:54:51.021 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:52.036 UTC",0,"2021-07-09T16:54:52.036 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:53.045 UTC",0,"2021-07-09T16:54:53.045 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:54.055 UTC",0,"2021-07-09T16:54:54.055 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:55.064 UTC",0,"2021-07-09T16:54:55.064 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:56.073 UTC",0,"2021-07-09T16:54:56.073 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:57.084 UTC",0,"2021-07-09T16:54:57.084 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:58.094 UTC",0,"2021-07-09T16:54:58.094 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:54:59.102 UTC",0,"2021-07-09T16:54:59.102 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:00.112 UTC",0,"2021-07-09T16:55:00.112 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:01.121 UTC",0,"2021-07-09T16:55:01.121 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:02.131 UTC",0,"2021-07-09T16:55:02.131 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:03.139 UTC",0,"2021-07-09T16:55:03.139 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:04.148 UTC",0,"2021-07-09T16:55:04.148 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:05.209 UTC",0,"2021-07-09T16:55:05.209 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:06.225 UTC",0,"2021-07-09T16:55:06.225 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:07.234 UTC",0,"2021-07-09T16:55:07.234 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:08.244 UTC",0,"2021-07-09T16:55:08.244 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:09.256 UTC",0,"2021-07-09T16:55:09.256 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:10.266 UTC",0,"2021-07-09T16:55:10.266 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:11.275 UTC",0,"2021-07-09T16:55:11.275 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:12.285 UTC",0,"2021-07-09T16:55:12.285 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:13.295 UTC",0,"2021-07-09T16:55:13.295 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:14.306 UTC",0,"2021-07-09T16:55:14.306 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:15.315 UTC",0,"2021-07-09T16:55:15.315 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:16.326 UTC",0,"2021-07-09T16:55:16.326 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:17.337 UTC",0,"2021-07-09T16:55:17.337 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:18.346 UTC",0,"2021-07-09T16:55:18.346 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:19.356 UTC",0,"2021-07-09T16:55:19.356 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:20.366 UTC",0,"2021-07-09T16:55:20.366 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:21.376 UTC",0,"2021-07-09T16:55:21.376 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:22.386 UTC",0,"2021-07-09T16:55:22.386 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:23.395 UTC",0,"2021-07-09T16:55:23.395 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:24.405 UTC",0,"2021-07-09T16:55:24.405 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:25.415 UTC",0,"2021-07-09T16:55:25.415 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:26.424 UTC",0,"2021-07-09T16:55:26.424 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:27.435 UTC",0,"2021-07-09T16:55:27.435 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:28.445 UTC",0,"2021-07-09T16:55:28.445 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:29.455 UTC",0,"2021-07-09T16:55:29.455 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:30.465 UTC",0,"2021-07-09T16:55:30.465 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:31.474 UTC",0,"2021-07-09T16:55:31.474 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:32.485 UTC",0,"2021-07-09T16:55:32.485 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:33.494 UTC",0,"2021-07-09T16:55:33.494 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:34.504 UTC",0,"2021-07-09T16:55:34.504 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:35.514 UTC",0,"2021-07-09T16:55:35.514 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:36.524 UTC",0,"2021-07-09T16:55:36.524 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:37.534 UTC",0,"2021-07-09T16:55:37.534 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:38.544 UTC",0,"2021-07-09T16:55:38.544 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:39.554 UTC",0,"2021-07-09T16:55:39.554 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:40.564 UTC",0,"2021-07-09T16:55:40.564 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:41.572 UTC",0,"2021-07-09T16:55:41.572 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:42.581 UTC",0,"2021-07-09T16:55:42.581 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:43.591 UTC",0,"2021-07-09T16:55:43.591 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:44.601 UTC",0,"2021-07-09T16:55:44.601 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:45.611 UTC",0,"2021-07-09T16:55:45.611 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:46.622 UTC",0,"2021-07-09T16:55:46.622 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:47.632 UTC",0,"2021-07-09T16:55:47.632 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:48.642 UTC",0,"2021-07-09T16:55:48.642 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:49.651 UTC",0,"2021-07-09T16:55:49.651 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:50.661 UTC",0,"2021-07-09T16:55:50.661 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:51.672 UTC",0,"2021-07-09T16:55:51.672 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:52.682 UTC",0,"2021-07-09T16:55:52.682 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:53.692 UTC",0,"2021-07-09T16:55:53.692 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:54.701 UTC",0,"2021-07-09T16:55:54.701 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:55.713 UTC",0,"2021-07-09T16:55:55.713 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:56.723 UTC",0,"2021-07-09T16:55:56.723 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:57.734 UTC",0,"2021-07-09T16:55:57.734 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:58.744 UTC",0,"2021-07-09T16:55:58.744 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:55:59.754 UTC",0,"2021-07-09T16:55:59.754 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:00.765 UTC",0,"2021-07-09T16:56:00.765 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:01.775 UTC",0,"2021-07-09T16:56:01.775 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:02.786 UTC",0,"2021-07-09T16:56:02.786 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:03.796 UTC",0,"2021-07-09T16:56:03.796 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:04.807 UTC",0,"2021-07-09T16:56:04.807 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:05.824 UTC",0,"2021-07-09T16:56:05.824 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:56:06.834 UTC",0,"2021-07-09T16:56:06.834 UTC",0,
