"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
"2021-07-09T09:19:06.694 UTC",0,"2021-07-09T09:19:06.694 UTC",0,"2021-07-09T09:51:34.655 UTC",0,"2021-07-09T09:51:34.655 UTC",0,
"2021-07-09T09:19:07.704 UTC",0,"2021-07-09T09:19:07.704 UTC",0,"2021-07-09T09:51:35.676 UTC",0,"2021-07-09T09:51:35.676 UTC",0,
"2021-07-09T09:19:08.713 UTC",0,"2021-07-09T09:19:08.713 UTC",0,"2021-07-09T09:51:36.698 UTC",0,"2021-07-09T09:51:36.698 UTC",0,
"2021-07-09T09:19:09.724 UTC",0,"2021-07-09T09:19:09.724 UTC",0,"2021-07-09T09:51:37.720 UTC",0,"2021-07-09T09:51:37.720 UTC",0,
"2021-07-09T09:19:10.735 UTC",0,"2021-07-09T09:19:10.735 UTC",0,"2021-07-09T09:51:38.740 UTC",0,"2021-07-09T09:51:38.740 UTC",0,
"2021-07-09T09:19:11.745 UTC",0,"2021-07-09T09:19:11.745 UTC",0,"2021-07-09T09:51:39.761 UTC",0,"2021-07-09T09:51:39.761 UTC",0,
"2021-07-09T09:19:12.756 UTC",0,"2021-07-09T09:19:12.756 UTC",0,"2021-07-09T09:51:40.782 UTC",0,"2021-07-09T09:51:40.782 UTC",0,
"2021-07-09T09:19:13.766 UTC",0,"2021-07-09T09:19:13.766 UTC",0,"2021-07-09T09:51:41.803 UTC",0,"2021-07-09T09:51:41.803 UTC",0,
"2021-07-09T09:19:14.777 UTC",14.22886,"2021-07-09T09:19:14.777 UTC",0,"2021-07-09T09:51:42.824 UTC",0,"2021-07-09T09:51:42.824 UTC",0,
"2021-07-09T09:19:15.787 UTC",14.22886,"2021-07-09T09:19:15.787 UTC",0,"2021-07-09T09:51:43.846 UTC",0,"2021-07-09T09:51:43.846 UTC",0,
"2021-07-09T09:19:16.797 UTC",20.60525,"2021-07-09T09:19:16.797 UTC",0,"2021-07-09T09:51:44.867 UTC",0,"2021-07-09T09:51:44.867 UTC",0,
