"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-09T09:18:57.608 UTC",0,"2021-07-09T09:18:57.608 UTC",0,"2021-07-09T09:18:57.608 UTC",0,
"2021-07-09T09:18:58.624 UTC",0,"2021-07-09T09:18:58.624 UTC",0,"2021-07-09T09:18:58.624 UTC",0,
"2021-07-09T09:18:59.632 UTC",0,"2021-07-09T09:18:59.632 UTC",0,"2021-07-09T09:18:59.632 UTC",0,
"2021-07-09T09:19:00.641 UTC",0,"2021-07-09T09:19:00.641 UTC",0,"2021-07-09T09:19:00.641 UTC",0,
"2021-07-09T09:19:01.650 UTC",0,"2021-07-09T09:19:01.650 UTC",0,"2021-07-09T09:19:01.650 UTC",0,
"2021-07-09T09:19:02.658 UTC",0,"2021-07-09T09:19:02.658 UTC",0,"2021-07-09T09:19:02.658 UTC",0,
"2021-07-09T09:19:03.668 UTC",0,"2021-07-09T09:19:03.668 UTC",0,"2021-07-09T09:19:03.668 UTC",0,
"2021-07-09T09:19:04.677 UTC",0,"2021-07-09T09:19:04.677 UTC",0,"2021-07-09T09:19:04.677 UTC",0,
"2021-07-09T09:19:05.686 UTC",0,"2021-07-09T09:19:05.686 UTC",0,"2021-07-09T09:19:05.686 UTC",0,
"2021-07-09T09:19:06.694 UTC",0,"2021-07-09T09:19:06.694 UTC",0,"2021-07-09T09:19:06.694 UTC",0,
"2021-07-09T09:19:07.704 UTC",0,"2021-07-09T09:19:07.704 UTC",6.75012,"2021-07-09T09:19:07.704 UTC",6.75012,
"2021-07-09T09:19:08.714 UTC",0,"2021-07-09T09:19:08.714 UTC",7.10346,"2021-07-09T09:19:08.714 UTC",7.10346,
"2021-07-09T09:19:09.724 UTC",0,"2021-07-09T09:19:09.724 UTC",7.06408,"2021-07-09T09:19:09.724 UTC",7.06408,
"2021-07-09T09:19:10.735 UTC",0,"2021-07-09T09:19:10.735 UTC",7.0656,"2021-07-09T09:19:10.735 UTC",7.0656,
"2021-07-09T09:19:11.746 UTC",0,"2021-07-09T09:19:11.746 UTC",7.0751,"2021-07-09T09:19:11.746 UTC",7.0751,
"2021-07-09T09:19:12.756 UTC",0,"2021-07-09T09:19:12.756 UTC",6.82038,"2021-07-09T09:19:12.756 UTC",6.82038,
"2021-07-09T09:19:13.767 UTC",0,"2021-07-09T09:19:13.767 UTC",6.76981,"2021-07-09T09:19:13.767 UTC",6.76981,
"2021-07-09T09:19:14.777 UTC",0,"2021-07-09T09:19:14.777 UTC",6.76981,"2021-07-09T09:19:14.777 UTC",6.76981,
"2021-07-09T09:19:15.787 UTC",0,"2021-07-09T09:19:15.787 UTC",6.76981,"2021-07-09T09:19:15.787 UTC",6.76981,
"2021-07-09T09:19:16.797 UTC",0,"2021-07-09T09:19:16.797 UTC",7.00333,"2021-07-09T09:19:16.797 UTC",7.00333,
"2021-07-09T09:19:17.807 UTC",0,"2021-07-09T09:19:17.807 UTC",7.0577,"2021-07-09T09:19:17.807 UTC",7.0577,
"2021-07-09T09:19:18.817 UTC",0,"2021-07-09T09:19:18.817 UTC",7.04439,"2021-07-09T09:19:18.817 UTC",7.04439,
"2021-07-09T09:19:19.827 UTC",0,"2021-07-09T09:19:19.827 UTC",7.0561,"2021-07-09T09:19:19.827 UTC",7.0561,
"2021-07-09T09:19:20.838 UTC",0,"2021-07-09T09:19:20.838 UTC",7.05142,"2021-07-09T09:19:20.838 UTC",7.05142,
"2021-07-09T09:19:21.848 UTC",0,"2021-07-09T09:19:21.848 UTC",7.05618,"2021-07-09T09:19:21.848 UTC",7.05618,
"2021-07-09T09:19:22.858 UTC",0,"2021-07-09T09:19:22.858 UTC",7.0222,"2021-07-09T09:19:22.858 UTC",7.0222,
