"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T13:47:53.251 UTC",0,"2021-06-15T13:47:53.251 UTC",0,"2021-06-15T13:47:53.251 UTC",0,
"2021-06-15T13:47:54.265 UTC",0,"2021-06-15T13:47:54.265 UTC",0,"2021-06-15T13:47:54.265 UTC",0,
"2021-06-15T13:47:55.274 UTC",0,"2021-06-15T13:47:55.274 UTC",0,"2021-06-15T13:47:55.274 UTC",0,
"2021-06-15T13:47:56.283 UTC",0,"2021-06-15T13:47:56.283 UTC",0,"2021-06-15T13:47:56.283 UTC",0,
"2021-06-15T13:47:57.292 UTC",0,"2021-06-15T13:47:57.292 UTC",0,"2021-06-15T13:47:57.292 UTC",0,
"2021-06-15T13:47:58.301 UTC",0,"2021-06-15T13:47:58.301 UTC",0,"2021-06-15T13:47:58.301 UTC",0,
"2021-06-15T13:47:59.310 UTC",0,"2021-06-15T13:47:59.310 UTC",0,"2021-06-15T13:47:59.310 UTC",0,
"2021-06-15T13:48:00.319 UTC",0,"2021-06-15T13:48:00.319 UTC",0,"2021-06-15T13:48:00.319 UTC",0,
"2021-06-15T13:48:01.328 UTC",0,"2021-06-15T13:48:01.328 UTC",0,"2021-06-15T13:48:01.328 UTC",0,
"2021-06-15T13:48:02.339 UTC",0,"2021-06-15T13:48:02.339 UTC",0,"2021-06-15T13:48:02.339 UTC",0,
"2021-06-15T13:48:03.349 UTC",0,"2021-06-15T13:48:03.349 UTC",0,"2021-06-15T13:48:03.349 UTC",0,
"2021-06-15T13:48:04.359 UTC",9.168,"2021-06-15T13:48:04.359 UTC",0,"2021-06-15T13:48:04.359 UTC",9.168,
"2021-06-15T13:48:05.372 UTC",10.79684,"2021-06-15T13:48:05.372 UTC",0,"2021-06-15T13:48:05.372 UTC",10.79684,
"2021-06-15T13:48:06.381 UTC",10.93427,"2021-06-15T13:48:06.381 UTC",0,"2021-06-15T13:48:06.381 UTC",10.93427,
"2021-06-15T13:48:07.392 UTC",10.96148,"2021-06-15T13:48:07.392 UTC",0,"2021-06-15T13:48:07.392 UTC",10.96148,
"2021-06-15T13:48:08.404 UTC",11.09707,"2021-06-15T13:48:08.404 UTC",0,"2021-06-15T13:48:08.404 UTC",11.09707,
"2021-06-15T13:48:09.415 UTC",10.87718,"2021-06-15T13:48:09.415 UTC",0,"2021-06-15T13:48:09.415 UTC",10.87718,
"2021-06-15T13:48:10.428 UTC",10.58135,"2021-06-15T13:48:10.428 UTC",0,"2021-06-15T13:48:10.428 UTC",10.58135,
"2021-06-15T13:48:11.438 UTC",10.39938,"2021-06-15T13:48:11.438 UTC",0,"2021-06-15T13:48:11.438 UTC",10.39938,
"2021-06-15T13:48:12.448 UTC",10.59078,"2021-06-15T13:48:12.448 UTC",0,"2021-06-15T13:48:12.448 UTC",10.59078,
"2021-06-15T13:48:13.458 UTC",10.59078,"2021-06-15T13:48:13.458 UTC",0,"2021-06-15T13:48:13.458 UTC",10.59078,
"2021-06-15T13:48:14.469 UTC",10.83879,"2021-06-15T13:48:14.469 UTC",0,"2021-06-15T13:48:14.469 UTC",10.83879,
"2021-06-15T13:48:15.481 UTC",11.06525,"2021-06-15T13:48:15.481 UTC",0,"2021-06-15T13:48:15.481 UTC",11.06525,
"2021-06-15T13:48:16.493 UTC",10.7793,"2021-06-15T13:48:16.493 UTC",0,"2021-06-15T13:48:16.493 UTC",10.7793,
"2021-06-15T13:48:17.503 UTC",10.76634,"2021-06-15T13:48:17.503 UTC",0,"2021-06-15T13:48:17.503 UTC",10.76634,
"2021-06-15T13:48:18.513 UTC",10.29101,"2021-06-15T13:48:18.513 UTC",0,"2021-06-15T13:48:18.513 UTC",10.29101,
"2021-06-15T13:48:19.523 UTC",10.1514,"2021-06-15T13:48:19.523 UTC",0,"2021-06-15T13:48:19.523 UTC",10.1514,
"2021-06-15T13:48:20.533 UTC",10.02386,"2021-06-15T13:48:20.533 UTC",0,"2021-06-15T13:48:20.533 UTC",10.02386,
"2021-06-15T13:48:21.544 UTC",10.40631,"2021-06-15T13:48:21.544 UTC",0,"2021-06-15T13:48:21.544 UTC",10.40631,
"2021-06-15T13:48:22.554 UTC",10.84025,"2021-06-15T13:48:22.554 UTC",0,"2021-06-15T13:48:22.554 UTC",10.84025,
"2021-06-15T13:48:23.563 UTC",10.95159,"2021-06-15T13:48:23.563 UTC",0,"2021-06-15T13:48:23.563 UTC",10.95159,
"2021-06-15T13:48:24.574 UTC",11.19507,"2021-06-15T13:48:24.574 UTC",0,"2021-06-15T13:48:24.574 UTC",11.19507,
"2021-06-15T13:48:25.584 UTC",10.8385,"2021-06-15T13:48:25.584 UTC",0,"2021-06-15T13:48:25.584 UTC",10.8385,
"2021-06-15T13:48:26.596 UTC",10.82472,"2021-06-15T13:48:26.596 UTC",0,"2021-06-15T13:48:26.596 UTC",10.82472,
"2021-06-15T13:48:27.606 UTC",10.84679,"2021-06-15T13:48:27.606 UTC",0,"2021-06-15T13:48:27.606 UTC",10.84679,
"2021-06-15T13:48:28.616 UTC",11.11995,"2021-06-15T13:48:28.616 UTC",0,"2021-06-15T13:48:28.616 UTC",11.11995,
"2021-06-15T13:48:29.626 UTC",11.12294,"2021-06-15T13:48:29.626 UTC",0,"2021-06-15T13:48:29.626 UTC",11.12294,
"2021-06-15T13:48:30.637 UTC",11.09075,"2021-06-15T13:48:30.637 UTC",0,"2021-06-15T13:48:30.637 UTC",11.09075,
"2021-06-15T13:48:31.649 UTC",11.09803,"2021-06-15T13:48:31.649 UTC",0,"2021-06-15T13:48:31.649 UTC",11.09803,
"2021-06-15T13:48:32.659 UTC",11.12695,"2021-06-15T13:48:32.659 UTC",0,"2021-06-15T13:48:32.659 UTC",11.12695,
"2021-06-15T13:48:33.672 UTC",11.20153,"2021-06-15T13:48:33.672 UTC",0,"2021-06-15T13:48:33.672 UTC",11.20153,
"2021-06-15T13:48:34.683 UTC",11.24327,"2021-06-15T13:48:34.683 UTC",0,"2021-06-15T13:48:34.683 UTC",11.24327,
"2021-06-15T13:48:35.693 UTC",11.00683,"2021-06-15T13:48:35.693 UTC",0,"2021-06-15T13:48:35.693 UTC",11.00683,
"2021-06-15T13:48:36.703 UTC",11.02265,"2021-06-15T13:48:36.703 UTC",0,"2021-06-15T13:48:36.703 UTC",11.02265,
"2021-06-15T13:48:37.714 UTC",11.01101,"2021-06-15T13:48:37.714 UTC",0,"2021-06-15T13:48:37.714 UTC",11.01101,
"2021-06-15T13:48:38.732 UTC",11.24789,"2021-06-15T13:48:38.732 UTC",0,"2021-06-15T13:48:38.732 UTC",11.24789,
"2021-06-15T13:48:39.742 UTC",11.24382,"2021-06-15T13:48:39.742 UTC",0,"2021-06-15T13:48:39.742 UTC",11.24382,
"2021-06-15T13:48:40.752 UTC",9.60298,"2021-06-15T13:48:40.752 UTC",0,"2021-06-15T13:48:40.752 UTC",9.60298,
"2021-06-15T13:48:41.765 UTC",9.27441,"2021-06-15T13:48:41.765 UTC",0,"2021-06-15T13:48:41.765 UTC",9.27441,
"2021-06-15T13:48:42.778 UTC",9.81752,"2021-06-15T13:48:42.778 UTC",0,"2021-06-15T13:48:42.778 UTC",9.81752,
"2021-06-15T13:48:43.792 UTC",10.68404,"2021-06-15T13:48:43.792 UTC",0,"2021-06-15T13:48:43.792 UTC",10.68404,
"2021-06-15T13:48:44.846 UTC",10.93535,"2021-06-15T13:48:44.846 UTC",0,"2021-06-15T13:48:44.846 UTC",10.93535,
"2021-06-15T13:48:45.860 UTC",10.77398,"2021-06-15T13:48:45.860 UTC",0,"2021-06-15T13:48:45.860 UTC",10.77398,
"2021-06-15T13:48:46.871 UTC",10.84229,"2021-06-15T13:48:46.871 UTC",0,"2021-06-15T13:48:46.871 UTC",10.84229,
"2021-06-15T13:48:47.882 UTC",9.81341,"2021-06-15T13:48:47.882 UTC",0,"2021-06-15T13:48:47.882 UTC",9.81341,
"2021-06-15T13:48:48.894 UTC",9.31831,"2021-06-15T13:48:48.894 UTC",0,"2021-06-15T13:48:48.894 UTC",9.31831,
"2021-06-15T13:48:49.907 UTC",8.48254,"2021-06-15T13:48:49.907 UTC",0,"2021-06-15T13:48:49.907 UTC",8.48254,
"2021-06-15T13:48:50.919 UTC",9.29134,"2021-06-15T13:48:50.919 UTC",0,"2021-06-15T13:48:50.919 UTC",9.29134,
"2021-06-15T13:48:51.930 UTC",9.8766,"2021-06-15T13:48:51.930 UTC",0,"2021-06-15T13:48:51.930 UTC",9.8766,
"2021-06-15T13:48:52.940 UTC",10.50756,"2021-06-15T13:48:52.940 UTC",0,"2021-06-15T13:48:52.940 UTC",10.50756,
"2021-06-15T13:48:53.951 UTC",10.76269,"2021-06-15T13:48:53.951 UTC",0,"2021-06-15T13:48:53.951 UTC",10.76269,
