"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-09T14:39:56.976 UTC",0,"2021-07-09T14:39:56.976 UTC",0,"2021-07-09T14:39:56.976 UTC",0,
"2021-07-09T14:39:57.997 UTC",0,"2021-07-09T14:39:57.997 UTC",0,"2021-07-09T14:39:57.997 UTC",0,
"2021-07-09T14:39:59.006 UTC",0,"2021-07-09T14:39:59.006 UTC",0,"2021-07-09T14:39:59.006 UTC",0,
"2021-07-09T14:40:00.014 UTC",0,"2021-07-09T14:40:00.014 UTC",0,"2021-07-09T14:40:00.014 UTC",0,
"2021-07-09T14:40:01.024 UTC",0,"2021-07-09T14:40:01.024 UTC",0,"2021-07-09T14:40:01.024 UTC",0,
"2021-07-09T14:40:02.033 UTC",0,"2021-07-09T14:40:02.033 UTC",0,"2021-07-09T14:40:02.033 UTC",0,
"2021-07-09T14:40:03.042 UTC",0,"2021-07-09T14:40:03.042 UTC",0,"2021-07-09T14:40:03.042 UTC",0,
"2021-07-09T14:40:04.051 UTC",0,"2021-07-09T14:40:04.051 UTC",0,"2021-07-09T14:40:04.051 UTC",0,
"2021-07-09T14:40:05.060 UTC",0,"2021-07-09T14:40:05.060 UTC",0,"2021-07-09T14:40:05.060 UTC",0,
"2021-07-09T14:40:06.069 UTC",0,"2021-07-09T14:40:06.069 UTC",0,"2021-07-09T14:40:06.069 UTC",0,
"2021-07-09T14:40:07.078 UTC",0,"2021-07-09T14:40:07.078 UTC",5.81153,"2021-07-09T14:40:07.078 UTC",5.81153,
"2021-07-09T14:40:08.089 UTC",0,"2021-07-09T14:40:08.089 UTC",5.69725,"2021-07-09T14:40:08.089 UTC",5.69725,
"2021-07-09T14:40:09.099 UTC",0,"2021-07-09T14:40:09.099 UTC",5.46687,"2021-07-09T14:40:09.099 UTC",5.46687,
"2021-07-09T14:40:10.109 UTC",0,"2021-07-09T14:40:10.109 UTC",5.50676,"2021-07-09T14:40:10.109 UTC",5.50676,
"2021-07-09T14:40:11.120 UTC",0,"2021-07-09T14:40:11.120 UTC",5.75321,"2021-07-09T14:40:11.120 UTC",5.75321,
"2021-07-09T14:40:12.130 UTC",0,"2021-07-09T14:40:12.130 UTC",5.85191,"2021-07-09T14:40:12.130 UTC",5.85191,
"2021-07-09T14:40:13.139 UTC",0,"2021-07-09T14:40:13.139 UTC",5.87129,"2021-07-09T14:40:13.139 UTC",5.87129,
"2021-07-09T14:40:14.149 UTC",0,"2021-07-09T14:40:14.149 UTC",5.87017,"2021-07-09T14:40:14.149 UTC",5.87017,
"2021-07-09T14:40:15.159 UTC",0,"2021-07-09T14:40:15.159 UTC",5.88342,"2021-07-09T14:40:15.159 UTC",5.88342,
"2021-07-09T14:40:16.169 UTC",0,"2021-07-09T14:40:16.169 UTC",5.87979,"2021-07-09T14:40:16.169 UTC",5.87979,
"2021-07-09T14:40:17.179 UTC",0,"2021-07-09T14:40:17.179 UTC",5.84801,"2021-07-09T14:40:17.179 UTC",5.84801,
"2021-07-09T14:40:18.189 UTC",0,"2021-07-09T14:40:18.189 UTC",5.65811,"2021-07-09T14:40:18.189 UTC",5.65811,
"2021-07-09T14:40:19.198 UTC",0,"2021-07-09T14:40:19.198 UTC",5.65811,"2021-07-09T14:40:19.198 UTC",5.65811,
"2021-07-09T14:40:20.208 UTC",0,"2021-07-09T14:40:20.208 UTC",5.67395,"2021-07-09T14:40:20.208 UTC",5.67395,
"2021-07-09T14:40:21.218 UTC",0,"2021-07-09T14:40:21.218 UTC",5.69474,"2021-07-09T14:40:21.218 UTC",5.69474,
"2021-07-09T14:40:22.227 UTC",0,"2021-07-09T14:40:22.227 UTC",5.97082,"2021-07-09T14:40:22.227 UTC",5.97082,
"2021-07-09T14:40:23.237 UTC",0,"2021-07-09T14:40:23.237 UTC",5.91998,"2021-07-09T14:40:23.237 UTC",5.91998,
"2021-07-09T14:40:24.247 UTC",0,"2021-07-09T14:40:24.247 UTC",5.81923,"2021-07-09T14:40:24.247 UTC",5.81923,
"2021-07-09T14:40:25.257 UTC",0,"2021-07-09T14:40:25.257 UTC",5.77839,"2021-07-09T14:40:25.257 UTC",5.77839,
"2021-07-09T14:40:26.267 UTC",0,"2021-07-09T14:40:26.267 UTC",5.75326,"2021-07-09T14:40:26.267 UTC",5.75326,
"2021-07-09T14:40:27.277 UTC",0,"2021-07-09T14:40:27.277 UTC",5.84463,"2021-07-09T14:40:27.277 UTC",5.84463,
"2021-07-09T14:40:28.287 UTC",0,"2021-07-09T14:40:28.287 UTC",5.77646,"2021-07-09T14:40:28.287 UTC",5.77646,
"2021-07-09T14:40:29.297 UTC",0,"2021-07-09T14:40:29.297 UTC",5.57618,"2021-07-09T14:40:29.297 UTC",5.57618,
"2021-07-09T14:40:30.307 UTC",0,"2021-07-09T14:40:30.307 UTC",5.55085,"2021-07-09T14:40:30.307 UTC",5.55085,
"2021-07-09T14:40:31.317 UTC",0,"2021-07-09T14:40:31.317 UTC",5.59978,"2021-07-09T14:40:31.317 UTC",5.59978,
"2021-07-09T14:40:32.328 UTC",0,"2021-07-09T14:40:32.328 UTC",5.88471,"2021-07-09T14:40:32.328 UTC",5.88471,
"2021-07-09T14:40:33.339 UTC",0,"2021-07-09T14:40:33.339 UTC",5.86948,"2021-07-09T14:40:33.339 UTC",5.86948,
"2021-07-09T14:40:34.349 UTC",0,"2021-07-09T14:40:34.349 UTC",5.91589,"2021-07-09T14:40:34.349 UTC",5.91589,
"2021-07-09T14:40:35.359 UTC",0,"2021-07-09T14:40:35.359 UTC",5.87555,"2021-07-09T14:40:35.359 UTC",5.87555,
"2021-07-09T14:40:36.369 UTC",0,"2021-07-09T14:40:36.369 UTC",5.88548,"2021-07-09T14:40:36.369 UTC",5.88548,
"2021-07-09T14:40:37.380 UTC",0,"2021-07-09T14:40:37.380 UTC",5.91226,"2021-07-09T14:40:37.380 UTC",5.91226,
"2021-07-09T14:40:38.391 UTC",0,"2021-07-09T14:40:38.391 UTC",5.90791,"2021-07-09T14:40:38.391 UTC",5.90791,
"2021-07-09T14:40:39.401 UTC",0,"2021-07-09T14:40:39.401 UTC",5.91178,"2021-07-09T14:40:39.401 UTC",5.91178,
"2021-07-09T14:40:40.412 UTC",0,"2021-07-09T14:40:40.412 UTC",5.85031,"2021-07-09T14:40:40.412 UTC",5.85031,
"2021-07-09T14:40:41.423 UTC",0,"2021-07-09T14:40:41.423 UTC",5.83071,"2021-07-09T14:40:41.423 UTC",5.83071,
