"Combined Received Megabytes, for entire 2 m run",
"sta01000","sta01001","sta01002","sta01003","sta01004","sta01005","sta01006","sta01007",
119.14368,120.42726,119.6,118.99501,119.91354,120.44787,119.86643,120.13875
0,0,0,0,0,0,0,0
