"RX Pps vs Packet Size",
"60","142","256","512","1024","MTU","4000",
284.89652,288.2021,280.65749,264.04676,133.40217,92.32867,0.0799
118.69877,123.40573,126.12521,132.15663,137.51108,117.70092,8.97665
,,118.45025,108.60088,99.98321,63.50746,53.07373,50.93328
,,121.5137,116.98643,129.72132,128.1087,127.08117,128.16363
