"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2022-02-15T16:03:04.522 UTC",0,"2022-02-15T16:03:04.522 UTC",0,"2022-02-15T16:03:04.522 UTC",0,
"2022-02-15T16:03:05.530 UTC",0,"2022-02-15T16:03:05.530 UTC",0,"2022-02-15T16:03:05.530 UTC",0,
"2022-02-15T16:03:06.536 UTC",0,"2022-02-15T16:03:06.536 UTC",0,"2022-02-15T16:03:06.536 UTC",0,
"2022-02-15T16:03:07.541 UTC",0,"2022-02-15T16:03:07.541 UTC",0,"2022-02-15T16:03:07.541 UTC",0,
"2022-02-15T16:03:08.547 UTC",0,"2022-02-15T16:03:08.547 UTC",0,"2022-02-15T16:03:08.547 UTC",0,
"2022-02-15T16:03:09.552 UTC",0,"2022-02-15T16:03:09.552 UTC",0,"2022-02-15T16:03:09.552 UTC",0,
"2022-02-15T16:03:10.557 UTC",0,"2022-02-15T16:03:10.557 UTC",0,"2022-02-15T16:03:10.557 UTC",0,
"2022-02-15T16:03:11.562 UTC",0,"2022-02-15T16:03:11.562 UTC",0,"2022-02-15T16:03:11.562 UTC",0,
"2022-02-15T16:03:12.566 UTC",0,"2022-02-15T16:03:12.566 UTC",0,"2022-02-15T16:03:12.566 UTC",0,
"2022-02-15T16:03:13.571 UTC",0,"2022-02-15T16:03:13.571 UTC",0,"2022-02-15T16:03:13.571 UTC",0,
"2022-02-15T16:03:14.577 UTC",0,"2022-02-15T16:03:14.577 UTC",0,"2022-02-15T16:03:14.577 UTC",0,
"2022-02-15T16:03:15.584 UTC",0,"2022-02-15T16:03:15.584 UTC",0,"2022-02-15T16:03:15.584 UTC",0,
"2022-02-15T16:03:16.589 UTC",0,"2022-02-15T16:03:16.589 UTC",0,"2022-02-15T16:03:16.589 UTC",0,
"2022-02-15T16:03:17.596 UTC",0,"2022-02-15T16:03:17.596 UTC",0,"2022-02-15T16:03:17.596 UTC",0,
"2022-02-15T16:03:18.601 UTC",0,"2022-02-15T16:03:18.601 UTC",0,"2022-02-15T16:03:18.601 UTC",0,
"2022-02-15T16:03:19.606 UTC",0,"2022-02-15T16:03:19.606 UTC",0,"2022-02-15T16:03:19.606 UTC",0,
"2022-02-15T16:03:20.610 UTC",0,"2022-02-15T16:03:20.610 UTC",0,"2022-02-15T16:03:20.610 UTC",0,
"2022-02-15T16:03:21.615 UTC",0,"2022-02-15T16:03:21.615 UTC",0,"2022-02-15T16:03:21.615 UTC",0,
