"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",
"2022-02-15T16:03:23.626 UTC",0,"2022-02-15T16:03:23.626 UTC",0,"2022-02-15T16:04:31.240 UTC",0,"2022-02-15T16:04:31.240 UTC",0,
"2022-02-15T16:03:24.631 UTC",0.11933,"2022-02-15T16:03:24.631 UTC",0,"2022-02-15T16:04:32.246 UTC",0,"2022-02-15T16:04:32.246 UTC",0,
"2022-02-15T16:03:25.637 UTC",0.37888,"2022-02-15T16:03:25.637 UTC",0,"2022-02-15T16:04:33.252 UTC",0,"2022-02-15T16:04:33.252 UTC",0,
"2022-02-15T16:03:26.642 UTC",0.24563,"2022-02-15T16:03:26.642 UTC",0,"2022-02-15T16:04:34.258 UTC",0,"2022-02-15T16:04:34.258 UTC",0,
"2022-02-15T16:03:27.647 UTC",0.17958,"2022-02-15T16:03:27.647 UTC",0,"2022-02-15T16:04:35.266 UTC",0,"2022-02-15T16:04:35.266 UTC",0,
"2022-02-15T16:03:28.654 UTC",16.9599,"2022-02-15T16:03:28.654 UTC",0,"2022-02-15T16:04:36.273 UTC",0,"2022-02-15T16:04:36.273 UTC",0,
"2022-02-15T16:03:29.661 UTC",38.58177,"2022-02-15T16:03:29.661 UTC",0,"2022-02-15T16:04:37.280 UTC",0,"2022-02-15T16:04:37.280 UTC",0,
"2022-02-15T16:03:30.667 UTC",48.61847,"2022-02-15T16:03:30.667 UTC",0,"2022-02-15T16:04:38.287 UTC",0,"2022-02-15T16:04:38.287 UTC",0,
"2022-02-15T16:03:31.675 UTC",53.71488,"2022-02-15T16:03:31.675 UTC",0,"2022-02-15T16:04:39.294 UTC",0,"2022-02-15T16:04:39.294 UTC",0,
"2022-02-15T16:03:32.682 UTC",54.24349,"2022-02-15T16:03:32.682 UTC",0,"2022-02-15T16:04:40.300 UTC",0,"2022-02-15T16:04:40.300 UTC",0,
