"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",
"2022-02-16T12:05:48.644 UTC",0,"2022-02-16T12:05:48.644 UTC",0,"2022-02-16T12:06:59.130 UTC",0,"2022-02-16T12:06:59.130 UTC",0,
"2022-02-16T12:05:49.651 UTC",56.83716,"2022-02-16T12:05:49.651 UTC",0,"2022-02-16T12:07:00.137 UTC",0,"2022-02-16T12:07:00.137 UTC",0,
"2022-02-16T12:05:50.661 UTC",58.17317,"2022-02-16T12:05:50.661 UTC",0,"2022-02-16T12:07:01.145 UTC",0,"2022-02-16T12:07:01.145 UTC",0,
"2022-02-16T12:05:51.668 UTC",58.04948,"2022-02-16T12:05:51.668 UTC",0,"2022-02-16T12:07:02.153 UTC",0,"2022-02-16T12:07:02.153 UTC",0,
"2022-02-16T12:05:52.674 UTC",58.1158,"2022-02-16T12:05:52.674 UTC",0,"2022-02-16T12:07:03.161 UTC",0,"2022-02-16T12:07:03.161 UTC",0,
"2022-02-16T12:05:53.680 UTC",55.29079,"2022-02-16T12:05:53.680 UTC",0,"2022-02-16T12:07:04.168 UTC",0,"2022-02-16T12:07:04.168 UTC",0,
"2022-02-16T12:05:54.685 UTC",55.02905,"2022-02-16T12:05:54.685 UTC",0,"2022-02-16T12:07:05.176 UTC",0,"2022-02-16T12:07:05.176 UTC",0,
"2022-02-16T12:05:55.690 UTC",56.2296,"2022-02-16T12:05:55.690 UTC",0,"2022-02-16T12:07:06.184 UTC",0,"2022-02-16T12:07:06.184 UTC",0,
"2022-02-16T12:05:56.695 UTC",59.32259,"2022-02-16T12:05:56.695 UTC",0,"2022-02-16T12:07:07.192 UTC",0,"2022-02-16T12:07:07.192 UTC",0,
"2022-02-16T12:05:57.700 UTC",59.80028,"2022-02-16T12:05:57.700 UTC",0,"2022-02-16T12:07:08.200 UTC",0,"2022-02-16T12:07:08.200 UTC",0,
"2022-02-16T12:05:58.706 UTC",58.59073,"2022-02-16T12:05:58.706 UTC",0,"2022-02-16T12:07:09.208 UTC",0,"2022-02-16T12:07:09.208 UTC",0,
"2022-02-16T12:05:59.714 UTC",57.89347,"2022-02-16T12:05:59.714 UTC",0,"2022-02-16T12:07:10.216 UTC",0,"2022-02-16T12:07:10.216 UTC",0,
