"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2022-02-16T12:05:30.552 UTC",0,"2022-02-16T12:05:30.552 UTC",0,"2022-02-16T12:05:30.552 UTC",0,
"2022-02-16T12:05:31.563 UTC",0,"2022-02-16T12:05:31.563 UTC",0,"2022-02-16T12:05:31.563 UTC",0,
"2022-02-16T12:05:32.568 UTC",0,"2022-02-16T12:05:32.568 UTC",0,"2022-02-16T12:05:32.568 UTC",0,
"2022-02-16T12:05:33.573 UTC",0,"2022-02-16T12:05:33.573 UTC",0,"2022-02-16T12:05:33.573 UTC",0,
"2022-02-16T12:05:34.577 UTC",0,"2022-02-16T12:05:34.577 UTC",0,"2022-02-16T12:05:34.577 UTC",0,
"2022-02-16T12:05:35.582 UTC",0,"2022-02-16T12:05:35.582 UTC",0,"2022-02-16T12:05:35.582 UTC",0,
"2022-02-16T12:05:36.587 UTC",0,"2022-02-16T12:05:36.587 UTC",0,"2022-02-16T12:05:36.587 UTC",0,
"2022-02-16T12:05:37.591 UTC",0,"2022-02-16T12:05:37.591 UTC",0,"2022-02-16T12:05:37.591 UTC",0,
"2022-02-16T12:05:38.596 UTC",0,"2022-02-16T12:05:38.596 UTC",0,"2022-02-16T12:05:38.596 UTC",0,
"2022-02-16T12:05:39.601 UTC",0,"2022-02-16T12:05:39.601 UTC",0,"2022-02-16T12:05:39.601 UTC",0,
"2022-02-16T12:05:40.607 UTC",0,"2022-02-16T12:05:40.607 UTC",0,"2022-02-16T12:05:40.607 UTC",0,
"2022-02-16T12:05:41.612 UTC",0,"2022-02-16T12:05:41.612 UTC",0,"2022-02-16T12:05:41.612 UTC",0,
"2022-02-16T12:05:42.616 UTC",0,"2022-02-16T12:05:42.616 UTC",0,"2022-02-16T12:05:42.616 UTC",0,
"2022-02-16T12:05:43.621 UTC",0,"2022-02-16T12:05:43.621 UTC",0,"2022-02-16T12:05:43.621 UTC",0,
"2022-02-16T12:05:44.626 UTC",0,"2022-02-16T12:05:44.626 UTC",0,"2022-02-16T12:05:44.626 UTC",0,
"2022-02-16T12:05:45.630 UTC",0,"2022-02-16T12:05:45.630 UTC",0,"2022-02-16T12:05:45.630 UTC",0,
"2022-02-16T12:05:46.635 UTC",0,"2022-02-16T12:05:46.635 UTC",0,"2022-02-16T12:05:46.635 UTC",0,
"2022-02-16T12:05:47.639 UTC",0,"2022-02-16T12:05:47.639 UTC",0,"2022-02-16T12:05:47.639 UTC",0,
"2022-02-16T12:05:48.644 UTC",0,"2022-02-16T12:05:48.644 UTC",0,"2022-02-16T12:05:48.644 UTC",0,
"2022-02-16T12:05:49.652 UTC",0,"2022-02-16T12:05:49.652 UTC",37.74458,"2022-02-16T12:05:49.652 UTC",37.74458,
"2022-02-16T12:05:50.661 UTC",0,"2022-02-16T12:05:50.661 UTC",39.75593,"2022-02-16T12:05:50.661 UTC",39.75593,
"2022-02-16T12:05:51.669 UTC",0,"2022-02-16T12:05:51.669 UTC",40.31717,"2022-02-16T12:05:51.669 UTC",40.31717,
"2022-02-16T12:05:52.675 UTC",0,"2022-02-16T12:05:52.675 UTC",40.67918,"2022-02-16T12:05:52.675 UTC",40.67918,
"2022-02-16T12:05:53.681 UTC",0,"2022-02-16T12:05:53.681 UTC",40.57794,"2022-02-16T12:05:53.681 UTC",40.57794,
"2022-02-16T12:05:54.685 UTC",0,"2022-02-16T12:05:54.685 UTC",40.57016,"2022-02-16T12:05:54.685 UTC",40.57016,
"2022-02-16T12:05:55.690 UTC",0,"2022-02-16T12:05:55.690 UTC",39.36,"2022-02-16T12:05:55.690 UTC",39.36,
"2022-02-16T12:05:56.695 UTC",0,"2022-02-16T12:05:56.695 UTC",39.25996,"2022-02-16T12:05:56.695 UTC",39.25996,
"2022-02-16T12:05:57.700 UTC",0,"2022-02-16T12:05:57.700 UTC",39.13101,"2022-02-16T12:05:57.700 UTC",39.13101,
"2022-02-16T12:05:58.706 UTC",0,"2022-02-16T12:05:58.706 UTC",40.45155,"2022-02-16T12:05:58.706 UTC",40.45155,
"2022-02-16T12:05:59.714 UTC",0,"2022-02-16T12:05:59.714 UTC",40.72292,"2022-02-16T12:05:59.714 UTC",40.72292,
"2022-02-16T12:06:00.721 UTC",0,"2022-02-16T12:06:00.721 UTC",40.70882,"2022-02-16T12:06:00.721 UTC",40.70882,
"2022-02-16T12:06:01.729 UTC",0,"2022-02-16T12:06:01.729 UTC",40.29054,"2022-02-16T12:06:01.729 UTC",40.29054,
"2022-02-16T12:06:02.737 UTC",0,"2022-02-16T12:06:02.737 UTC",39.2181,"2022-02-16T12:06:02.737 UTC",39.2181,
"2022-02-16T12:06:03.746 UTC",0,"2022-02-16T12:06:03.746 UTC",39.47132,"2022-02-16T12:06:03.746 UTC",39.47132,
"2022-02-16T12:06:04.752 UTC",0,"2022-02-16T12:06:04.752 UTC",0,"2022-02-16T12:06:04.752 UTC",0,
"2022-02-16T12:06:05.759 UTC",18.62178,"2022-02-16T12:06:05.759 UTC",0,"2022-02-16T12:06:05.759 UTC",18.62178,
"2022-02-16T12:06:06.766 UTC",18.94969,"2022-02-16T12:06:06.766 UTC",0,"2022-02-16T12:06:06.766 UTC",18.94969,
"2022-02-16T12:06:07.773 UTC",18.99931,"2022-02-16T12:06:07.773 UTC",0,"2022-02-16T12:06:07.773 UTC",18.99931,
"2022-02-16T12:06:08.780 UTC",18.51511,"2022-02-16T12:06:08.780 UTC",0,"2022-02-16T12:06:08.780 UTC",18.51511,
"2022-02-16T12:06:09.787 UTC",18.62384,"2022-02-16T12:06:09.787 UTC",0,"2022-02-16T12:06:09.787 UTC",18.62384,
"2022-02-16T12:06:10.793 UTC",18.68173,"2022-02-16T12:06:10.793 UTC",0,"2022-02-16T12:06:10.793 UTC",18.68173,
"2022-02-16T12:06:11.798 UTC",19.08941,"2022-02-16T12:06:11.798 UTC",0,"2022-02-16T12:06:11.798 UTC",19.08941,
"2022-02-16T12:06:12.805 UTC",18.98655,"2022-02-16T12:06:12.805 UTC",0,"2022-02-16T12:06:12.805 UTC",18.98655,
"2022-02-16T12:06:13.810 UTC",18.93585,"2022-02-16T12:06:13.810 UTC",0,"2022-02-16T12:06:13.810 UTC",18.93585,
"2022-02-16T12:06:14.817 UTC",18.9237,"2022-02-16T12:06:14.817 UTC",0,"2022-02-16T12:06:14.817 UTC",18.9237,
"2022-02-16T12:06:15.826 UTC",18.45338,"2022-02-16T12:06:15.826 UTC",0,"2022-02-16T12:06:15.826 UTC",18.45338,
"2022-02-16T12:06:16.832 UTC",18.53435,"2022-02-16T12:06:16.832 UTC",0,"2022-02-16T12:06:16.832 UTC",18.53435,
"2022-02-16T12:06:17.839 UTC",18.59875,"2022-02-16T12:06:17.839 UTC",0,"2022-02-16T12:06:17.839 UTC",18.59875,
"2022-02-16T12:06:18.845 UTC",19.09348,"2022-02-16T12:06:18.845 UTC",0,"2022-02-16T12:06:18.845 UTC",19.09348,
"2022-02-16T12:06:19.852 UTC",19.03468,"2022-02-16T12:06:19.852 UTC",0,"2022-02-16T12:06:19.852 UTC",19.03468,
"2022-02-16T12:06:20.858 UTC",18.98093,"2022-02-16T12:06:20.858 UTC",0,"2022-02-16T12:06:20.858 UTC",18.98093,
"2022-02-16T12:06:21.866 UTC",18.95881,"2022-02-16T12:06:21.866 UTC",0,"2022-02-16T12:06:21.866 UTC",18.95881,
"2022-02-16T12:06:22.872 UTC",18.92785,"2022-02-16T12:06:22.872 UTC",0,"2022-02-16T12:06:22.872 UTC",18.92785,
"2022-02-16T12:06:23.880 UTC",0,"2022-02-16T12:06:23.880 UTC",0,"2022-02-16T12:06:23.880 UTC",0,
"2022-02-16T12:06:24.887 UTC",0,"2022-02-16T12:06:24.887 UTC",0,"2022-02-16T12:06:24.887 UTC",0,
"2022-02-16T12:06:25.893 UTC",0,"2022-02-16T12:06:25.893 UTC",179.87527,"2022-02-16T12:06:25.893 UTC",179.87527,
"2022-02-16T12:06:26.900 UTC",0,"2022-02-16T12:06:26.900 UTC",181.50895,"2022-02-16T12:06:26.900 UTC",181.50895,
"2022-02-16T12:06:27.906 UTC",0,"2022-02-16T12:06:27.906 UTC",181.74452,"2022-02-16T12:06:27.906 UTC",181.74452,
"2022-02-16T12:06:28.914 UTC",0,"2022-02-16T12:06:28.914 UTC",181.69478,"2022-02-16T12:06:28.914 UTC",181.69478,
"2022-02-16T12:06:29.930 UTC",0,"2022-02-16T12:06:29.930 UTC",182.00602,"2022-02-16T12:06:29.930 UTC",182.00602,
"2022-02-16T12:06:30.938 UTC",0,"2022-02-16T12:06:30.938 UTC",173.25872,"2022-02-16T12:06:30.938 UTC",173.25872,
"2022-02-16T12:06:31.945 UTC",0,"2022-02-16T12:06:31.945 UTC",166.53199,"2022-02-16T12:06:31.945 UTC",166.53199,
"2022-02-16T12:06:32.951 UTC",0,"2022-02-16T12:06:32.951 UTC",162.36305,"2022-02-16T12:06:32.951 UTC",162.36305,
"2022-02-16T12:06:33.958 UTC",0,"2022-02-16T12:06:33.958 UTC",157.86183,"2022-02-16T12:06:33.958 UTC",157.86183,
"2022-02-16T12:06:34.970 UTC",0,"2022-02-16T12:06:34.970 UTC",158.23625,"2022-02-16T12:06:34.970 UTC",158.23625,
"2022-02-16T12:06:35.976 UTC",0,"2022-02-16T12:06:35.976 UTC",159.87614,"2022-02-16T12:06:35.976 UTC",159.87614,
"2022-02-16T12:06:36.983 UTC",0,"2022-02-16T12:06:36.983 UTC",162.33606,"2022-02-16T12:06:36.983 UTC",162.33606,
"2022-02-16T12:06:37.991 UTC",0,"2022-02-16T12:06:37.991 UTC",162.19612,"2022-02-16T12:06:37.991 UTC",162.19612,
"2022-02-16T12:06:39.000 UTC",0,"2022-02-16T12:06:39.000 UTC",160.16322,"2022-02-16T12:06:39.000 UTC",160.16322,
"2022-02-16T12:06:40.008 UTC",0,"2022-02-16T12:06:40.008 UTC",164.97966,"2022-02-16T12:06:40.008 UTC",164.97966,
"2022-02-16T12:06:41.016 UTC",0,"2022-02-16T12:06:41.016 UTC",170.51031,"2022-02-16T12:06:41.016 UTC",170.51031,
"2022-02-16T12:06:42.026 UTC",0,"2022-02-16T12:06:42.026 UTC",0,"2022-02-16T12:06:42.026 UTC",0,
"2022-02-16T12:06:43.031 UTC",59.2626,"2022-02-16T12:06:43.031 UTC",0,"2022-02-16T12:06:43.031 UTC",59.2626,
"2022-02-16T12:06:44.038 UTC",116.60074,"2022-02-16T12:06:44.038 UTC",0,"2022-02-16T12:06:44.038 UTC",116.60074,
"2022-02-16T12:06:45.043 UTC",109.1654,"2022-02-16T12:06:45.043 UTC",0,"2022-02-16T12:06:45.043 UTC",109.1654,
"2022-02-16T12:06:46.048 UTC",111.69404,"2022-02-16T12:06:46.048 UTC",0,"2022-02-16T12:06:46.048 UTC",111.69404,
"2022-02-16T12:06:47.055 UTC",110.50679,"2022-02-16T12:06:47.055 UTC",0,"2022-02-16T12:06:47.055 UTC",110.50679,
"2022-02-16T12:06:48.061 UTC",112.4563,"2022-02-16T12:06:48.061 UTC",0,"2022-02-16T12:06:48.061 UTC",112.4563,
"2022-02-16T12:06:49.067 UTC",112.1529,"2022-02-16T12:06:49.067 UTC",0,"2022-02-16T12:06:49.067 UTC",112.1529,
"2022-02-16T12:06:50.075 UTC",113.9503,"2022-02-16T12:06:50.075 UTC",0,"2022-02-16T12:06:50.075 UTC",113.9503,
"2022-02-16T12:06:51.083 UTC",114.85879,"2022-02-16T12:06:51.083 UTC",0,"2022-02-16T12:06:51.083 UTC",114.85879,
"2022-02-16T12:06:52.089 UTC",107.5709,"2022-02-16T12:06:52.089 UTC",0,"2022-02-16T12:06:52.089 UTC",107.5709,
"2022-02-16T12:06:53.095 UTC",104.14788,"2022-02-16T12:06:53.095 UTC",0,"2022-02-16T12:06:53.095 UTC",104.14788,
"2022-02-16T12:06:54.101 UTC",104.53968,"2022-02-16T12:06:54.101 UTC",0,"2022-02-16T12:06:54.101 UTC",104.53968,
"2022-02-16T12:06:55.107 UTC",111.75908,"2022-02-16T12:06:55.107 UTC",0,"2022-02-16T12:06:55.107 UTC",111.75908,
"2022-02-16T12:06:56.112 UTC",111.75908,"2022-02-16T12:06:56.112 UTC",0,"2022-02-16T12:06:56.112 UTC",111.75908,
"2022-02-16T12:06:57.118 UTC",112.66617,"2022-02-16T12:06:57.118 UTC",0,"2022-02-16T12:06:57.118 UTC",112.66617,
"2022-02-16T12:06:58.124 UTC",110.9565,"2022-02-16T12:06:58.124 UTC",0,"2022-02-16T12:06:58.124 UTC",110.9565,
"2022-02-16T12:06:59.130 UTC",0,"2022-02-16T12:06:59.130 UTC",0,"2022-02-16T12:06:59.130 UTC",0,
"2022-02-16T12:07:00.138 UTC",0,"2022-02-16T12:07:00.138 UTC",0,"2022-02-16T12:07:00.138 UTC",0,
"2022-02-16T12:07:01.145 UTC",0,"2022-02-16T12:07:01.145 UTC",52.06959,"2022-02-16T12:07:01.145 UTC",52.06959,
"2022-02-16T12:07:02.153 UTC",0,"2022-02-16T12:07:02.153 UTC",53.06182,"2022-02-16T12:07:02.153 UTC",53.06182,
"2022-02-16T12:07:03.161 UTC",0,"2022-02-16T12:07:03.161 UTC",51.94961,"2022-02-16T12:07:03.161 UTC",51.94961,
"2022-02-16T12:07:04.169 UTC",0,"2022-02-16T12:07:04.169 UTC",50.95162,"2022-02-16T12:07:04.169 UTC",50.95162,
"2022-02-16T12:07:05.176 UTC",0,"2022-02-16T12:07:05.176 UTC",52.49899,"2022-02-16T12:07:05.176 UTC",52.49899,
"2022-02-16T12:07:06.184 UTC",0,"2022-02-16T12:07:06.184 UTC",54.96964,"2022-02-16T12:07:06.184 UTC",54.96964,
"2022-02-16T12:07:07.192 UTC",0,"2022-02-16T12:07:07.192 UTC",54.63742,"2022-02-16T12:07:07.192 UTC",54.63742,
"2022-02-16T12:07:08.200 UTC",0,"2022-02-16T12:07:08.200 UTC",53.51013,"2022-02-16T12:07:08.200 UTC",53.51013,
"2022-02-16T12:07:09.209 UTC",0,"2022-02-16T12:07:09.209 UTC",53.29402,"2022-02-16T12:07:09.209 UTC",53.29402,
"2022-02-16T12:07:10.216 UTC",0,"2022-02-16T12:07:10.216 UTC",53.14825,"2022-02-16T12:07:10.216 UTC",53.14825,
"2022-02-16T12:07:11.225 UTC",0,"2022-02-16T12:07:11.225 UTC",53.14825,"2022-02-16T12:07:11.225 UTC",53.14825,
"2022-02-16T12:07:12.232 UTC",0,"2022-02-16T12:07:12.232 UTC",53.4214,"2022-02-16T12:07:12.232 UTC",53.4214,
"2022-02-16T12:07:13.240 UTC",0,"2022-02-16T12:07:13.240 UTC",52.57862,"2022-02-16T12:07:13.240 UTC",52.57862,
"2022-02-16T12:07:14.248 UTC",0,"2022-02-16T12:07:14.248 UTC",48.8683,"2022-02-16T12:07:14.248 UTC",48.8683,
"2022-02-16T12:07:15.254 UTC",0,"2022-02-16T12:07:15.254 UTC",49.98299,"2022-02-16T12:07:15.254 UTC",49.98299,
"2022-02-16T12:07:16.260 UTC",0,"2022-02-16T12:07:16.260 UTC",50.41947,"2022-02-16T12:07:16.260 UTC",50.41947,
"2022-02-16T12:07:17.266 UTC",0,"2022-02-16T12:07:17.266 UTC",54.10123,"2022-02-16T12:07:17.266 UTC",54.10123,
"2022-02-16T12:07:18.288 UTC",0,"2022-02-16T12:07:18.288 UTC",53.07575,"2022-02-16T12:07:18.288 UTC",53.07575,
"2022-02-16T12:07:19.293 UTC",0,"2022-02-16T12:07:19.293 UTC",0,"2022-02-16T12:07:19.293 UTC",0,
"2022-02-16T12:07:20.298 UTC",0,"2022-02-16T12:07:20.298 UTC",0,"2022-02-16T12:07:20.298 UTC",0,
"2022-02-16T12:07:21.305 UTC",74.50887,"2022-02-16T12:07:21.305 UTC",0,"2022-02-16T12:07:21.305 UTC",74.50887,
"2022-02-16T12:07:22.311 UTC",78.26284,"2022-02-16T12:07:22.311 UTC",0,"2022-02-16T12:07:22.311 UTC",78.26284,
"2022-02-16T12:07:23.317 UTC",80.11604,"2022-02-16T12:07:23.317 UTC",0,"2022-02-16T12:07:23.317 UTC",80.11604,
"2022-02-16T12:07:24.323 UTC",79.60294,"2022-02-16T12:07:24.323 UTC",0,"2022-02-16T12:07:24.323 UTC",79.60294,
"2022-02-16T12:07:25.330 UTC",80.32906,"2022-02-16T12:07:25.330 UTC",0,"2022-02-16T12:07:25.330 UTC",80.32906,
"2022-02-16T12:07:26.337 UTC",78.18357,"2022-02-16T12:07:26.337 UTC",0,"2022-02-16T12:07:26.337 UTC",78.18357,
"2022-02-16T12:07:27.342 UTC",81.93566,"2022-02-16T12:07:27.342 UTC",0,"2022-02-16T12:07:27.342 UTC",81.93566,
"2022-02-16T12:07:28.351 UTC",75.03903,"2022-02-16T12:07:28.351 UTC",0,"2022-02-16T12:07:28.351 UTC",75.03903,
"2022-02-16T12:07:29.486 UTC",74.43506,"2022-02-16T12:07:29.486 UTC",0,"2022-02-16T12:07:29.486 UTC",74.43506,
"2022-02-16T12:07:30.495 UTC",75.92783,"2022-02-16T12:07:30.495 UTC",0,"2022-02-16T12:07:30.495 UTC",75.92783,
"2022-02-16T12:07:31.504 UTC",81.03748,"2022-02-16T12:07:31.504 UTC",0,"2022-02-16T12:07:31.504 UTC",81.03748,
"2022-02-16T12:07:32.513 UTC",83.21326,"2022-02-16T12:07:32.513 UTC",0,"2022-02-16T12:07:32.513 UTC",83.21326,
"2022-02-16T12:07:33.520 UTC",83.85147,"2022-02-16T12:07:33.520 UTC",0,"2022-02-16T12:07:33.520 UTC",83.85147,
"2022-02-16T12:07:34.526 UTC",81.16057,"2022-02-16T12:07:34.526 UTC",0,"2022-02-16T12:07:34.526 UTC",81.16057,
"2022-02-16T12:07:35.534 UTC",81.16057,"2022-02-16T12:07:35.534 UTC",0,"2022-02-16T12:07:35.534 UTC",81.16057,
"2022-02-16T12:07:36.540 UTC",0,"2022-02-16T12:07:36.540 UTC",0,"2022-02-16T12:07:36.540 UTC",0,
"2022-02-16T12:07:37.549 UTC",0,"2022-02-16T12:07:37.549 UTC",192.97636,"2022-02-16T12:07:37.549 UTC",192.97636,
"2022-02-16T12:07:38.560 UTC",0,"2022-02-16T12:07:38.560 UTC",200.27485,"2022-02-16T12:07:38.560 UTC",200.27485,
"2022-02-16T12:07:39.570 UTC",0,"2022-02-16T12:07:39.570 UTC",200.66037,"2022-02-16T12:07:39.570 UTC",200.66037,
"2022-02-16T12:07:40.578 UTC",0,"2022-02-16T12:07:40.578 UTC",199.46751,"2022-02-16T12:07:40.578 UTC",199.46751,
"2022-02-16T12:07:41.585 UTC",0,"2022-02-16T12:07:41.585 UTC",200.3109,"2022-02-16T12:07:41.585 UTC",200.3109,
"2022-02-16T12:07:42.591 UTC",0,"2022-02-16T12:07:42.591 UTC",194.63828,"2022-02-16T12:07:42.591 UTC",194.63828,
"2022-02-16T12:07:43.602 UTC",0,"2022-02-16T12:07:43.602 UTC",196.43992,"2022-02-16T12:07:43.602 UTC",196.43992,
"2022-02-16T12:07:44.609 UTC",0,"2022-02-16T12:07:44.609 UTC",197.30399,"2022-02-16T12:07:44.609 UTC",197.30399,
"2022-02-16T12:07:45.618 UTC",0,"2022-02-16T12:07:45.618 UTC",202.31812,"2022-02-16T12:07:45.618 UTC",202.31812,
"2022-02-16T12:07:46.628 UTC",0,"2022-02-16T12:07:46.628 UTC",201.53429,"2022-02-16T12:07:46.628 UTC",201.53429,
