Date	test-rig	test-tag	dut-hw-version	dut-sw-version	dut-model-num	dut-serial-num	test-priority	test-id	short-description	pass/fail	numeric-score	test details	Units	Graph-Group	Subtest-Pass	Subtest-Fail
1635314504849			eap102	20210729-cig_wf194c-v2.0.0-rc2-02244b8-	eap102	903cb39d6958	95	Rate vs Range	TCP-DUT-TX-MTU		103.554353	Throughput at specified settings.	Mbps	Throughput	0	0
