"Throughput vs Packet Size",
"60","142","256","512","1024","MTU","4000",
40.35072,171.75736,203.15381,226.46377,261.91209,259.88723,69.23116
134.50241,243.89545,243.02511,246.70096,273.11404,267.30249,71.43508
40.96938,194.6819,223.81072,227.58813,243.91838,241.70712,0
18.85909,111.10787,181.26931,231.46549,250.78161,247.32217,3.53771
62.86365,157.77317,216.84553,252.14964,261.5075,254.37892,3.65034
18.64523,103.47351,194.95815,220.20489,234.19066,286.2051,17.78055
,,54.13437,101.08856,161.58574,183.26771,187.28894,176.92695
,,89.91293,129.93462,181.34461,193.80018,195.66966,184.79009
,,54.82425,98.38268,174.88588,171.45704,213.91579,170.32212
,,79.13687,153.55011,195.82565,211.6593,253.01962,257.01828
,,132.02316,197.21303,219.60402,223.72827,264.22244,268.40858
,,79.97251,155.38321,207.29448,210.12753,264.56742,272.23516
