"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-08T12:46:37.687 UTC",0,"2021-07-08T12:46:37.687 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:38.698 UTC",0,"2021-07-08T12:46:38.698 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:39.708 UTC",0,"2021-07-08T12:46:39.708 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:40.717 UTC",0,"2021-07-08T12:46:40.717 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:41.727 UTC",0,"2021-07-08T12:46:41.727 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:42.737 UTC",0,"2021-07-08T12:46:42.737 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:43.749 UTC",0,"2021-07-08T12:46:43.749 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:44.759 UTC",0,"2021-07-08T12:46:44.759 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:45.769 UTC",0,"2021-07-08T12:46:45.769 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:46.779 UTC",0,"2021-07-08T12:46:46.779 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:47.789 UTC",0,"2021-07-08T12:46:47.789 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:48.806 UTC",0,"2021-07-08T12:46:48.806 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:49.817 UTC",0,"2021-07-08T12:46:49.817 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:50.827 UTC",0,"2021-07-08T12:46:50.827 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:51.837 UTC",0,"2021-07-08T12:46:51.837 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:52.847 UTC",0,"2021-07-08T12:46:52.847 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:53.858 UTC",0,"2021-07-08T12:46:53.858 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:54.868 UTC",0,"2021-07-08T12:46:54.868 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:55.878 UTC",0,"2021-07-08T12:46:55.878 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:56.889 UTC",0,"2021-07-08T12:46:56.889 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:57.899 UTC",0,"2021-07-08T12:46:57.899 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:58.910 UTC",0,"2021-07-08T12:46:58.910 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:46:59.919 UTC",0,"2021-07-08T12:46:59.919 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:00.930 UTC",0,"2021-07-08T12:47:00.930 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:01.940 UTC",0,"2021-07-08T12:47:01.940 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:02.951 UTC",0,"2021-07-08T12:47:02.951 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:03.961 UTC",0,"2021-07-08T12:47:03.961 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:04.971 UTC",0,"2021-07-08T12:47:04.971 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:05.982 UTC",0,"2021-07-08T12:47:05.982 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:06.992 UTC",0,"2021-07-08T12:47:06.992 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:08.002 UTC",0,"2021-07-08T12:47:08.002 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:09.013 UTC",0,"2021-07-08T12:47:09.013 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:10.023 UTC",0,"2021-07-08T12:47:10.023 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:11.034 UTC",0,"2021-07-08T12:47:11.034 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:12.046 UTC",0,"2021-07-08T12:47:12.046 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:13.056 UTC",0,"2021-07-08T12:47:13.056 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:14.067 UTC",0,"2021-07-08T12:47:14.067 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:15.077 UTC",0,"2021-07-08T12:47:15.077 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:16.088 UTC",0,"2021-07-08T12:47:16.088 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:17.098 UTC",0,"2021-07-08T12:47:17.098 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:18.110 UTC",0,"2021-07-08T12:47:18.110 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:19.120 UTC",0,"2021-07-08T12:47:19.120 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:20.130 UTC",0,"2021-07-08T12:47:20.130 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:21.141 UTC",0,"2021-07-08T12:47:21.141 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:22.152 UTC",0,"2021-07-08T12:47:22.152 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:23.163 UTC",0,"2021-07-08T12:47:23.163 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:24.174 UTC",0,"2021-07-08T12:47:24.174 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:25.184 UTC",0,"2021-07-08T12:47:25.184 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:26.194 UTC",0,"2021-07-08T12:47:26.194 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:27.205 UTC",0,"2021-07-08T12:47:27.205 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:28.215 UTC",0,"2021-07-08T12:47:28.215 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:29.225 UTC",0,"2021-07-08T12:47:29.225 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:30.237 UTC",0,"2021-07-08T12:47:30.237 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:31.247 UTC",0,"2021-07-08T12:47:31.247 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:32.257 UTC",0,"2021-07-08T12:47:32.257 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:33.268 UTC",0,"2021-07-08T12:47:33.268 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:34.279 UTC",0,"2021-07-08T12:47:34.279 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:35.289 UTC",0,"2021-07-08T12:47:35.289 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:36.300 UTC",0,"2021-07-08T12:47:36.300 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:37.311 UTC",0,"2021-07-08T12:47:37.311 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:38.321 UTC",0,"2021-07-08T12:47:38.321 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:39.331 UTC",0,"2021-07-08T12:47:39.331 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:40.341 UTC",0,"2021-07-08T12:47:40.341 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:41.351 UTC",0,"2021-07-08T12:47:41.351 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:42.362 UTC",0,"2021-07-08T12:47:42.362 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:43.373 UTC",0,"2021-07-08T12:47:43.373 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:44.384 UTC",0,"2021-07-08T12:47:44.384 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:45.394 UTC",0,"2021-07-08T12:47:45.394 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:46.404 UTC",0,"2021-07-08T12:47:46.404 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:47.415 UTC",0,"2021-07-08T12:47:47.415 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:48.425 UTC",0,"2021-07-08T12:47:48.425 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:49.436 UTC",0,"2021-07-08T12:47:49.436 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:50.446 UTC",0,"2021-07-08T12:47:50.446 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:51.457 UTC",0,"2021-07-08T12:47:51.457 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:52.467 UTC",0,"2021-07-08T12:47:52.467 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:53.478 UTC",0,"2021-07-08T12:47:53.478 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:54.488 UTC",0,"2021-07-08T12:47:54.488 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:55.498 UTC",0,"2021-07-08T12:47:55.498 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:56.508 UTC",0,"2021-07-08T12:47:56.508 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:57.519 UTC",0,"2021-07-08T12:47:57.519 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:58.530 UTC",0,"2021-07-08T12:47:58.530 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:47:59.541 UTC",0,"2021-07-08T12:47:59.541 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:00.632 UTC",0,"2021-07-08T12:48:00.632 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:01.643 UTC",0,"2021-07-08T12:48:01.643 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:02.654 UTC",0,"2021-07-08T12:48:02.654 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:03.667 UTC",0,"2021-07-08T12:48:03.667 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:04.678 UTC",0,"2021-07-08T12:48:04.678 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:05.688 UTC",0,"2021-07-08T12:48:05.688 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:06.699 UTC",0,"2021-07-08T12:48:06.699 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:07.709 UTC",0,"2021-07-08T12:48:07.709 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:08.720 UTC",0,"2021-07-08T12:48:08.720 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:09.731 UTC",0,"2021-07-08T12:48:09.731 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:10.742 UTC",0,"2021-07-08T12:48:10.742 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:11.752 UTC",0,"2021-07-08T12:48:11.752 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:12.763 UTC",0,"2021-07-08T12:48:12.763 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:13.777 UTC",0,"2021-07-08T12:48:13.777 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:14.787 UTC",0,"2021-07-08T12:48:14.787 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:15.798 UTC",0,"2021-07-08T12:48:15.798 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:16.809 UTC",0,"2021-07-08T12:48:16.809 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:17.820 UTC",0,"2021-07-08T12:48:17.820 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:18.831 UTC",0,"2021-07-08T12:48:18.831 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:19.841 UTC",0,"2021-07-08T12:48:19.841 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:20.852 UTC",0,"2021-07-08T12:48:20.852 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:21.863 UTC",0,"2021-07-08T12:48:21.863 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:22.874 UTC",0,"2021-07-08T12:48:22.874 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:23.886 UTC",0,"2021-07-08T12:48:23.886 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:24.896 UTC",0,"2021-07-08T12:48:24.896 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:25.907 UTC",0,"2021-07-08T12:48:25.907 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:26.918 UTC",0,"2021-07-08T12:48:26.918 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:27.930 UTC",0,"2021-07-08T12:48:27.930 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:28.940 UTC",0,"2021-07-08T12:48:28.940 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:29.951 UTC",0,"2021-07-08T12:48:29.951 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:30.962 UTC",0,"2021-07-08T12:48:30.962 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:31.973 UTC",0,"2021-07-08T12:48:31.973 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:32.984 UTC",0,"2021-07-08T12:48:32.984 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:33.995 UTC",0,"2021-07-08T12:48:33.995 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:35.006 UTC",0,"2021-07-08T12:48:35.006 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:36.016 UTC",0,"2021-07-08T12:48:36.016 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:37.027 UTC",0,"2021-07-08T12:48:37.027 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:48:38.041 UTC",0,"2021-07-08T12:48:38.041 UTC",0,
