"Realtime Mbps",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UDP DL/RX (Mbps)",
"2022-02-17T07:31:59.258 UTC",0,"2022-02-17T07:31:59.258 UTC",0,"2022-02-17T07:32:22.417 UTC",63.8406,
"2022-02-17T07:32:00.264 UTC",0,"2022-02-17T07:32:00.264 UTC",0,"2022-02-17T07:32:23.424 UTC",63.82366,
"2022-02-17T07:32:01.272 UTC",0,"2022-02-17T07:32:01.272 UTC",0,"2022-02-17T07:32:24.430 UTC",63.81839,
"2022-02-17T07:32:02.278 UTC",0,"2022-02-17T07:32:02.278 UTC",0,"2022-02-17T07:32:25.438 UTC",63.75422,
"2022-02-17T07:32:03.283 UTC",0,"2022-02-17T07:32:03.283 UTC",0,"2022-02-17T07:32:26.445 UTC",63.68109,
"2022-02-17T07:32:04.289 UTC",0,"2022-02-17T07:32:04.289 UTC",0,"2022-02-17T07:32:27.453 UTC",63.64773,
"2022-02-17T07:32:05.293 UTC",0,"2022-02-17T07:32:05.293 UTC",60.59646,"2022-02-17T07:32:28.462 UTC",63.59901,
"2022-02-17T07:32:06.301 UTC",0,"2022-02-17T07:32:06.301 UTC",61.79962,"2022-02-17T07:32:29.469 UTC",64.04431,
"2022-02-17T07:32:07.309 UTC",0,"2022-02-17T07:32:07.309 UTC",62.05338,"2022-02-17T07:32:30.476 UTC",63.64049,
"2022-02-17T07:32:08.316 UTC",0,"2022-02-17T07:32:08.316 UTC",63.29255,"2022-02-17T07:32:31.483 UTC",63.70359,
"2022-02-17T07:32:09.324 UTC",0,"2022-02-17T07:32:09.324 UTC",63.4801,"2022-02-17T07:32:32.490 UTC",63.78956,
"2022-02-17T07:32:10.330 UTC",0,"2022-02-17T07:32:10.330 UTC",64.05729,"2022-02-17T07:32:33.497 UTC",63.72876,
"2022-02-17T07:32:11.337 UTC",0,"2022-02-17T07:32:11.337 UTC",63.64107,"2022-02-17T07:32:34.504 UTC",63.80203,
"2022-02-17T07:32:12.345 UTC",0,"2022-02-17T07:32:12.345 UTC",63.40808,"2022-02-17T07:32:35.512 UTC",63.84494,
"2022-02-17T07:32:13.352 UTC",0,"2022-02-17T07:32:13.352 UTC",63.41614,"2022-02-17T07:32:36.519 UTC",63.8226,
"2022-02-17T07:32:14.358 UTC",0,"2022-02-17T07:32:14.358 UTC",63.50253,"2022-02-17T07:32:37.525 UTC",63.81288,
"2022-02-17T07:32:15.364 UTC",0,"2022-02-17T07:32:15.364 UTC",63.73297,"2022-02-17T07:32:38.531 UTC",63.90635,
"2022-02-17T07:32:16.371 UTC",0,"2022-02-17T07:32:16.371 UTC",63.73131,"2022-02-17T07:32:39.539 UTC",63.89735,
"2022-02-17T07:32:17.378 UTC",0,"2022-02-17T07:32:17.378 UTC",63.72358,"2022-02-17T07:32:40.547 UTC",63.8682,
"2022-02-17T07:32:18.385 UTC",0,"2022-02-17T07:32:18.385 UTC",63.71208,"2022-02-17T07:32:41.557 UTC",63.98056,
"2022-02-17T07:32:19.394 UTC",0,"2022-02-17T07:32:19.394 UTC",62.94425,"2022-02-17T07:32:42.564 UTC",63.94786,
"2022-02-17T07:32:20.401 UTC",0,"2022-02-17T07:32:20.401 UTC",63.75148,"2022-02-17T07:32:43.570 UTC",63.97413,
"2022-02-17T07:32:21.409 UTC",0,"2022-02-17T07:32:21.409 UTC",63.92136,"2022-02-17T07:32:44.578 UTC",63.95968,
"2022-02-17T07:32:22.417 UTC",0,"2022-02-17T07:32:22.417 UTC",63.8406,"2022-02-17T07:32:45.585 UTC",63.99716,
"2022-02-17T07:32:23.424 UTC",0,"2022-02-17T07:32:23.424 UTC",63.82366,"2022-02-17T07:32:46.593 UTC",63.95661,
"2022-02-17T07:32:24.430 UTC",0,"2022-02-17T07:32:24.430 UTC",63.81839,"2022-02-17T07:32:47.601 UTC",63.93055,
"2022-02-17T07:32:25.438 UTC",0,"2022-02-17T07:32:25.438 UTC",63.75422,"2022-02-17T07:32:48.607 UTC",63.85847,
"2022-02-17T07:32:26.445 UTC",0,"2022-02-17T07:32:26.445 UTC",63.68109,"2022-02-17T07:32:49.614 UTC",63.85214,
"2022-02-17T07:32:27.453 UTC",0,"2022-02-17T07:32:27.453 UTC",63.64773,"2022-02-17T07:32:50.620 UTC",64.24581,
"2022-02-17T07:32:28.462 UTC",0,"2022-02-17T07:32:28.462 UTC",63.59901,"2022-02-17T07:32:51.629 UTC",63.81045,
"2022-02-17T07:32:29.469 UTC",0,"2022-02-17T07:32:29.469 UTC",64.04431,"2022-02-17T07:32:52.637 UTC",63.83742,
"2022-02-17T07:32:30.476 UTC",0,"2022-02-17T07:32:30.476 UTC",63.64049,"2022-02-17T07:32:53.644 UTC",63.85873,
"2022-02-17T07:32:31.483 UTC",0,"2022-02-17T07:32:31.483 UTC",63.70359,"2022-02-17T07:32:54.651 UTC",63.58459,
"2022-02-17T07:32:32.490 UTC",0,"2022-02-17T07:32:32.490 UTC",63.78956,"2022-02-17T07:32:55.658 UTC",63.75215,
"2022-02-17T07:32:33.497 UTC",0,"2022-02-17T07:32:33.497 UTC",63.72876,"2022-02-17T07:32:56.664 UTC",63.73698,
"2022-02-17T07:32:34.504 UTC",0,"2022-02-17T07:32:34.504 UTC",63.80203,"2022-02-17T07:32:57.670 UTC",63.92716,
"2022-02-17T07:32:35.512 UTC",0,"2022-02-17T07:32:35.512 UTC",63.84494,"2022-02-17T07:32:58.678 UTC",63.83308,
"2022-02-17T07:32:36.519 UTC",0,"2022-02-17T07:32:36.519 UTC",63.8226,"2022-02-17T07:32:59.686 UTC",63.87527,
"2022-02-17T07:32:37.525 UTC",0,"2022-02-17T07:32:37.525 UTC",63.81288,"2022-02-17T07:33:00.694 UTC",63.78658,
"2022-02-17T07:32:38.531 UTC",0,"2022-02-17T07:32:38.531 UTC",63.90635,"2022-02-17T07:33:01.702 UTC",63.22943,
"2022-02-17T07:32:39.539 UTC",0,"2022-02-17T07:32:39.539 UTC",63.89735,"2022-02-17T07:33:02.711 UTC",63.62199,
"2022-02-17T07:32:40.547 UTC",0,"2022-02-17T07:32:40.547 UTC",63.8682,"2022-02-17T07:33:03.719 UTC",63.71936,
"2022-02-17T07:32:41.557 UTC",0,"2022-02-17T07:32:41.557 UTC",63.98056,"2022-02-17T07:33:04.726 UTC",64.14343,
"2022-02-17T07:32:42.564 UTC",0,"2022-02-17T07:32:42.564 UTC",63.94786,"2022-02-17T07:33:05.732 UTC",63.89579,
"2022-02-17T07:32:43.570 UTC",0,"2022-02-17T07:32:43.570 UTC",63.97413,"2022-02-17T07:33:06.738 UTC",63.84772,
"2022-02-17T07:32:44.578 UTC",0,"2022-02-17T07:32:44.578 UTC",63.95968,"2022-02-17T07:33:07.744 UTC",63.65721,
"2022-02-17T07:32:45.585 UTC",0,"2022-02-17T07:32:45.585 UTC",63.99716,"2022-02-17T07:33:08.753 UTC",63.72774,
"2022-02-17T07:32:46.593 UTC",0,"2022-02-17T07:32:46.593 UTC",63.95661,"2022-02-17T07:33:09.760 UTC",63.74208,
"2022-02-17T07:32:47.601 UTC",0,"2022-02-17T07:32:47.601 UTC",63.93055,"2022-02-17T07:33:10.767 UTC",63.65975,
"2022-02-17T07:32:48.607 UTC",0,"2022-02-17T07:32:48.607 UTC",63.85847,"2022-02-17T07:33:11.773 UTC",63.72111,
"2022-02-17T07:32:49.614 UTC",0,"2022-02-17T07:32:49.614 UTC",63.85214,"2022-02-17T07:33:12.781 UTC",63.78058,
"2022-02-17T07:32:50.620 UTC",0,"2022-02-17T07:32:50.620 UTC",64.24581,"2022-02-17T07:33:13.787 UTC",63.64447,
"2022-02-17T07:32:51.629 UTC",0,"2022-02-17T07:32:51.629 UTC",63.81045,"2022-02-17T07:33:14.793 UTC",63.62993,
"2022-02-17T07:32:52.637 UTC",0,"2022-02-17T07:32:52.637 UTC",63.83742,"2022-02-17T07:33:15.800 UTC",63.24742,
"2022-02-17T07:32:53.644 UTC",0,"2022-02-17T07:32:53.644 UTC",63.85873,"2022-02-17T07:33:16.806 UTC",63.6321,
"2022-02-17T07:32:54.651 UTC",0,"2022-02-17T07:32:54.651 UTC",63.58459,"2022-02-17T07:33:17.813 UTC",63.66957,
"2022-02-17T07:32:55.658 UTC",0,"2022-02-17T07:32:55.658 UTC",63.75215,"2022-02-17T07:33:18.821 UTC",64.0485,
"2022-02-17T07:32:56.664 UTC",0,"2022-02-17T07:32:56.664 UTC",63.73698,"2022-02-17T07:33:19.829 UTC",63.88504,
"2022-02-17T07:32:57.670 UTC",0,"2022-02-17T07:32:57.670 UTC",63.92716,"2022-02-17T07:33:20.836 UTC",63.90682,
"2022-02-17T07:32:58.678 UTC",0,"2022-02-17T07:32:58.678 UTC",63.83308,"2022-02-17T07:33:21.844 UTC",63.87349,
"2022-02-17T07:32:59.686 UTC",0,"2022-02-17T07:32:59.686 UTC",63.87527,"2022-02-17T07:33:22.853 UTC",63.56406,
"2022-02-17T07:33:00.694 UTC",0,"2022-02-17T07:33:00.694 UTC",63.78658,"2022-02-17T07:33:23.860 UTC",63.87406,
"2022-02-17T07:33:01.702 UTC",0,"2022-02-17T07:33:01.702 UTC",63.22943,"2022-02-17T07:33:24.867 UTC",63.87369,
"2022-02-17T07:33:02.711 UTC",0,"2022-02-17T07:33:02.711 UTC",63.62199,"2022-02-17T07:33:26.044 UTC",64.13168,
"2022-02-17T07:33:03.719 UTC",0,"2022-02-17T07:33:03.719 UTC",63.71936,"2022-02-17T07:33:27.052 UTC",63.76576,
"2022-02-17T07:33:04.726 UTC",0,"2022-02-17T07:33:04.726 UTC",64.14343,"2022-02-17T07:33:28.059 UTC",63.75563,
"2022-02-17T07:33:05.732 UTC",0,"2022-02-17T07:33:05.732 UTC",63.89579,"2022-02-17T07:33:29.067 UTC",63.78283,
"2022-02-17T07:33:06.738 UTC",0,"2022-02-17T07:33:06.738 UTC",63.84772,"2022-02-17T07:33:30.075 UTC",63.46548,
"2022-02-17T07:33:07.744 UTC",0,"2022-02-17T07:33:07.744 UTC",63.65721,"2022-02-17T07:33:31.083 UTC",63.81662,
"2022-02-17T07:33:08.753 UTC",0,"2022-02-17T07:33:08.753 UTC",63.72774,"2022-02-17T07:33:32.090 UTC",63.80438,
"2022-02-17T07:33:09.760 UTC",0,"2022-02-17T07:33:09.760 UTC",63.74208,"2022-02-17T07:33:33.099 UTC",63.75479,
"2022-02-17T07:33:10.767 UTC",0,"2022-02-17T07:33:10.767 UTC",63.65975,"2022-02-17T07:33:34.106 UTC",63.76098,
"2022-02-17T07:33:11.773 UTC",0,"2022-02-17T07:33:11.773 UTC",63.72111,"2022-02-17T07:33:35.117 UTC",63.7014,
"2022-02-17T07:33:12.781 UTC",0,"2022-02-17T07:33:12.781 UTC",63.78058,"2022-02-17T07:33:36.123 UTC",63.70075,
"2022-02-17T07:33:13.787 UTC",0,"2022-02-17T07:33:13.787 UTC",63.64447,"2022-02-17T07:33:37.132 UTC",63.69555,
"2022-02-17T07:33:14.793 UTC",0,"2022-02-17T07:33:14.793 UTC",63.62993,"2022-02-17T07:33:38.141 UTC",63.76163,
"2022-02-17T07:33:15.800 UTC",0,"2022-02-17T07:33:15.800 UTC",63.24742,"2022-02-17T07:33:39.147 UTC",63.66107,
"2022-02-17T07:33:16.806 UTC",0,"2022-02-17T07:33:16.806 UTC",63.6321,"2022-02-17T07:33:40.154 UTC",63.70252,
"2022-02-17T07:33:17.813 UTC",0,"2022-02-17T07:33:17.813 UTC",63.66957,"2022-02-17T07:33:41.160 UTC",63.66423,
"2022-02-17T07:33:18.821 UTC",0,"2022-02-17T07:33:18.821 UTC",64.0485,"2022-02-17T07:33:42.170 UTC",63.65261,
"2022-02-17T07:33:19.829 UTC",0,"2022-02-17T07:33:19.829 UTC",63.88504,"2022-02-17T07:33:43.179 UTC",63.69349,
"2022-02-17T07:33:20.836 UTC",0,"2022-02-17T07:33:20.836 UTC",63.90682,"2022-02-17T07:33:44.186 UTC",63.65533,
"2022-02-17T07:33:21.844 UTC",0,"2022-02-17T07:33:21.844 UTC",63.87349,"2022-02-17T07:33:45.194 UTC",63.56971,
"2022-02-17T07:33:22.853 UTC",0,"2022-02-17T07:33:22.853 UTC",63.56406,"2022-02-17T07:33:46.201 UTC",63.546,
"2022-02-17T07:33:23.860 UTC",0,"2022-02-17T07:33:23.860 UTC",63.87406,"2022-02-17T07:33:47.208 UTC",63.57251,
"2022-02-17T07:33:24.867 UTC",0,"2022-02-17T07:33:24.867 UTC",63.87369,"2022-02-17T07:33:48.216 UTC",63.64566,
"2022-02-17T07:33:26.044 UTC",0,"2022-02-17T07:33:26.044 UTC",64.13168,"2022-02-17T07:33:49.224 UTC",63.65563,
"2022-02-17T07:33:27.052 UTC",0,"2022-02-17T07:33:27.052 UTC",63.76576,"2022-02-17T07:33:50.232 UTC",63.47787,
"2022-02-17T07:33:28.059 UTC",0,"2022-02-17T07:33:28.059 UTC",63.75563,"2022-02-17T07:33:51.239 UTC",63.59423,
"2022-02-17T07:33:29.067 UTC",0,"2022-02-17T07:33:29.067 UTC",63.78283,"2022-02-17T07:33:52.246 UTC",63.32565,
"2022-02-17T07:33:30.075 UTC",0,"2022-02-17T07:33:30.075 UTC",63.46548,"2022-02-17T07:33:53.254 UTC",63.61616,
"2022-02-17T07:33:31.083 UTC",0,"2022-02-17T07:33:31.083 UTC",63.81662,"2022-02-17T07:33:54.261 UTC",63.69612,
"2022-02-17T07:33:32.090 UTC",0,"2022-02-17T07:33:32.090 UTC",63.80438,"2022-02-17T07:33:55.269 UTC",63.92823,
"2022-02-17T07:33:33.099 UTC",0,"2022-02-17T07:33:33.099 UTC",63.75479,"2022-02-17T07:33:56.275 UTC",63.67663,
"2022-02-17T07:33:34.106 UTC",0,"2022-02-17T07:33:34.106 UTC",63.76098,"2022-02-17T07:33:57.284 UTC",63.78319,
"2022-02-17T07:33:35.117 UTC",0,"2022-02-17T07:33:35.117 UTC",63.7014,"2022-02-17T07:33:58.291 UTC",63.87662,
"2022-02-17T07:33:36.123 UTC",0,"2022-02-17T07:33:36.123 UTC",63.70075,"2022-02-17T07:33:59.299 UTC",63.25905,
"2022-02-17T07:33:37.132 UTC",0,"2022-02-17T07:33:37.132 UTC",63.69555,"2022-02-17T07:34:00.307 UTC",63.7835,
"2022-02-17T07:33:38.141 UTC",0,"2022-02-17T07:33:38.141 UTC",63.76163,"2022-02-17T07:34:01.315 UTC",63.68009,
"2022-02-17T07:33:39.147 UTC",0,"2022-02-17T07:33:39.147 UTC",63.66107,"2022-02-17T07:34:02.325 UTC",63.83307,
"2022-02-17T07:33:40.154 UTC",0,"2022-02-17T07:33:40.154 UTC",63.70252,"2022-02-17T07:34:03.334 UTC",63.71062,
"2022-02-17T07:33:41.160 UTC",0,"2022-02-17T07:33:41.160 UTC",63.66423,"2022-02-17T07:34:04.343 UTC",63.73326,
"2022-02-17T07:33:42.170 UTC",0,"2022-02-17T07:33:42.170 UTC",63.65261,"2022-02-17T07:34:05.350 UTC",63.70949,
"2022-02-17T07:33:43.179 UTC",0,"2022-02-17T07:33:43.179 UTC",63.69349,"2022-02-17T07:34:06.358 UTC",63.3797,
"2022-02-17T07:33:44.186 UTC",0,"2022-02-17T07:33:44.186 UTC",63.65533,"2022-02-17T07:34:07.365 UTC",60.60668,
"2022-02-17T07:33:45.194 UTC",0,"2022-02-17T07:33:45.194 UTC",63.56971,"2022-02-17T07:34:08.372 UTC",58.52308,
"2022-02-17T07:33:46.201 UTC",0,"2022-02-17T07:33:46.201 UTC",63.546,"2022-02-17T07:34:09.380 UTC",51.68671,
"2022-02-17T07:33:47.208 UTC",0,"2022-02-17T07:33:47.208 UTC",63.57251,"2022-02-17T07:34:10.389 UTC",51.83581,
"2022-02-17T07:33:48.216 UTC",0,"2022-02-17T07:33:48.216 UTC",63.64566,"2022-02-17T07:34:11.395 UTC",52.98403,
"2022-02-17T07:33:49.224 UTC",0,"2022-02-17T07:33:49.224 UTC",63.65563,"2022-02-17T07:34:12.402 UTC",43.30135,
"2022-02-17T07:33:50.232 UTC",0,"2022-02-17T07:33:50.232 UTC",63.47787,"2022-02-17T07:34:13.409 UTC",53.90494,
"2022-02-17T07:33:51.239 UTC",0,"2022-02-17T07:33:51.239 UTC",63.59423,"2022-02-17T07:34:14.419 UTC",55.578,
"2022-02-17T07:33:52.246 UTC",0,"2022-02-17T07:33:52.246 UTC",63.32565,NA,NA,
"2022-02-17T07:33:53.254 UTC",0,"2022-02-17T07:33:53.254 UTC",63.61616,NA,NA,
"2022-02-17T07:33:54.261 UTC",0,"2022-02-17T07:33:54.261 UTC",63.69612,NA,NA,
"2022-02-17T07:33:55.269 UTC",0,"2022-02-17T07:33:55.269 UTC",63.92823,NA,NA,
"2022-02-17T07:33:56.275 UTC",0,"2022-02-17T07:33:56.275 UTC",63.67663,NA,NA,
"2022-02-17T07:33:57.284 UTC",0,"2022-02-17T07:33:57.284 UTC",63.78319,NA,NA,
"2022-02-17T07:33:58.291 UTC",0,"2022-02-17T07:33:58.291 UTC",63.87662,NA,NA,
"2022-02-17T07:33:59.299 UTC",0,"2022-02-17T07:33:59.299 UTC",63.25905,NA,NA,
"2022-02-17T07:34:00.307 UTC",0,"2022-02-17T07:34:00.307 UTC",63.7835,NA,NA,
"2022-02-17T07:34:01.315 UTC",0,"2022-02-17T07:34:01.315 UTC",63.68009,NA,NA,
"2022-02-17T07:34:02.325 UTC",0,"2022-02-17T07:34:02.325 UTC",63.83307,NA,NA,
"2022-02-17T07:34:03.334 UTC",0,"2022-02-17T07:34:03.334 UTC",63.71062,NA,NA,
"2022-02-17T07:34:04.343 UTC",0,"2022-02-17T07:34:04.343 UTC",63.73326,NA,NA,
"2022-02-17T07:34:05.350 UTC",0,"2022-02-17T07:34:05.350 UTC",63.70949,NA,NA,
"2022-02-17T07:34:06.358 UTC",0,"2022-02-17T07:34:06.358 UTC",63.3797,NA,NA,
"2022-02-17T07:34:07.365 UTC",0,"2022-02-17T07:34:07.365 UTC",60.60668,NA,NA,
"2022-02-17T07:34:08.372 UTC",0,"2022-02-17T07:34:08.372 UTC",58.52308,NA,NA,
"2022-02-17T07:34:09.380 UTC",0,"2022-02-17T07:34:09.380 UTC",51.68671,NA,NA,
"2022-02-17T07:34:10.389 UTC",0,"2022-02-17T07:34:10.389 UTC",51.83581,NA,NA,
"2022-02-17T07:34:11.395 UTC",0,"2022-02-17T07:34:11.395 UTC",52.98403,NA,NA,
"2022-02-17T07:34:12.402 UTC",0,"2022-02-17T07:34:12.402 UTC",43.30135,NA,NA,
"2022-02-17T07:34:13.409 UTC",0,"2022-02-17T07:34:13.409 UTC",53.90494,NA,NA,
"2022-02-17T07:34:14.419 UTC",0,"2022-02-17T07:34:14.419 UTC",55.578,NA,NA,
