"Combined Received Megabytes, for entire 2 m run",
"sta01000","sta01001","sta01002","sta01003","sta01004","sta01005","sta01006","sta01007",
119.65594,120.45082,120.2256,119.75898,120.24474,119.9047,119.68979,119.69274
0,0,0,0,0,0,0,0
