"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T13:50:40.879 UTC",0,"2021-06-15T13:50:40.879 UTC",0,"2021-06-15T13:50:40.879 UTC",0,
"2021-06-15T13:50:41.895 UTC",0,"2021-06-15T13:50:41.895 UTC",0,"2021-06-15T13:50:41.895 UTC",0,
"2021-06-15T13:50:42.904 UTC",0,"2021-06-15T13:50:42.904 UTC",0,"2021-06-15T13:50:42.904 UTC",0,
"2021-06-15T13:50:43.918 UTC",0,"2021-06-15T13:50:43.918 UTC",0,"2021-06-15T13:50:43.918 UTC",0,
"2021-06-15T13:50:44.928 UTC",0,"2021-06-15T13:50:44.928 UTC",0,"2021-06-15T13:50:44.928 UTC",0,
"2021-06-15T13:50:45.939 UTC",0,"2021-06-15T13:50:45.939 UTC",0,"2021-06-15T13:50:45.939 UTC",0,
"2021-06-15T13:50:46.950 UTC",0,"2021-06-15T13:50:46.950 UTC",0,"2021-06-15T13:50:46.950 UTC",0,
"2021-06-15T13:50:47.959 UTC",0,"2021-06-15T13:50:47.959 UTC",0,"2021-06-15T13:50:47.959 UTC",0,
"2021-06-15T13:50:48.968 UTC",0,"2021-06-15T13:50:48.968 UTC",0,"2021-06-15T13:50:48.968 UTC",0,
"2021-06-15T13:50:49.978 UTC",0,"2021-06-15T13:50:49.978 UTC",0,"2021-06-15T13:50:49.978 UTC",0,
"2021-06-15T13:50:50.989 UTC",0,"2021-06-15T13:50:50.989 UTC",0,"2021-06-15T13:50:50.989 UTC",0,
"2021-06-15T13:50:51.999 UTC",2.168,"2021-06-15T13:50:51.999 UTC",0,"2021-06-15T13:50:51.999 UTC",2.168,
"2021-06-15T13:50:53.008 UTC",11.09443,"2021-06-15T13:50:53.008 UTC",0,"2021-06-15T13:50:53.008 UTC",11.09443,
"2021-06-15T13:50:54.018 UTC",10.98181,"2021-06-15T13:50:54.018 UTC",0,"2021-06-15T13:50:54.018 UTC",10.98181,
"2021-06-15T13:50:55.029 UTC",10.98181,"2021-06-15T13:50:55.029 UTC",0,"2021-06-15T13:50:55.029 UTC",10.98181,
"2021-06-15T13:50:56.040 UTC",10.3441,"2021-06-15T13:50:56.040 UTC",0,"2021-06-15T13:50:56.040 UTC",10.3441,
"2021-06-15T13:50:57.049 UTC",8.70829,"2021-06-15T13:50:57.049 UTC",0,"2021-06-15T13:50:57.049 UTC",8.70829,
