"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Packet Loss Percent",
"2021-06-15T13:50:50.988 UTC",0,"2021-06-15T13:50:50.988 UTC",0,NA,NA,NA,NA,
"2021-06-15T13:50:51.998 UTC",0,"2021-06-15T13:50:51.998 UTC",0,NA,NA,NA,NA,
"2021-06-15T13:50:53.008 UTC",0,"2021-06-15T13:50:53.008 UTC",4.94551,NA,NA,NA,NA,
"2021-06-15T13:50:54.018 UTC",0,"2021-06-15T13:50:54.018 UTC",5.69709,NA,NA,NA,NA,
"2021-06-15T13:50:55.028 UTC",0,"2021-06-15T13:50:55.028 UTC",5.69709,NA,NA,NA,NA,
"2021-06-15T13:50:56.039 UTC",0,"2021-06-15T13:50:56.039 UTC",5.63761,NA,NA,NA,NA,
"2021-06-15T13:50:57.049 UTC",0,"2021-06-15T13:50:57.049 UTC",4.67979,NA,NA,NA,NA,
"2021-06-15T13:50:58.059 UTC",0,"2021-06-15T13:50:58.059 UTC",2.13433,NA,NA,NA,NA,
"2021-06-15T13:50:59.069 UTC",0,"2021-06-15T13:50:59.069 UTC",2.21603,NA,NA,NA,NA,
"2021-06-15T13:51:00.078 UTC",0,"2021-06-15T13:51:00.078 UTC",4.49313,NA,NA,NA,NA,
"2021-06-15T13:51:01.087 UTC",0,"2021-06-15T13:51:01.087 UTC",5.26492,NA,NA,NA,NA,
"2021-06-15T13:51:02.099 UTC",0,"2021-06-15T13:51:02.099 UTC",3.8194,NA,NA,NA,NA,
"2021-06-15T13:51:03.108 UTC",0,"2021-06-15T13:51:03.108 UTC",1.97584,NA,NA,NA,NA,
"2021-06-15T13:51:04.119 UTC",0,"2021-06-15T13:51:04.119 UTC",2.12689,NA,NA,NA,NA,
"2021-06-15T13:51:05.129 UTC",0,"2021-06-15T13:51:05.129 UTC",3.20135,NA,NA,NA,NA,
"2021-06-15T13:51:06.140 UTC",0,"2021-06-15T13:51:06.140 UTC",2.55718,NA,NA,NA,NA,
"2021-06-15T13:51:07.149 UTC",0,"2021-06-15T13:51:07.149 UTC",1.69721,NA,NA,NA,NA,
"2021-06-15T13:51:08.159 UTC",0,"2021-06-15T13:51:08.159 UTC",1.59784,NA,NA,NA,NA,
"2021-06-15T13:51:09.169 UTC",0,"2021-06-15T13:51:09.169 UTC",2.81433,NA,NA,NA,NA,
"2021-06-15T13:51:10.180 UTC",0,"2021-06-15T13:51:10.180 UTC",4.12215,NA,NA,NA,NA,
"2021-06-15T13:51:11.190 UTC",0,"2021-06-15T13:51:11.190 UTC",4.15782,NA,NA,NA,NA,
"2021-06-15T13:51:12.200 UTC",0,"2021-06-15T13:51:12.200 UTC",2.73867,NA,NA,NA,NA,
"2021-06-15T13:51:13.211 UTC",0,"2021-06-15T13:51:13.211 UTC",1.05693,NA,NA,NA,NA,
"2021-06-15T13:51:14.222 UTC",0,"2021-06-15T13:51:14.222 UTC",1.84169,NA,NA,NA,NA,
"2021-06-15T13:51:15.231 UTC",0,"2021-06-15T13:51:15.231 UTC",3.46495,NA,NA,NA,NA,
"2021-06-15T13:51:16.242 UTC",0,"2021-06-15T13:51:16.242 UTC",4.16064,NA,NA,NA,NA,
"2021-06-15T13:51:17.253 UTC",0,"2021-06-15T13:51:17.253 UTC",3.84588,NA,NA,NA,NA,
"2021-06-15T13:51:18.263 UTC",0,"2021-06-15T13:51:18.263 UTC",3.62248,NA,NA,NA,NA,
"2021-06-15T13:51:19.273 UTC",0,"2021-06-15T13:51:19.273 UTC",3.24352,NA,NA,NA,NA,
"2021-06-15T13:51:20.284 UTC",0,"2021-06-15T13:51:20.284 UTC",1.89576,NA,NA,NA,NA,
"2021-06-15T13:51:21.295 UTC",0,"2021-06-15T13:51:21.295 UTC",0.77224,NA,NA,NA,NA,
"2021-06-15T13:51:22.306 UTC",0,"2021-06-15T13:51:22.306 UTC",1.32575,NA,NA,NA,NA,
"2021-06-15T13:51:23.317 UTC",0,"2021-06-15T13:51:23.317 UTC",2.16562,NA,NA,NA,NA,
"2021-06-15T13:51:24.327 UTC",0,"2021-06-15T13:51:24.327 UTC",3.52606,NA,NA,NA,NA,
"2021-06-15T13:51:25.337 UTC",0,"2021-06-15T13:51:25.337 UTC",3.98768,NA,NA,NA,NA,
"2021-06-15T13:51:26.348 UTC",0,"2021-06-15T13:51:26.348 UTC",3.23109,NA,NA,NA,NA,
"2021-06-15T13:51:27.359 UTC",0,"2021-06-15T13:51:27.359 UTC",1.95191,NA,NA,NA,NA,
"2021-06-15T13:51:28.371 UTC",0,"2021-06-15T13:51:28.371 UTC",1.12777,NA,NA,NA,NA,
"2021-06-15T13:51:29.385 UTC",0,"2021-06-15T13:51:29.385 UTC",1.12777,NA,NA,NA,NA,
"2021-06-15T13:51:30.395 UTC",0,"2021-06-15T13:51:30.395 UTC",3.3992,NA,NA,NA,NA,
"2021-06-15T13:51:31.405 UTC",0,"2021-06-15T13:51:31.405 UTC",4.38216,NA,NA,NA,NA,
"2021-06-15T13:51:32.416 UTC",0,"2021-06-15T13:51:32.416 UTC",5.16465,NA,NA,NA,NA,
"2021-06-15T13:51:33.434 UTC",0,"2021-06-15T13:51:33.434 UTC",3.77807,NA,NA,NA,NA,
"2021-06-15T13:51:34.447 UTC",0,"2021-06-15T13:51:34.447 UTC",3.55823,NA,NA,NA,NA,
"2021-06-15T13:51:35.458 UTC",0,"2021-06-15T13:51:35.458 UTC",4.28206,NA,NA,NA,NA,
"2021-06-15T13:51:36.468 UTC",0,"2021-06-15T13:51:36.468 UTC",3.7172,NA,NA,NA,NA,
"2021-06-15T13:51:37.479 UTC",0,"2021-06-15T13:51:37.479 UTC",3.87178,NA,NA,NA,NA,
"2021-06-15T13:51:38.490 UTC",0,"2021-06-15T13:51:38.490 UTC",3.87646,NA,NA,NA,NA,
"2021-06-15T13:51:39.503 UTC",0,"2021-06-15T13:51:39.503 UTC",5.25951,NA,NA,NA,NA,
"2021-06-15T13:51:40.524 UTC",0,"2021-06-15T13:51:40.524 UTC",5.27577,NA,NA,NA,NA,
"2021-06-15T13:51:41.534 UTC",0,"2021-06-15T13:51:41.534 UTC",5.15469,NA,NA,NA,NA,
"2021-06-15T13:51:42.546 UTC",0,"2021-06-15T13:51:42.546 UTC",3.69964,NA,NA,NA,NA,
"2021-06-15T13:51:43.557 UTC",0,"2021-06-15T13:51:43.557 UTC",0.88441,NA,NA,NA,NA,
"2021-06-15T13:51:44.570 UTC",0,"2021-06-15T13:51:44.570 UTC",0.67558,NA,NA,NA,NA,
"2021-06-15T13:51:45.582 UTC",0,"2021-06-15T13:51:45.582 UTC",0.75924,NA,NA,NA,NA,
"2021-06-15T13:51:46.596 UTC",0,"2021-06-15T13:51:46.596 UTC",0.75119,NA,NA,NA,NA,
"2021-06-15T13:51:47.609 UTC",0,"2021-06-15T13:51:47.609 UTC",0.79489,NA,NA,NA,NA,
"2021-06-15T13:51:48.620 UTC",0,"2021-06-15T13:51:48.620 UTC",1.4242,NA,NA,NA,NA,
"2021-06-15T13:51:49.636 UTC",0,"2021-06-15T13:51:49.636 UTC",1.84449,NA,NA,NA,NA,
"2021-06-15T13:51:50.711 UTC",0,"2021-06-15T13:51:50.711 UTC",2.37297,NA,NA,NA,NA,
"2021-06-15T13:51:51.721 UTC",0,"2021-06-15T13:51:51.721 UTC",2.2077,NA,NA,NA,NA,
"2021-06-15T13:51:52.733 UTC",0,"2021-06-15T13:51:52.733 UTC",1.66345,NA,NA,NA,NA,
"2021-06-15T13:51:53.743 UTC",0,"2021-06-15T13:51:53.743 UTC",1.41622,NA,NA,NA,NA,
