"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-07-08T11:27:55.063 UTC",0,"2021-07-08T11:27:55.063 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:27:56.072 UTC",0,"2021-07-08T11:27:56.072 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:27:57.082 UTC",0,"2021-07-08T11:27:57.082 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:27:58.092 UTC",0,"2021-07-08T11:27:58.092 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:27:59.105 UTC",0,"2021-07-08T11:27:59.105 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:00.115 UTC",0,"2021-07-08T11:28:00.115 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:01.124 UTC",0,"2021-07-08T11:28:01.124 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:02.134 UTC",0,"2021-07-08T11:28:02.134 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:03.144 UTC",0,"2021-07-08T11:28:03.144 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:04.152 UTC",0,"2021-07-08T11:28:04.152 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:05.161 UTC",0,"2021-07-08T11:28:05.161 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:06.171 UTC",0,"2021-07-08T11:28:06.171 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:07.180 UTC",0,"2021-07-08T11:28:07.180 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:08.190 UTC",0,"2021-07-08T11:28:08.190 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:09.199 UTC",0,"2021-07-08T11:28:09.199 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:10.208 UTC",0,"2021-07-08T11:28:10.208 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:11.217 UTC",0,"2021-07-08T11:28:11.217 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:12.227 UTC",0,"2021-07-08T11:28:12.227 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:13.237 UTC",0,"2021-07-08T11:28:13.237 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:14.247 UTC",0,"2021-07-08T11:28:14.247 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:15.256 UTC",0,"2021-07-08T11:28:15.256 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:16.265 UTC",0,"2021-07-08T11:28:16.265 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:17.275 UTC",0,"2021-07-08T11:28:17.275 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:18.285 UTC",0,"2021-07-08T11:28:18.285 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:19.294 UTC",0,"2021-07-08T11:28:19.294 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:20.303 UTC",0,"2021-07-08T11:28:20.303 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:21.314 UTC",0,"2021-07-08T11:28:21.314 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:22.322 UTC",0,"2021-07-08T11:28:22.322 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:23.332 UTC",0,"2021-07-08T11:28:23.332 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:24.342 UTC",0,"2021-07-08T11:28:24.342 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:25.352 UTC",0,"2021-07-08T11:28:25.352 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:26.362 UTC",0,"2021-07-08T11:28:26.362 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:27.372 UTC",0,"2021-07-08T11:28:27.372 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:28.381 UTC",0,"2021-07-08T11:28:28.381 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:29.391 UTC",0,"2021-07-08T11:28:29.391 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:30.400 UTC",0,"2021-07-08T11:28:30.400 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:31.410 UTC",0,"2021-07-08T11:28:31.410 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:32.419 UTC",0,"2021-07-08T11:28:32.419 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:33.429 UTC",0,"2021-07-08T11:28:33.429 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:34.439 UTC",0,"2021-07-08T11:28:34.439 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:35.449 UTC",0,"2021-07-08T11:28:35.449 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:36.458 UTC",0,"2021-07-08T11:28:36.458 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:37.467 UTC",0,"2021-07-08T11:28:37.467 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:38.477 UTC",0,"2021-07-08T11:28:38.477 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:39.487 UTC",0,"2021-07-08T11:28:39.487 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:40.497 UTC",0,"2021-07-08T11:28:40.497 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:41.508 UTC",0,"2021-07-08T11:28:41.508 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:42.517 UTC",0,"2021-07-08T11:28:42.517 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:43.527 UTC",0,"2021-07-08T11:28:43.527 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:44.537 UTC",0,"2021-07-08T11:28:44.537 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:45.546 UTC",0,"2021-07-08T11:28:45.546 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:46.556 UTC",0,"2021-07-08T11:28:46.556 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:47.565 UTC",0,"2021-07-08T11:28:47.565 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:48.575 UTC",0,"2021-07-08T11:28:48.575 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:49.585 UTC",0,"2021-07-08T11:28:49.585 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:50.595 UTC",0,"2021-07-08T11:28:50.595 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:51.606 UTC",0,"2021-07-08T11:28:51.606 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:52.616 UTC",0,"2021-07-08T11:28:52.616 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:53.626 UTC",0,"2021-07-08T11:28:53.626 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:54.716 UTC",0,"2021-07-08T11:28:54.716 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:55.727 UTC",0,"2021-07-08T11:28:55.727 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:56.736 UTC",0,"2021-07-08T11:28:56.736 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:57.745 UTC",0,"2021-07-08T11:28:57.745 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:58.756 UTC",0,"2021-07-08T11:28:58.756 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:28:59.765 UTC",0,"2021-07-08T11:28:59.765 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:00.775 UTC",0,"2021-07-08T11:29:00.775 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:01.784 UTC",0,"2021-07-08T11:29:01.784 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:02.794 UTC",0,"2021-07-08T11:29:02.794 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:03.805 UTC",0,"2021-07-08T11:29:03.805 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:04.813 UTC",0,"2021-07-08T11:29:04.813 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:05.822 UTC",0,"2021-07-08T11:29:05.822 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:06.832 UTC",0,"2021-07-08T11:29:06.832 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:07.842 UTC",0,"2021-07-08T11:29:07.842 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:08.853 UTC",0,"2021-07-08T11:29:08.853 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:09.863 UTC",0,"2021-07-08T11:29:09.863 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:10.871 UTC",0,"2021-07-08T11:29:10.871 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:11.882 UTC",0,"2021-07-08T11:29:11.882 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:12.893 UTC",0,"2021-07-08T11:29:12.893 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:13.903 UTC",0,"2021-07-08T11:29:13.903 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:14.913 UTC",0,"2021-07-08T11:29:14.913 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:15.923 UTC",0,"2021-07-08T11:29:15.923 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:16.933 UTC",0,"2021-07-08T11:29:16.933 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:17.942 UTC",0,"2021-07-08T11:29:17.942 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:18.960 UTC",0,"2021-07-08T11:29:18.960 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:19.969 UTC",0,"2021-07-08T11:29:19.969 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:29:20.983 UTC",0,"2021-07-08T11:29:20.983 UTC",0,
