"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-09T14:24:44.482 UTC",0,"2021-07-09T14:24:44.482 UTC",0,"2021-07-09T14:24:44.482 UTC",0,
"2021-07-09T14:24:45.498 UTC",0,"2021-07-09T14:24:45.498 UTC",0,"2021-07-09T14:24:45.498 UTC",0,
"2021-07-09T14:24:46.506 UTC",0,"2021-07-09T14:24:46.506 UTC",0,"2021-07-09T14:24:46.506 UTC",0,
"2021-07-09T14:24:47.517 UTC",0,"2021-07-09T14:24:47.517 UTC",0,"2021-07-09T14:24:47.517 UTC",0,
"2021-07-09T14:24:48.525 UTC",0,"2021-07-09T14:24:48.525 UTC",0,"2021-07-09T14:24:48.525 UTC",0,
"2021-07-09T14:24:49.535 UTC",0,"2021-07-09T14:24:49.535 UTC",0,"2021-07-09T14:24:49.535 UTC",0,
"2021-07-09T14:24:50.544 UTC",0,"2021-07-09T14:24:50.544 UTC",0,"2021-07-09T14:24:50.544 UTC",0,
"2021-07-09T14:24:51.553 UTC",0,"2021-07-09T14:24:51.553 UTC",0,"2021-07-09T14:24:51.553 UTC",0,
"2021-07-09T14:24:52.562 UTC",0,"2021-07-09T14:24:52.562 UTC",0,"2021-07-09T14:24:52.562 UTC",0,
"2021-07-09T14:24:53.572 UTC",0,"2021-07-09T14:24:53.572 UTC",0,"2021-07-09T14:24:53.572 UTC",0,
"2021-07-09T14:24:54.580 UTC",0,"2021-07-09T14:24:54.580 UTC",0,"2021-07-09T14:24:54.580 UTC",0,
"2021-07-09T14:24:55.592 UTC",0,"2021-07-09T14:24:55.592 UTC",0,"2021-07-09T14:24:55.592 UTC",0,
"2021-07-09T14:24:56.601 UTC",0,"2021-07-09T14:24:56.601 UTC",0,"2021-07-09T14:24:56.601 UTC",0,
"2021-07-09T14:24:57.611 UTC",0,"2021-07-09T14:24:57.611 UTC",18.95357,"2021-07-09T14:24:57.611 UTC",18.95357,
