Date	test-rig	dut-hw-version	dut-sw-version	dut-model-num	dut-serial-num	test-priority	test-id	short-description	pass/fail	numeric-score	test details	Units	Graph-Group	Subtest-Pass	Subtest-Fail
1624540068480		ecw5410	ecw5410-2021-06-16-pending-e8418c0.tar.	ecw5410	903cb3944817	100	AP Auto	Multi Band Performance Score	FAIL	80.48127866945252	Dual-Concurrent vs 90% of Sum: 169.01 Mbps / 192.08 Mbps Dual-Concurrent vs 90% of Sum: 179.92 Mbps / 246.55 Mbps	Score	Score	0	2
