"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",
"2022-02-16T07:33:09.340 UTC",0,"2022-02-16T07:33:09.340 UTC",0,"2022-02-16T07:34:16.844 UTC",0,"2022-02-16T07:34:16.844 UTC",0,
"2022-02-16T07:33:10.350 UTC",62.98956,"2022-02-16T07:33:10.350 UTC",0,"2022-02-16T07:34:17.849 UTC",0,"2022-02-16T07:34:17.849 UTC",0,
"2022-02-16T07:33:11.364 UTC",57.67382,"2022-02-16T07:33:11.364 UTC",0,"2022-02-16T07:34:18.855 UTC",0,"2022-02-16T07:34:18.855 UTC",0,
"2022-02-16T07:33:12.371 UTC",56.43529,"2022-02-16T07:33:12.371 UTC",0,"2022-02-16T07:34:19.861 UTC",0,"2022-02-16T07:34:19.861 UTC",0,
"2022-02-16T07:33:13.378 UTC",56.13631,"2022-02-16T07:33:13.378 UTC",0,"2022-02-16T07:34:20.867 UTC",0,"2022-02-16T07:34:20.867 UTC",0,
"2022-02-16T07:33:14.384 UTC",55.21687,"2022-02-16T07:33:14.384 UTC",0,"2022-02-16T07:34:21.872 UTC",0,"2022-02-16T07:34:21.872 UTC",0,
"2022-02-16T07:33:15.391 UTC",55.33762,"2022-02-16T07:33:15.391 UTC",0,"2022-02-16T07:34:22.878 UTC",0,"2022-02-16T07:34:22.878 UTC",0,
"2022-02-16T07:33:16.396 UTC",55.5451,"2022-02-16T07:33:16.396 UTC",0,"2022-02-16T07:34:23.884 UTC",0,"2022-02-16T07:34:23.884 UTC",0,
"2022-02-16T07:33:17.404 UTC",54.93727,"2022-02-16T07:33:17.404 UTC",0,"2022-02-16T07:34:24.892 UTC",0,"2022-02-16T07:34:24.892 UTC",0,
"2022-02-16T07:33:18.417 UTC",56.06619,"2022-02-16T07:33:18.417 UTC",0,"2022-02-16T07:34:25.900 UTC",0,"2022-02-16T07:34:25.900 UTC",0,
"2022-02-16T07:33:19.422 UTC",55.32344,"2022-02-16T07:33:19.422 UTC",0,"2022-02-16T07:34:26.906 UTC",0,"2022-02-16T07:34:26.906 UTC",0,
"2022-02-16T07:33:20.428 UTC",55.32344,"2022-02-16T07:33:20.428 UTC",0,"2022-02-16T07:34:27.913 UTC",0,"2022-02-16T07:34:27.913 UTC",0,
"2022-02-16T07:33:21.437 UTC",56.05672,"2022-02-16T07:33:21.437 UTC",0,"2022-02-16T07:34:28.919 UTC",0,"2022-02-16T07:34:28.919 UTC",0,
"2022-02-16T07:33:22.443 UTC",54.37098,"2022-02-16T07:33:22.443 UTC",0,"2022-02-16T07:34:29.925 UTC",0,"2022-02-16T07:34:29.925 UTC",0,
"2022-02-16T07:33:23.453 UTC",55.24684,"2022-02-16T07:33:23.453 UTC",0,"2022-02-16T07:34:30.931 UTC",0,"2022-02-16T07:34:30.931 UTC",0,
"2022-02-16T07:33:24.460 UTC",54.41751,"2022-02-16T07:33:24.460 UTC",0,"2022-02-16T07:34:31.936 UTC",0,"2022-02-16T07:34:31.936 UTC",0,
"2022-02-16T07:33:26.488 UTC",0,"2022-02-16T07:33:26.488 UTC",0,"2022-02-16T07:34:32.942 UTC",0,"2022-02-16T07:34:32.942 UTC",0,
"2022-02-16T07:33:27.496 UTC",0,"2022-02-16T07:33:27.496 UTC",0,"2022-02-16T07:34:33.950 UTC",0,"2022-02-16T07:34:33.950 UTC",0,
"2022-02-16T07:33:28.501 UTC",0,"2022-02-16T07:33:28.501 UTC",0.3674,"2022-02-16T07:34:34.959 UTC",0,"2022-02-16T07:34:34.959 UTC",0,
"2022-02-16T07:33:29.507 UTC",0,"2022-02-16T07:33:29.507 UTC",0.34828,"2022-02-16T07:34:35.968 UTC",0,"2022-02-16T07:34:35.968 UTC",0,
"2022-02-16T07:33:30.513 UTC",0,"2022-02-16T07:33:30.513 UTC",0.51739,"2022-02-16T07:34:36.975 UTC",0,"2022-02-16T07:34:36.975 UTC",0,
"2022-02-16T07:33:31.519 UTC",0,"2022-02-16T07:33:31.519 UTC",0.64843,"2022-02-16T07:34:37.982 UTC",0,"2022-02-16T07:34:37.982 UTC",0,
"2022-02-16T07:33:32.524 UTC",0,"2022-02-16T07:33:32.524 UTC",0.89444,"2022-02-16T07:34:38.993 UTC",0,"2022-02-16T07:34:38.993 UTC",0,
"2022-02-16T07:33:33.529 UTC",0,"2022-02-16T07:33:33.529 UTC",1.25232,"2022-02-16T07:34:40.002 UTC",0,"2022-02-16T07:34:40.002 UTC",0,
"2022-02-16T07:33:34.535 UTC",0,"2022-02-16T07:33:34.535 UTC",1.4148,"2022-02-16T07:34:41.012 UTC",0,"2022-02-16T07:34:41.012 UTC",0,
"2022-02-16T07:33:35.541 UTC",0,"2022-02-16T07:33:35.541 UTC",1.42866,"2022-02-16T07:34:42.021 UTC",0,"2022-02-16T07:34:42.021 UTC",0,
"2022-02-16T07:33:36.546 UTC",0,"2022-02-16T07:33:36.546 UTC",1.18782,"2022-02-16T07:34:43.028 UTC",0,"2022-02-16T07:34:43.028 UTC",0,
"2022-02-16T07:33:37.553 UTC",0,"2022-02-16T07:33:37.553 UTC",1.12312,"2022-02-16T07:34:44.035 UTC",0,"2022-02-16T07:34:44.035 UTC",0,
"2022-02-16T07:33:38.559 UTC",0,"2022-02-16T07:33:38.559 UTC",1.69172,"2022-02-16T07:34:45.041 UTC",0,"2022-02-16T07:34:45.041 UTC",0,
