"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-08T11:14:13.885 UTC",0,"2021-07-08T11:14:13.885 UTC",0,"2021-07-08T11:14:13.885 UTC",0,
"2021-07-08T11:14:14.900 UTC",0,"2021-07-08T11:14:14.900 UTC",0,"2021-07-08T11:14:14.900 UTC",0,
"2021-07-08T11:14:15.908 UTC",0,"2021-07-08T11:14:15.908 UTC",0,"2021-07-08T11:14:15.908 UTC",0,
"2021-07-08T11:14:16.917 UTC",0,"2021-07-08T11:14:16.917 UTC",0,"2021-07-08T11:14:16.917 UTC",0,
"2021-07-08T11:14:17.925 UTC",0,"2021-07-08T11:14:17.925 UTC",0,"2021-07-08T11:14:17.925 UTC",0,
"2021-07-08T11:14:18.934 UTC",0,"2021-07-08T11:14:18.934 UTC",0,"2021-07-08T11:14:18.934 UTC",0,
"2021-07-08T11:14:19.942 UTC",0,"2021-07-08T11:14:19.942 UTC",0,"2021-07-08T11:14:19.942 UTC",0,
"2021-07-08T11:14:20.952 UTC",0,"2021-07-08T11:14:20.952 UTC",0,"2021-07-08T11:14:20.952 UTC",0,
"2021-07-08T11:14:21.960 UTC",0,"2021-07-08T11:14:21.960 UTC",0,"2021-07-08T11:14:21.960 UTC",0,
"2021-07-08T11:14:22.970 UTC",0,"2021-07-08T11:14:22.970 UTC",0,"2021-07-08T11:14:22.970 UTC",0,
"2021-07-08T11:14:23.979 UTC",0,"2021-07-08T11:14:23.979 UTC",0,"2021-07-08T11:14:23.979 UTC",0,
"2021-07-08T11:14:24.988 UTC",0,"2021-07-08T11:14:24.988 UTC",0,"2021-07-08T11:14:24.988 UTC",0,
"2021-07-08T11:14:25.997 UTC",0,"2021-07-08T11:14:25.997 UTC",0,"2021-07-08T11:14:25.997 UTC",0,
"2021-07-08T11:14:27.006 UTC",0,"2021-07-08T11:14:27.006 UTC",5.51832,"2021-07-08T11:14:27.006 UTC",5.51832,
"2021-07-08T11:14:28.016 UTC",0,"2021-07-08T11:14:28.016 UTC",5.88688,"2021-07-08T11:14:28.016 UTC",5.88688,
"2021-07-08T11:14:29.027 UTC",0,"2021-07-08T11:14:29.027 UTC",5.87385,"2021-07-08T11:14:29.027 UTC",5.87385,
