"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-07-08T11:14:25.997 UTC",0,"2021-07-08T11:14:25.997 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:27.006 UTC",0,"2021-07-08T11:14:27.006 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:28.016 UTC",0,"2021-07-08T11:14:28.016 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:29.026 UTC",0,"2021-07-08T11:14:29.026 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:30.036 UTC",0,"2021-07-08T11:14:30.036 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:31.047 UTC",0,"2021-07-08T11:14:31.047 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:32.058 UTC",0,"2021-07-08T11:14:32.058 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:33.067 UTC",0,"2021-07-08T11:14:33.067 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:34.077 UTC",0,"2021-07-08T11:14:34.077 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:35.087 UTC",0,"2021-07-08T11:14:35.087 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:36.097 UTC",0,"2021-07-08T11:14:36.097 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:37.108 UTC",0,"2021-07-08T11:14:37.108 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:38.117 UTC",0,"2021-07-08T11:14:38.117 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:39.127 UTC",0,"2021-07-08T11:14:39.127 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:40.136 UTC",0,"2021-07-08T11:14:40.136 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:41.146 UTC",0,"2021-07-08T11:14:41.146 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:42.156 UTC",0,"2021-07-08T11:14:42.156 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:43.165 UTC",0,"2021-07-08T11:14:43.165 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:44.175 UTC",0,"2021-07-08T11:14:44.175 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:45.185 UTC",0,"2021-07-08T11:14:45.185 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:46.195 UTC",0,"2021-07-08T11:14:46.195 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:47.205 UTC",0,"2021-07-08T11:14:47.205 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:14:48.215 UTC",0,"2021-07-08T11:14:48.215 UTC",0,
