"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-07-08T11:36:49.812 UTC",0,"2021-07-08T11:36:49.812 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:50.822 UTC",0,"2021-07-08T11:36:50.822 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:51.830 UTC",0,"2021-07-08T11:36:51.830 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:52.840 UTC",0,"2021-07-08T11:36:52.840 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:53.850 UTC",0,"2021-07-08T11:36:53.850 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:54.860 UTC",0,"2021-07-08T11:36:54.860 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:55.869 UTC",0,"2021-07-08T11:36:55.869 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:56.880 UTC",0,"2021-07-08T11:36:56.880 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:57.890 UTC",0,"2021-07-08T11:36:57.890 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:58.900 UTC",0,"2021-07-08T11:36:58.900 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:36:59.910 UTC",0,"2021-07-08T11:36:59.910 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:00.919 UTC",0,"2021-07-08T11:37:00.919 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:01.930 UTC",0,"2021-07-08T11:37:01.930 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:02.939 UTC",0,"2021-07-08T11:37:02.939 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:03.949 UTC",0,"2021-07-08T11:37:03.949 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:04.958 UTC",0,"2021-07-08T11:37:04.958 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:05.968 UTC",0,"2021-07-08T11:37:05.968 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:06.978 UTC",0,"2021-07-08T11:37:06.978 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:07.987 UTC",0,"2021-07-08T11:37:07.987 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:08.997 UTC",0,"2021-07-08T11:37:08.997 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:10.007 UTC",0,"2021-07-08T11:37:10.007 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:11.017 UTC",0,"2021-07-08T11:37:11.017 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:12.027 UTC",0,"2021-07-08T11:37:12.027 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:13.038 UTC",0,"2021-07-08T11:37:13.038 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:14.049 UTC",0,"2021-07-08T11:37:14.049 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:15.059 UTC",0,"2021-07-08T11:37:15.059 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:16.069 UTC",0,"2021-07-08T11:37:16.069 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:17.078 UTC",0,"2021-07-08T11:37:17.078 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:18.088 UTC",0,"2021-07-08T11:37:18.088 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:19.097 UTC",0,"2021-07-08T11:37:19.097 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:20.107 UTC",0,"2021-07-08T11:37:20.107 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:21.117 UTC",0,"2021-07-08T11:37:21.117 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:22.127 UTC",0,"2021-07-08T11:37:22.127 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:23.137 UTC",0,"2021-07-08T11:37:23.137 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:24.146 UTC",0,"2021-07-08T11:37:24.146 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:25.156 UTC",0,"2021-07-08T11:37:25.156 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:26.166 UTC",0,"2021-07-08T11:37:26.166 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:27.176 UTC",0,"2021-07-08T11:37:27.176 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:28.185 UTC",0,"2021-07-08T11:37:28.185 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:29.196 UTC",0,"2021-07-08T11:37:29.196 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:30.205 UTC",0,"2021-07-08T11:37:30.205 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:31.215 UTC",0,"2021-07-08T11:37:31.215 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:32.225 UTC",0,"2021-07-08T11:37:32.225 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:33.234 UTC",0,"2021-07-08T11:37:33.234 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:34.244 UTC",0,"2021-07-08T11:37:34.244 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:35.254 UTC",0,"2021-07-08T11:37:35.254 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:36.264 UTC",0,"2021-07-08T11:37:36.264 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:37.273 UTC",0,"2021-07-08T11:37:37.273 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:38.284 UTC",0,"2021-07-08T11:37:38.284 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:39.293 UTC",0,"2021-07-08T11:37:39.293 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:40.303 UTC",0,"2021-07-08T11:37:40.303 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:41.314 UTC",0,"2021-07-08T11:37:41.314 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:42.324 UTC",0,"2021-07-08T11:37:42.324 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:43.334 UTC",0,"2021-07-08T11:37:43.334 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:44.345 UTC",0,"2021-07-08T11:37:44.345 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:45.356 UTC",0,"2021-07-08T11:37:45.356 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:46.365 UTC",0,"2021-07-08T11:37:46.365 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:47.376 UTC",0,"2021-07-08T11:37:47.376 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:48.387 UTC",0,"2021-07-08T11:37:48.387 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:49.397 UTC",0,"2021-07-08T11:37:49.397 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:50.408 UTC",0,"2021-07-08T11:37:50.408 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:51.418 UTC",0,"2021-07-08T11:37:51.418 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:52.428 UTC",0,"2021-07-08T11:37:52.428 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:53.437 UTC",0,"2021-07-08T11:37:53.437 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:54.447 UTC",0,"2021-07-08T11:37:54.447 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:55.457 UTC",0,"2021-07-08T11:37:55.457 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:56.467 UTC",0,"2021-07-08T11:37:56.467 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:57.477 UTC",0,"2021-07-08T11:37:57.477 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:58.486 UTC",0,"2021-07-08T11:37:58.486 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:37:59.496 UTC",0,"2021-07-08T11:37:59.496 UTC",0,
