"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2022-02-16T10:24:12.169 UTC",0,"2022-02-16T10:24:12.169 UTC",0,"2022-02-16T10:24:12.169 UTC",0,
"2022-02-16T10:24:13.176 UTC",0,"2022-02-16T10:24:13.176 UTC",0,"2022-02-16T10:24:13.176 UTC",0,
"2022-02-16T10:24:14.181 UTC",0,"2022-02-16T10:24:14.181 UTC",0,"2022-02-16T10:24:14.181 UTC",0,
"2022-02-16T10:24:15.223 UTC",0,"2022-02-16T10:24:15.223 UTC",0,"2022-02-16T10:24:15.223 UTC",0,
"2022-02-16T10:24:16.231 UTC",0,"2022-02-16T10:24:16.231 UTC",0,"2022-02-16T10:24:16.231 UTC",0,
"2022-02-16T10:24:17.237 UTC",0,"2022-02-16T10:24:17.237 UTC",0,"2022-02-16T10:24:17.237 UTC",0,
"2022-02-16T10:24:18.241 UTC",0,"2022-02-16T10:24:18.241 UTC",0,"2022-02-16T10:24:18.241 UTC",0,
"2022-02-16T10:24:19.246 UTC",0,"2022-02-16T10:24:19.246 UTC",0,"2022-02-16T10:24:19.246 UTC",0,
"2022-02-16T10:24:20.251 UTC",0,"2022-02-16T10:24:20.251 UTC",0,"2022-02-16T10:24:20.251 UTC",0,
"2022-02-16T10:24:21.256 UTC",0,"2022-02-16T10:24:21.256 UTC",0,"2022-02-16T10:24:21.256 UTC",0,
"2022-02-16T10:24:22.263 UTC",0,"2022-02-16T10:24:22.263 UTC",0,"2022-02-16T10:24:22.263 UTC",0,
"2022-02-16T10:24:23.268 UTC",0,"2022-02-16T10:24:23.268 UTC",0,"2022-02-16T10:24:23.268 UTC",0,
"2022-02-16T10:24:24.275 UTC",0,"2022-02-16T10:24:24.275 UTC",0,"2022-02-16T10:24:24.275 UTC",0,
"2022-02-16T10:24:25.281 UTC",0,"2022-02-16T10:24:25.281 UTC",39.12659,"2022-02-16T10:24:25.281 UTC",39.12659,
"2022-02-16T10:24:26.287 UTC",0,"2022-02-16T10:24:26.287 UTC",39.10323,"2022-02-16T10:24:26.287 UTC",39.10323,
"2022-02-16T10:24:27.291 UTC",0,"2022-02-16T10:24:27.291 UTC",40.48178,"2022-02-16T10:24:27.291 UTC",40.48178,
"2022-02-16T10:24:28.311 UTC",0,"2022-02-16T10:24:28.311 UTC",40.79859,"2022-02-16T10:24:28.311 UTC",40.79859,
"2022-02-16T10:24:29.319 UTC",0,"2022-02-16T10:24:29.319 UTC",41.60596,"2022-02-16T10:24:29.319 UTC",41.60596,
"2022-02-16T10:24:30.325 UTC",0,"2022-02-16T10:24:30.325 UTC",41.49358,"2022-02-16T10:24:30.325 UTC",41.49358,
"2022-02-16T10:24:31.332 UTC",0,"2022-02-16T10:24:31.332 UTC",41.63625,"2022-02-16T10:24:31.332 UTC",41.63625,
"2022-02-16T10:24:32.338 UTC",0,"2022-02-16T10:24:32.338 UTC",41.06266,"2022-02-16T10:24:32.338 UTC",41.06266,
"2022-02-16T10:24:33.345 UTC",0,"2022-02-16T10:24:33.345 UTC",41.06266,"2022-02-16T10:24:33.345 UTC",41.06266,
"2022-02-16T10:24:34.351 UTC",0,"2022-02-16T10:24:34.351 UTC",40.90401,"2022-02-16T10:24:34.351 UTC",40.90401,
"2022-02-16T10:24:35.357 UTC",0,"2022-02-16T10:24:35.357 UTC",40.74235,"2022-02-16T10:24:35.357 UTC",40.74235,
"2022-02-16T10:24:36.365 UTC",0,"2022-02-16T10:24:36.365 UTC",41.11506,"2022-02-16T10:24:36.365 UTC",41.11506,
"2022-02-16T10:24:37.372 UTC",0,"2022-02-16T10:24:37.372 UTC",41.18734,"2022-02-16T10:24:37.372 UTC",41.18734,
"2022-02-16T10:24:38.378 UTC",0,"2022-02-16T10:24:38.378 UTC",41.05989,"2022-02-16T10:24:38.378 UTC",41.05989,
"2022-02-16T10:24:39.385 UTC",0,"2022-02-16T10:24:39.385 UTC",41.19184,"2022-02-16T10:24:39.385 UTC",41.19184,
