"RX Pps vs Packet Size",
"60","142","256","512","1024","MTU","4000",
286.85415,285.26018,286.7475,259.86099,135.55717,92.75958,1.20095
118.92399,123.40023,125.15699,132.45013,135.21634,117.7356,14.1745
,,120.44555,110.38521,106.51685,59.6804,51.7891,51.92744
,,113.24644,123.34189,128.92173,131.75839,129.60546,128.83406
