"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-08T11:24:06.345 UTC",0,"2021-07-08T11:24:06.345 UTC",0,"2021-07-08T11:24:06.345 UTC",0,
"2021-07-08T11:24:07.361 UTC",0,"2021-07-08T11:24:07.361 UTC",0,"2021-07-08T11:24:07.361 UTC",0,
"2021-07-08T11:24:08.370 UTC",0,"2021-07-08T11:24:08.370 UTC",0,"2021-07-08T11:24:08.370 UTC",0,
"2021-07-08T11:24:09.379 UTC",0,"2021-07-08T11:24:09.379 UTC",0,"2021-07-08T11:24:09.379 UTC",0,
"2021-07-08T11:24:10.389 UTC",0,"2021-07-08T11:24:10.389 UTC",0,"2021-07-08T11:24:10.389 UTC",0,
"2021-07-08T11:24:11.398 UTC",0,"2021-07-08T11:24:11.398 UTC",0,"2021-07-08T11:24:11.398 UTC",0,
"2021-07-08T11:24:12.407 UTC",0,"2021-07-08T11:24:12.407 UTC",0,"2021-07-08T11:24:12.407 UTC",0,
"2021-07-08T11:24:13.416 UTC",0,"2021-07-08T11:24:13.416 UTC",0,"2021-07-08T11:24:13.416 UTC",0,
"2021-07-08T11:24:14.425 UTC",0,"2021-07-08T11:24:14.425 UTC",0,"2021-07-08T11:24:14.425 UTC",0,
"2021-07-08T11:24:15.434 UTC",0,"2021-07-08T11:24:15.434 UTC",0,"2021-07-08T11:24:15.434 UTC",0,
"2021-07-08T11:24:16.443 UTC",0,"2021-07-08T11:24:16.443 UTC",0,"2021-07-08T11:24:16.443 UTC",0,
"2021-07-08T11:24:17.454 UTC",0,"2021-07-08T11:24:17.454 UTC",58.2395,"2021-07-08T11:24:17.454 UTC",58.2395,
"2021-07-08T11:24:18.464 UTC",0,"2021-07-08T11:24:18.464 UTC",78.15065,"2021-07-08T11:24:18.464 UTC",78.15065,
"2021-07-08T11:24:19.473 UTC",0,"2021-07-08T11:24:19.473 UTC",41.80411,"2021-07-08T11:24:19.473 UTC",41.80411,
"2021-07-08T11:24:20.483 UTC",0,"2021-07-08T11:24:20.483 UTC",100.80668,"2021-07-08T11:24:20.483 UTC",100.80668,
"2021-07-08T11:24:21.493 UTC",0,"2021-07-08T11:24:21.493 UTC",90.48889,"2021-07-08T11:24:21.493 UTC",90.48889,
"2021-07-08T11:24:22.502 UTC",0,"2021-07-08T11:24:22.502 UTC",159.83658,"2021-07-08T11:24:22.502 UTC",159.83658,
"2021-07-08T11:24:23.511 UTC",0,"2021-07-08T11:24:23.511 UTC",116.6089,"2021-07-08T11:24:23.511 UTC",116.6089,
"2021-07-08T11:24:24.520 UTC",0,"2021-07-08T11:24:24.520 UTC",145.67218,"2021-07-08T11:24:24.520 UTC",145.67218,
"2021-07-08T11:24:25.529 UTC",0,"2021-07-08T11:24:25.529 UTC",145.67218,"2021-07-08T11:24:25.529 UTC",145.67218,
"2021-07-08T11:24:26.538 UTC",0,"2021-07-08T11:24:26.538 UTC",116.81631,"2021-07-08T11:24:26.538 UTC",116.81631,
"2021-07-08T11:24:27.546 UTC",0,"2021-07-08T11:24:27.546 UTC",117.37962,"2021-07-08T11:24:27.546 UTC",117.37962,
"2021-07-08T11:24:28.555 UTC",0,"2021-07-08T11:24:28.555 UTC",107.81466,"2021-07-08T11:24:28.555 UTC",107.81466,
"2021-07-08T11:24:29.564 UTC",0,"2021-07-08T11:24:29.564 UTC",103.61288,"2021-07-08T11:24:29.564 UTC",103.61288,
"2021-07-08T11:24:30.573 UTC",0,"2021-07-08T11:24:30.573 UTC",103.42136,"2021-07-08T11:24:30.573 UTC",103.42136,
"2021-07-08T11:24:31.582 UTC",0,"2021-07-08T11:24:31.582 UTC",115.55321,"2021-07-08T11:24:31.582 UTC",115.55321,
"2021-07-08T11:24:32.591 UTC",0,"2021-07-08T11:24:32.591 UTC",117.68971,"2021-07-08T11:24:32.591 UTC",117.68971,
"2021-07-08T11:24:33.600 UTC",0,"2021-07-08T11:24:33.600 UTC",118.17151,"2021-07-08T11:24:33.600 UTC",118.17151,
"2021-07-08T11:24:34.610 UTC",0,"2021-07-08T11:24:34.610 UTC",116.65887,"2021-07-08T11:24:34.610 UTC",116.65887,
"2021-07-08T11:24:35.619 UTC",0,"2021-07-08T11:24:35.619 UTC",116.27018,"2021-07-08T11:24:35.619 UTC",116.27018,
"2021-07-08T11:24:36.629 UTC",0,"2021-07-08T11:24:36.629 UTC",115.87501,"2021-07-08T11:24:36.629 UTC",115.87501,
"2021-07-08T11:24:37.638 UTC",0,"2021-07-08T11:24:37.638 UTC",117.90024,"2021-07-08T11:24:37.638 UTC",117.90024,
"2021-07-08T11:24:38.647 UTC",0,"2021-07-08T11:24:38.647 UTC",103.32149,"2021-07-08T11:24:38.647 UTC",103.32149,
"2021-07-08T11:24:39.657 UTC",0,"2021-07-08T11:24:39.657 UTC",102.11426,"2021-07-08T11:24:39.657 UTC",102.11426,
"2021-07-08T11:24:40.667 UTC",0,"2021-07-08T11:24:40.667 UTC",101.92208,"2021-07-08T11:24:40.667 UTC",101.92208,
