"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-08T11:24:16.443 UTC",0,"2021-07-08T11:24:16.443 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:17.454 UTC",0,"2021-07-08T11:24:17.454 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:18.464 UTC",0,"2021-07-08T11:24:18.464 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:19.473 UTC",0,"2021-07-08T11:24:19.473 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:20.483 UTC",0,"2021-07-08T11:24:20.483 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:21.492 UTC",0,"2021-07-08T11:24:21.492 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:22.502 UTC",0,"2021-07-08T11:24:22.502 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:23.511 UTC",0,"2021-07-08T11:24:23.511 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:24.520 UTC",0,"2021-07-08T11:24:24.520 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:25.528 UTC",0,"2021-07-08T11:24:25.528 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:26.537 UTC",0,"2021-07-08T11:24:26.537 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:27.545 UTC",0,"2021-07-08T11:24:27.545 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:28.554 UTC",0,"2021-07-08T11:24:28.554 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:29.564 UTC",0,"2021-07-08T11:24:29.564 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:30.572 UTC",0,"2021-07-08T11:24:30.572 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:31.581 UTC",0,"2021-07-08T11:24:31.581 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:32.590 UTC",0,"2021-07-08T11:24:32.590 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:33.600 UTC",0,"2021-07-08T11:24:33.600 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:34.610 UTC",0,"2021-07-08T11:24:34.610 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:35.619 UTC",0,"2021-07-08T11:24:35.619 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:36.629 UTC",0,"2021-07-08T11:24:36.629 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:37.638 UTC",0,"2021-07-08T11:24:37.638 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:38.647 UTC",0,"2021-07-08T11:24:38.647 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:39.657 UTC",0,"2021-07-08T11:24:39.657 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:40.667 UTC",0,"2021-07-08T11:24:40.667 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:41.676 UTC",0,"2021-07-08T11:24:41.676 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:42.685 UTC",0,"2021-07-08T11:24:42.685 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:43.694 UTC",0,"2021-07-08T11:24:43.694 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:44.704 UTC",0,"2021-07-08T11:24:44.704 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:24:45.713 UTC",0,"2021-07-08T11:24:45.713 UTC",0,
