"Combined Received Megabytes, for entire 2 m run",
"sta01000","sta01001","sta01002","sta01003","sta01004","sta01005","sta01006","sta01007",
60.16211,59.90304,59.96634,59.98842,60.2416,59.98253,60.21805,59.79264
0,0,0,0,0,0,0,0
