"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-08T14:56:14.571 UTC",0,"2021-07-08T14:56:14.571 UTC",0,"2021-07-08T14:56:14.571 UTC",0,
"2021-07-08T14:56:15.586 UTC",0,"2021-07-08T14:56:15.586 UTC",0,"2021-07-08T14:56:15.586 UTC",0,
"2021-07-08T14:56:16.596 UTC",0,"2021-07-08T14:56:16.596 UTC",0,"2021-07-08T14:56:16.596 UTC",0,
"2021-07-08T14:56:17.605 UTC",0,"2021-07-08T14:56:17.605 UTC",0,"2021-07-08T14:56:17.605 UTC",0,
"2021-07-08T14:56:18.614 UTC",0,"2021-07-08T14:56:18.614 UTC",0,"2021-07-08T14:56:18.614 UTC",0,
"2021-07-08T14:56:19.623 UTC",0,"2021-07-08T14:56:19.623 UTC",0,"2021-07-08T14:56:19.623 UTC",0,
"2021-07-08T14:56:20.632 UTC",0,"2021-07-08T14:56:20.632 UTC",0,"2021-07-08T14:56:20.632 UTC",0,
"2021-07-08T14:56:21.640 UTC",0,"2021-07-08T14:56:21.640 UTC",0,"2021-07-08T14:56:21.640 UTC",0,
"2021-07-08T14:56:22.650 UTC",0,"2021-07-08T14:56:22.650 UTC",0,"2021-07-08T14:56:22.650 UTC",0,
"2021-07-08T14:56:23.659 UTC",0,"2021-07-08T14:56:23.659 UTC",0,"2021-07-08T14:56:23.659 UTC",0,
"2021-07-08T14:56:24.668 UTC",0,"2021-07-08T14:56:24.668 UTC",0,"2021-07-08T14:56:24.668 UTC",0,
"2021-07-08T14:56:25.677 UTC",0,"2021-07-08T14:56:25.677 UTC",0,"2021-07-08T14:56:25.677 UTC",0,
"2021-07-08T14:56:26.685 UTC",0,"2021-07-08T14:56:26.685 UTC",0,"2021-07-08T14:56:26.685 UTC",0,
"2021-07-08T14:56:27.695 UTC",0,"2021-07-08T14:56:27.695 UTC",0,"2021-07-08T14:56:27.695 UTC",0,
"2021-07-08T14:56:28.703 UTC",0,"2021-07-08T14:56:28.703 UTC",5.01722,"2021-07-08T14:56:28.703 UTC",5.01722,
"2021-07-08T14:56:29.713 UTC",0,"2021-07-08T14:56:29.713 UTC",2.90352,"2021-07-08T14:56:29.713 UTC",2.90352,
"2021-07-08T14:56:30.722 UTC",0,"2021-07-08T14:56:30.722 UTC",5.79896,"2021-07-08T14:56:30.722 UTC",5.79896,
"2021-07-08T14:56:31.731 UTC",0,"2021-07-08T14:56:31.731 UTC",5.02518,"2021-07-08T14:56:31.731 UTC",5.02518,
"2021-07-08T14:56:32.740 UTC",0,"2021-07-08T14:56:32.740 UTC",5.02518,"2021-07-08T14:56:32.740 UTC",5.02518,
"2021-07-08T14:56:33.750 UTC",0,"2021-07-08T14:56:33.750 UTC",5.63305,"2021-07-08T14:56:33.750 UTC",5.63305,
"2021-07-08T14:56:34.760 UTC",0,"2021-07-08T14:56:34.760 UTC",5.64798,"2021-07-08T14:56:34.760 UTC",5.64798,
"2021-07-08T14:56:35.770 UTC",0,"2021-07-08T14:56:35.770 UTC",5.82677,"2021-07-08T14:56:35.770 UTC",5.82677,
"2021-07-08T14:56:36.780 UTC",0,"2021-07-08T14:56:36.780 UTC",5.8328,"2021-07-08T14:56:36.780 UTC",5.8328,
"2021-07-08T14:56:37.789 UTC",0,"2021-07-08T14:56:37.789 UTC",5.81892,"2021-07-08T14:56:37.789 UTC",5.81892,
