"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-08T14:57:40.515 UTC",0,"2021-07-08T14:57:40.515 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:41.525 UTC",0,"2021-07-08T14:57:41.525 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:42.535 UTC",0,"2021-07-08T14:57:42.535 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:43.546 UTC",0,"2021-07-08T14:57:43.546 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:44.556 UTC",0,"2021-07-08T14:57:44.556 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:45.566 UTC",0,"2021-07-08T14:57:45.566 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:46.575 UTC",0,"2021-07-08T14:57:46.575 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:47.586 UTC",0,"2021-07-08T14:57:47.586 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:48.596 UTC",0,"2021-07-08T14:57:48.596 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:49.607 UTC",0,"2021-07-08T14:57:49.607 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:50.617 UTC",0,"2021-07-08T14:57:50.617 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:51.627 UTC",0,"2021-07-08T14:57:51.627 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:52.638 UTC",0,"2021-07-08T14:57:52.638 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:53.649 UTC",0,"2021-07-08T14:57:53.649 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:54.659 UTC",0,"2021-07-08T14:57:54.659 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:55.669 UTC",0,"2021-07-08T14:57:55.669 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:56.679 UTC",0,"2021-07-08T14:57:56.679 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:57.690 UTC",0,"2021-07-08T14:57:57.690 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:58.700 UTC",0,"2021-07-08T14:57:58.700 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:57:59.710 UTC",0,"2021-07-08T14:57:59.710 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:00.722 UTC",0,"2021-07-08T14:58:00.722 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:01.732 UTC",0,"2021-07-08T14:58:01.732 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:02.743 UTC",0,"2021-07-08T14:58:02.743 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:03.753 UTC",0,"2021-07-08T14:58:03.753 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:04.762 UTC",0,"2021-07-08T14:58:04.762 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:05.773 UTC",0,"2021-07-08T14:58:05.773 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:06.783 UTC",0,"2021-07-08T14:58:06.783 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:07.794 UTC",0,"2021-07-08T14:58:07.794 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:08.805 UTC",0,"2021-07-08T14:58:08.805 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:09.815 UTC",0,"2021-07-08T14:58:09.815 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:10.826 UTC",0,"2021-07-08T14:58:10.826 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:11.836 UTC",0,"2021-07-08T14:58:11.836 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:12.848 UTC",0,"2021-07-08T14:58:12.848 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:13.860 UTC",0,"2021-07-08T14:58:13.860 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:14.870 UTC",0,"2021-07-08T14:58:14.870 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:15.880 UTC",0,"2021-07-08T14:58:15.880 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:16.890 UTC",0,"2021-07-08T14:58:16.890 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:17.900 UTC",0,"2021-07-08T14:58:17.900 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:18.910 UTC",0,"2021-07-08T14:58:18.910 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:19.921 UTC",0,"2021-07-08T14:58:19.921 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:20.931 UTC",0,"2021-07-08T14:58:20.931 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:21.942 UTC",0,"2021-07-08T14:58:21.942 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:22.952 UTC",0,"2021-07-08T14:58:22.952 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:23.963 UTC",0,"2021-07-08T14:58:23.963 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:24.973 UTC",0,"2021-07-08T14:58:24.973 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:25.985 UTC",0,"2021-07-08T14:58:25.985 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:26.996 UTC",0,"2021-07-08T14:58:26.996 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:28.008 UTC",0,"2021-07-08T14:58:28.008 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:29.019 UTC",0,"2021-07-08T14:58:29.019 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:30.031 UTC",0,"2021-07-08T14:58:30.031 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:31.042 UTC",0,"2021-07-08T14:58:31.042 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:32.053 UTC",0,"2021-07-08T14:58:32.053 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:33.064 UTC",0,"2021-07-08T14:58:33.064 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:34.074 UTC",0,"2021-07-08T14:58:34.074 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:35.084 UTC",0,"2021-07-08T14:58:35.084 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:36.095 UTC",0,"2021-07-08T14:58:36.095 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:37.105 UTC",0,"2021-07-08T14:58:37.105 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:38.115 UTC",0,"2021-07-08T14:58:38.115 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:39.125 UTC",0,"2021-07-08T14:58:39.125 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:40.135 UTC",0,"2021-07-08T14:58:40.135 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:41.146 UTC",0,"2021-07-08T14:58:41.146 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:42.156 UTC",0,"2021-07-08T14:58:42.156 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:43.166 UTC",0,"2021-07-08T14:58:43.166 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:44.177 UTC",0,"2021-07-08T14:58:44.177 UTC",0,
NA,NA,NA,NA,"2021-07-08T14:58:45.188 UTC",0,"2021-07-08T14:58:45.188 UTC",0,
