"Realtime Mbps",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UDP DL/RX (Mbps)",
"2022-02-17T12:09:45.196 UTC",0,"2022-02-17T12:09:45.196 UTC",31.8426,"2022-02-17T12:10:00.427 UTC",31.90515,
"2022-02-17T12:09:46.203 UTC",0,"2022-02-17T12:09:46.203 UTC",31.87621,"2022-02-17T12:10:01.435 UTC",31.90363,
"2022-02-17T12:09:47.209 UTC",0,"2022-02-17T12:09:47.209 UTC",31.96515,"2022-02-17T12:10:02.442 UTC",31.90511,
"2022-02-17T12:09:48.217 UTC",0,"2022-02-17T12:09:48.217 UTC",31.90407,"2022-02-17T12:10:03.449 UTC",31.91385,
"2022-02-17T12:09:49.223 UTC",0,"2022-02-17T12:09:49.223 UTC",31.92008,"2022-02-17T12:10:04.456 UTC",31.92118,
"2022-02-17T12:09:50.228 UTC",0,"2022-02-17T12:09:50.228 UTC",31.91833,"2022-02-17T12:10:05.463 UTC",31.93557,
"2022-02-17T12:09:51.234 UTC",0,"2022-02-17T12:09:51.234 UTC",31.91939,"2022-02-17T12:10:06.470 UTC",31.95043,
"2022-02-17T12:09:52.242 UTC",0,"2022-02-17T12:09:52.242 UTC",31.91919,"2022-02-17T12:10:07.479 UTC",31.97852,
"2022-02-17T12:09:53.248 UTC",0,"2022-02-17T12:09:53.248 UTC",31.89424,"2022-02-17T12:10:08.487 UTC",31.97671,
"2022-02-17T12:09:54.257 UTC",0,"2022-02-17T12:09:54.257 UTC",31.87909,"2022-02-17T12:10:09.495 UTC",31.98262,
"2022-02-17T12:09:55.390 UTC",0,"2022-02-17T12:09:55.390 UTC",31.85282,"2022-02-17T12:10:10.504 UTC",31.96491,
"2022-02-17T12:09:56.399 UTC",0,"2022-02-17T12:09:56.399 UTC",31.85211,"2022-02-17T12:10:11.512 UTC",31.9819,
"2022-02-17T12:09:57.405 UTC",0,"2022-02-17T12:09:57.405 UTC",31.8503,"2022-02-17T12:10:12.520 UTC",31.9825,
"2022-02-17T12:09:58.412 UTC",0,"2022-02-17T12:09:58.412 UTC",31.87276,"2022-02-17T12:10:13.528 UTC",31.98527,
"2022-02-17T12:09:59.420 UTC",0,"2022-02-17T12:09:59.420 UTC",31.8896,"2022-02-17T12:10:14.535 UTC",31.98325,
"2022-02-17T12:10:00.427 UTC",0,"2022-02-17T12:10:00.427 UTC",31.90515,"2022-02-17T12:10:15.543 UTC",31.97042,
"2022-02-17T12:10:01.435 UTC",0,"2022-02-17T12:10:01.435 UTC",31.90363,"2022-02-17T12:10:16.551 UTC",31.96131,
"2022-02-17T12:10:02.442 UTC",0,"2022-02-17T12:10:02.442 UTC",31.90511,"2022-02-17T12:10:17.558 UTC",31.87302,
"2022-02-17T12:10:03.449 UTC",0,"2022-02-17T12:10:03.449 UTC",31.91385,"2022-02-17T12:10:18.565 UTC",31.97713,
"2022-02-17T12:10:04.456 UTC",0,"2022-02-17T12:10:04.456 UTC",31.92118,"2022-02-17T12:10:19.574 UTC",31.95894,
"2022-02-17T12:10:05.463 UTC",0,"2022-02-17T12:10:05.463 UTC",31.93557,"2022-02-17T12:10:20.584 UTC",31.95791,
"2022-02-17T12:10:06.470 UTC",0,"2022-02-17T12:10:06.470 UTC",31.95043,"2022-02-17T12:10:21.594 UTC",31.95764,
"2022-02-17T12:10:07.479 UTC",0,"2022-02-17T12:10:07.479 UTC",31.97852,"2022-02-17T12:10:22.601 UTC",31.94109,
"2022-02-17T12:10:08.487 UTC",0,"2022-02-17T12:10:08.487 UTC",31.97671,"2022-02-17T12:10:23.607 UTC",31.93378,
"2022-02-17T12:10:09.495 UTC",0,"2022-02-17T12:10:09.495 UTC",31.98262,"2022-02-17T12:10:24.615 UTC",31.93152,
"2022-02-17T12:10:10.504 UTC",0,"2022-02-17T12:10:10.504 UTC",31.96491,"2022-02-17T12:10:25.622 UTC",31.92766,
"2022-02-17T12:10:11.512 UTC",0,"2022-02-17T12:10:11.512 UTC",31.9819,"2022-02-17T12:10:26.629 UTC",31.92521,
"2022-02-17T12:10:12.520 UTC",0,"2022-02-17T12:10:12.520 UTC",31.9825,"2022-02-17T12:10:27.636 UTC",31.88399,
"2022-02-17T12:10:13.528 UTC",0,"2022-02-17T12:10:13.528 UTC",31.98527,"2022-02-17T12:10:28.643 UTC",31.86143,
"2022-02-17T12:10:14.535 UTC",0,"2022-02-17T12:10:14.535 UTC",31.98325,"2022-02-17T12:10:29.650 UTC",31.85143,
"2022-02-17T12:10:15.543 UTC",0,"2022-02-17T12:10:15.543 UTC",31.97042,"2022-02-17T12:10:30.657 UTC",31.88117,
"2022-02-17T12:10:16.551 UTC",0,"2022-02-17T12:10:16.551 UTC",31.96131,"2022-02-17T12:10:31.665 UTC",31.94421,
"2022-02-17T12:10:17.558 UTC",0,"2022-02-17T12:10:17.558 UTC",31.87302,"2022-02-17T12:10:32.673 UTC",31.96851,
"2022-02-17T12:10:18.565 UTC",0,"2022-02-17T12:10:18.565 UTC",31.97713,"2022-02-17T12:10:33.681 UTC",31.9136,
"2022-02-17T12:10:19.574 UTC",0,"2022-02-17T12:10:19.574 UTC",31.95894,"2022-02-17T12:10:34.687 UTC",31.86555,
"2022-02-17T12:10:20.584 UTC",0,"2022-02-17T12:10:20.584 UTC",31.95791,"2022-02-17T12:10:35.694 UTC",31.84223,
"2022-02-17T12:10:21.594 UTC",0,"2022-02-17T12:10:21.594 UTC",31.95764,"2022-02-17T12:10:36.700 UTC",31.87538,
"2022-02-17T12:10:22.601 UTC",0,"2022-02-17T12:10:22.601 UTC",31.94109,"2022-02-17T12:10:37.707 UTC",31.85948,
"2022-02-17T12:10:23.607 UTC",0,"2022-02-17T12:10:23.607 UTC",31.93378,"2022-02-17T12:10:38.714 UTC",31.88362,
"2022-02-17T12:10:24.615 UTC",0,"2022-02-17T12:10:24.615 UTC",31.93152,"2022-02-17T12:10:39.721 UTC",31.92138,
"2022-02-17T12:10:25.622 UTC",0,"2022-02-17T12:10:25.622 UTC",31.92766,"2022-02-17T12:10:40.728 UTC",31.94205,
"2022-02-17T12:10:26.629 UTC",0,"2022-02-17T12:10:26.629 UTC",31.92521,"2022-02-17T12:10:41.735 UTC",31.93479,
"2022-02-17T12:10:27.636 UTC",0,"2022-02-17T12:10:27.636 UTC",31.88399,"2022-02-17T12:10:42.745 UTC",31.94739,
"2022-02-17T12:10:28.643 UTC",0,"2022-02-17T12:10:28.643 UTC",31.86143,"2022-02-17T12:10:43.751 UTC",31.96516,
"2022-02-17T12:10:29.650 UTC",0,"2022-02-17T12:10:29.650 UTC",31.85143,"2022-02-17T12:10:44.758 UTC",31.95932,
"2022-02-17T12:10:30.657 UTC",0,"2022-02-17T12:10:30.657 UTC",31.88117,"2022-02-17T12:10:45.765 UTC",31.9562,
"2022-02-17T12:10:31.665 UTC",0,"2022-02-17T12:10:31.665 UTC",31.94421,"2022-02-17T12:10:46.772 UTC",31.95359,
"2022-02-17T12:10:32.673 UTC",0,"2022-02-17T12:10:32.673 UTC",31.96851,"2022-02-17T12:10:47.780 UTC",31.94918,
"2022-02-17T12:10:33.681 UTC",0,"2022-02-17T12:10:33.681 UTC",31.9136,"2022-02-17T12:10:48.788 UTC",31.93176,
"2022-02-17T12:10:34.687 UTC",0,"2022-02-17T12:10:34.687 UTC",31.86555,"2022-02-17T12:10:49.795 UTC",31.95627,
"2022-02-17T12:10:35.694 UTC",0,"2022-02-17T12:10:35.694 UTC",31.84223,"2022-02-17T12:10:50.802 UTC",31.95439,
"2022-02-17T12:10:36.700 UTC",0,"2022-02-17T12:10:36.700 UTC",31.87538,"2022-02-17T12:10:51.809 UTC",31.95651,
"2022-02-17T12:10:37.707 UTC",0,"2022-02-17T12:10:37.707 UTC",31.85948,"2022-02-17T12:10:52.816 UTC",32.00785,
"2022-02-17T12:10:38.714 UTC",0,"2022-02-17T12:10:38.714 UTC",31.88362,"2022-02-17T12:10:53.824 UTC",31.91683,
"2022-02-17T12:10:39.721 UTC",0,"2022-02-17T12:10:39.721 UTC",31.92138,"2022-02-17T12:10:54.830 UTC",31.90304,
"2022-02-17T12:10:40.728 UTC",0,"2022-02-17T12:10:40.728 UTC",31.94205,"2022-02-17T12:10:55.838 UTC",31.89827,
"2022-02-17T12:10:41.735 UTC",0,"2022-02-17T12:10:41.735 UTC",31.93479,"2022-02-17T12:10:56.845 UTC",31.91212,
"2022-02-17T12:10:42.745 UTC",0,"2022-02-17T12:10:42.745 UTC",31.94739,"2022-02-17T12:10:57.853 UTC",31.92003,
"2022-02-17T12:10:43.751 UTC",0,"2022-02-17T12:10:43.751 UTC",31.96516,"2022-02-17T12:10:58.860 UTC",31.9035,
"2022-02-17T12:10:44.758 UTC",0,"2022-02-17T12:10:44.758 UTC",31.95932,"2022-02-17T12:10:59.867 UTC",31.88133,
"2022-02-17T12:10:45.765 UTC",0,"2022-02-17T12:10:45.765 UTC",31.9562,"2022-02-17T12:11:00.874 UTC",31.86366,
"2022-02-17T12:10:46.772 UTC",0,"2022-02-17T12:10:46.772 UTC",31.95359,"2022-02-17T12:11:01.882 UTC",31.85739,
"2022-02-17T12:10:47.780 UTC",0,"2022-02-17T12:10:47.780 UTC",31.94918,"2022-02-17T12:11:02.888 UTC",31.8452,
"2022-02-17T12:10:48.788 UTC",0,"2022-02-17T12:10:48.788 UTC",31.93176,"2022-02-17T12:11:03.895 UTC",31.86236,
"2022-02-17T12:10:49.795 UTC",0,"2022-02-17T12:10:49.795 UTC",31.95627,"2022-02-17T12:11:04.904 UTC",31.84933,
"2022-02-17T12:10:50.802 UTC",0,"2022-02-17T12:10:50.802 UTC",31.95439,"2022-02-17T12:11:05.911 UTC",31.76351,
"2022-02-17T12:10:51.809 UTC",0,"2022-02-17T12:10:51.809 UTC",31.95651,"2022-02-17T12:11:06.918 UTC",31.84763,
"2022-02-17T12:10:52.816 UTC",0,"2022-02-17T12:10:52.816 UTC",32.00785,"2022-02-17T12:11:07.926 UTC",31.84865,
"2022-02-17T12:10:53.824 UTC",0,"2022-02-17T12:10:53.824 UTC",31.91683,"2022-02-17T12:11:08.933 UTC",31.83838,
"2022-02-17T12:10:54.830 UTC",0,"2022-02-17T12:10:54.830 UTC",31.90304,"2022-02-17T12:11:09.940 UTC",31.8366,
"2022-02-17T12:10:55.838 UTC",0,"2022-02-17T12:10:55.838 UTC",31.89827,"2022-02-17T12:11:10.947 UTC",31.83467,
"2022-02-17T12:10:56.845 UTC",0,"2022-02-17T12:10:56.845 UTC",31.91212,"2022-02-17T12:11:11.953 UTC",31.834,
"2022-02-17T12:10:57.853 UTC",0,"2022-02-17T12:10:57.853 UTC",31.92003,"2022-02-17T12:11:12.961 UTC",31.83934,
"2022-02-17T12:10:58.860 UTC",0,"2022-02-17T12:10:58.860 UTC",31.9035,"2022-02-17T12:11:13.968 UTC",31.83606,
"2022-02-17T12:10:59.867 UTC",0,"2022-02-17T12:10:59.867 UTC",31.88133,"2022-02-17T12:11:14.977 UTC",31.84298,
"2022-02-17T12:11:00.874 UTC",0,"2022-02-17T12:11:00.874 UTC",31.86366,"2022-02-17T12:11:15.987 UTC",31.84018,
"2022-02-17T12:11:01.882 UTC",0,"2022-02-17T12:11:01.882 UTC",31.85739,"2022-02-17T12:11:16.994 UTC",31.83252,
"2022-02-17T12:11:02.888 UTC",0,"2022-02-17T12:11:02.888 UTC",31.8452,"2022-02-17T12:11:18.004 UTC",31.83673,
"2022-02-17T12:11:03.895 UTC",0,"2022-02-17T12:11:03.895 UTC",31.86236,"2022-02-17T12:11:19.011 UTC",31.83115,
"2022-02-17T12:11:04.904 UTC",0,"2022-02-17T12:11:04.904 UTC",31.84933,"2022-02-17T12:11:20.019 UTC",31.83312,
"2022-02-17T12:11:05.911 UTC",0,"2022-02-17T12:11:05.911 UTC",31.76351,"2022-02-17T12:11:21.026 UTC",31.8279,
"2022-02-17T12:11:06.918 UTC",0,"2022-02-17T12:11:06.918 UTC",31.84763,"2022-02-17T12:11:22.034 UTC",31.84812,
"2022-02-17T12:11:07.926 UTC",0,"2022-02-17T12:11:07.926 UTC",31.84865,"2022-02-17T12:11:23.042 UTC",31.86447,
"2022-02-17T12:11:08.933 UTC",0,"2022-02-17T12:11:08.933 UTC",31.83838,"2022-02-17T12:11:24.051 UTC",31.90441,
"2022-02-17T12:11:09.940 UTC",0,"2022-02-17T12:11:09.940 UTC",31.8366,"2022-02-17T12:11:25.058 UTC",31.95414,
"2022-02-17T12:11:10.947 UTC",0,"2022-02-17T12:11:10.947 UTC",31.83467,"2022-02-17T12:11:26.065 UTC",31.98159,
"2022-02-17T12:11:11.953 UTC",0,"2022-02-17T12:11:11.953 UTC",31.834,"2022-02-17T12:11:27.072 UTC",31.96871,
"2022-02-17T12:11:12.961 UTC",0,"2022-02-17T12:11:12.961 UTC",31.83934,"2022-02-17T12:11:28.079 UTC",31.89125,
"2022-02-17T12:11:13.968 UTC",0,"2022-02-17T12:11:13.968 UTC",31.83606,"2022-02-17T12:11:29.086 UTC",31.86409,
"2022-02-17T12:11:14.977 UTC",0,"2022-02-17T12:11:14.977 UTC",31.84298,"2022-02-17T12:11:30.095 UTC",31.87151,
"2022-02-17T12:11:15.987 UTC",0,"2022-02-17T12:11:15.987 UTC",31.84018,"2022-02-17T12:11:31.103 UTC",31.88292,
"2022-02-17T12:11:16.994 UTC",0,"2022-02-17T12:11:16.994 UTC",31.83252,"2022-02-17T12:11:32.112 UTC",31.88231,
"2022-02-17T12:11:18.004 UTC",0,"2022-02-17T12:11:18.004 UTC",31.83673,"2022-02-17T12:11:33.119 UTC",31.56627,
"2022-02-17T12:11:19.011 UTC",0,"2022-02-17T12:11:19.011 UTC",31.83115,"2022-02-17T12:11:34.126 UTC",31.82998,
"2022-02-17T12:11:20.019 UTC",0,"2022-02-17T12:11:20.019 UTC",31.83312,"2022-02-17T12:11:35.133 UTC",31.88108,
"2022-02-17T12:11:21.026 UTC",0,"2022-02-17T12:11:21.026 UTC",31.8279,"2022-02-17T12:11:36.141 UTC",31.99326,
"2022-02-17T12:11:22.034 UTC",0,"2022-02-17T12:11:22.034 UTC",31.84812,"2022-02-17T12:11:37.149 UTC",31.91594,
"2022-02-17T12:11:23.042 UTC",0,"2022-02-17T12:11:23.042 UTC",31.86447,"2022-02-17T12:11:38.156 UTC",31.90491,
"2022-02-17T12:11:24.051 UTC",0,"2022-02-17T12:11:24.051 UTC",31.90441,"2022-02-17T12:11:39.163 UTC",31.90487,
"2022-02-17T12:11:25.058 UTC",0,"2022-02-17T12:11:25.058 UTC",31.95414,"2022-02-17T12:11:40.169 UTC",31.88606,
"2022-02-17T12:11:26.065 UTC",0,"2022-02-17T12:11:26.065 UTC",31.98159,"2022-02-17T12:11:41.176 UTC",31.87438,
"2022-02-17T12:11:27.072 UTC",0,"2022-02-17T12:11:27.072 UTC",31.96871,NA,NA,
"2022-02-17T12:11:28.079 UTC",0,"2022-02-17T12:11:28.079 UTC",31.89125,NA,NA,
"2022-02-17T12:11:29.086 UTC",0,"2022-02-17T12:11:29.086 UTC",31.86409,NA,NA,
"2022-02-17T12:11:30.095 UTC",0,"2022-02-17T12:11:30.095 UTC",31.87151,NA,NA,
"2022-02-17T12:11:31.103 UTC",0,"2022-02-17T12:11:31.103 UTC",31.88292,NA,NA,
"2022-02-17T12:11:32.112 UTC",0,"2022-02-17T12:11:32.112 UTC",31.88231,NA,NA,
"2022-02-17T12:11:33.119 UTC",0,"2022-02-17T12:11:33.119 UTC",31.56627,NA,NA,
"2022-02-17T12:11:34.126 UTC",0,"2022-02-17T12:11:34.126 UTC",31.82998,NA,NA,
"2022-02-17T12:11:35.133 UTC",0,"2022-02-17T12:11:35.133 UTC",31.88108,NA,NA,
"2022-02-17T12:11:36.141 UTC",0,"2022-02-17T12:11:36.141 UTC",31.99326,NA,NA,
"2022-02-17T12:11:37.149 UTC",0,"2022-02-17T12:11:37.149 UTC",31.91594,NA,NA,
"2022-02-17T12:11:38.156 UTC",0,"2022-02-17T12:11:38.156 UTC",31.90491,NA,NA,
"2022-02-17T12:11:39.163 UTC",0,"2022-02-17T12:11:39.163 UTC",31.90487,NA,NA,
"2022-02-17T12:11:40.169 UTC",0,"2022-02-17T12:11:40.169 UTC",31.88606,NA,NA,
"2022-02-17T12:11:41.176 UTC",0,"2022-02-17T12:11:41.176 UTC",31.87438,NA,NA,
