"Combined Mbps, 60 second running average",
"sta01000","sta01001","sta01002","sta01003","sta01004","sta01005","sta01006","sta01007",
3.97515,3.99767,3.98294,3.98609,3.98844,3.99335,3.98235,3.97666
0,0,0,0,0,0,0,0
