"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-09T16:13:23.046 UTC",0,"2021-07-09T16:13:23.046 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:24.055 UTC",0,"2021-07-09T16:13:24.055 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:25.066 UTC",0,"2021-07-09T16:13:25.066 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:26.076 UTC",0,"2021-07-09T16:13:26.076 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:27.086 UTC",0,"2021-07-09T16:13:27.086 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:28.095 UTC",0,"2021-07-09T16:13:28.095 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:29.104 UTC",0,"2021-07-09T16:13:29.104 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:30.112 UTC",0,"2021-07-09T16:13:30.112 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:31.121 UTC",0,"2021-07-09T16:13:31.121 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:32.130 UTC",0,"2021-07-09T16:13:32.130 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:33.141 UTC",0,"2021-07-09T16:13:33.141 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:34.150 UTC",0,"2021-07-09T16:13:34.150 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:35.159 UTC",0,"2021-07-09T16:13:35.159 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:36.167 UTC",0,"2021-07-09T16:13:36.167 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:37.177 UTC",0,"2021-07-09T16:13:37.177 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:38.186 UTC",0,"2021-07-09T16:13:38.186 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:39.195 UTC",0,"2021-07-09T16:13:39.195 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:40.204 UTC",0,"2021-07-09T16:13:40.204 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:41.216 UTC",0,"2021-07-09T16:13:41.216 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:42.224 UTC",0,"2021-07-09T16:13:42.224 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:43.235 UTC",0,"2021-07-09T16:13:43.235 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:44.244 UTC",0,"2021-07-09T16:13:44.244 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:45.252 UTC",0,"2021-07-09T16:13:45.252 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:46.262 UTC",0,"2021-07-09T16:13:46.262 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:47.273 UTC",0,"2021-07-09T16:13:47.273 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:48.282 UTC",0,"2021-07-09T16:13:48.282 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:49.292 UTC",0,"2021-07-09T16:13:49.292 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:50.303 UTC",0,"2021-07-09T16:13:50.303 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:51.312 UTC",0,"2021-07-09T16:13:51.312 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:52.321 UTC",0,"2021-07-09T16:13:52.321 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:53.330 UTC",0,"2021-07-09T16:13:53.330 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:54.340 UTC",0,"2021-07-09T16:13:54.340 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:55.351 UTC",0,"2021-07-09T16:13:55.351 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:56.363 UTC",0,"2021-07-09T16:13:56.363 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:57.372 UTC",0,"2021-07-09T16:13:57.372 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:58.470 UTC",0,"2021-07-09T16:13:58.470 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:13:59.495 UTC",0,"2021-07-09T16:13:59.495 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:00.506 UTC",0,"2021-07-09T16:14:00.506 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:01.515 UTC",0,"2021-07-09T16:14:01.515 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:02.525 UTC",0,"2021-07-09T16:14:02.525 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:03.535 UTC",0,"2021-07-09T16:14:03.535 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:04.544 UTC",0,"2021-07-09T16:14:04.544 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:05.554 UTC",0,"2021-07-09T16:14:05.554 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:06.564 UTC",0,"2021-07-09T16:14:06.564 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:07.574 UTC",0,"2021-07-09T16:14:07.574 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:08.583 UTC",0,"2021-07-09T16:14:08.583 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:09.594 UTC",0,"2021-07-09T16:14:09.594 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:10.605 UTC",0,"2021-07-09T16:14:10.605 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:11.615 UTC",0,"2021-07-09T16:14:11.615 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:12.626 UTC",0,"2021-07-09T16:14:12.626 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:13.636 UTC",0,"2021-07-09T16:14:13.636 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:14.645 UTC",0,"2021-07-09T16:14:14.645 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:15.656 UTC",0,"2021-07-09T16:14:15.656 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:16.666 UTC",0,"2021-07-09T16:14:16.666 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:17.677 UTC",0,"2021-07-09T16:14:17.677 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:18.687 UTC",0,"2021-07-09T16:14:18.687 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:19.697 UTC",0,"2021-07-09T16:14:19.697 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:20.707 UTC",0,"2021-07-09T16:14:20.707 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:21.717 UTC",0,"2021-07-09T16:14:21.717 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:22.726 UTC",0,"2021-07-09T16:14:22.726 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:23.737 UTC",0,"2021-07-09T16:14:23.737 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:24.747 UTC",0,"2021-07-09T16:14:24.747 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:25.756 UTC",0,"2021-07-09T16:14:25.756 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:26.766 UTC",0,"2021-07-09T16:14:26.766 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:27.777 UTC",0,"2021-07-09T16:14:27.777 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:28.786 UTC",0,"2021-07-09T16:14:28.786 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:29.795 UTC",0,"2021-07-09T16:14:29.795 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:30.806 UTC",0,"2021-07-09T16:14:30.806 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:31.817 UTC",0,"2021-07-09T16:14:31.817 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:32.828 UTC",0,"2021-07-09T16:14:32.828 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:33.837 UTC",0,"2021-07-09T16:14:33.837 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:34.847 UTC",0,"2021-07-09T16:14:34.847 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:35.858 UTC",0,"2021-07-09T16:14:35.858 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:36.868 UTC",0,"2021-07-09T16:14:36.868 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:37.877 UTC",0,"2021-07-09T16:14:37.877 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:38.887 UTC",0,"2021-07-09T16:14:38.887 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:39.898 UTC",0,"2021-07-09T16:14:39.898 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:40.907 UTC",0,"2021-07-09T16:14:40.907 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:41.918 UTC",0,"2021-07-09T16:14:41.918 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:42.928 UTC",0,"2021-07-09T16:14:42.928 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:43.938 UTC",0,"2021-07-09T16:14:43.938 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:44.948 UTC",0,"2021-07-09T16:14:44.948 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:45.959 UTC",0,"2021-07-09T16:14:45.959 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:46.970 UTC",0,"2021-07-09T16:14:46.970 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:47.980 UTC",0,"2021-07-09T16:14:47.980 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:48.990 UTC",0,"2021-07-09T16:14:48.990 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:50.000 UTC",0,"2021-07-09T16:14:50.000 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:51.010 UTC",0,"2021-07-09T16:14:51.010 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:52.020 UTC",0,"2021-07-09T16:14:52.020 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:53.031 UTC",0,"2021-07-09T16:14:53.031 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:54.041 UTC",0,"2021-07-09T16:14:54.041 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:55.050 UTC",0,"2021-07-09T16:14:55.050 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:56.060 UTC",0,"2021-07-09T16:14:56.060 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:57.070 UTC",0,"2021-07-09T16:14:57.070 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:58.080 UTC",0,"2021-07-09T16:14:58.080 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:14:59.089 UTC",0,"2021-07-09T16:14:59.089 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:00.099 UTC",0,"2021-07-09T16:15:00.099 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:01.110 UTC",0,"2021-07-09T16:15:01.110 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:02.120 UTC",0,"2021-07-09T16:15:02.120 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:03.129 UTC",0,"2021-07-09T16:15:03.129 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:04.139 UTC",0,"2021-07-09T16:15:04.139 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:05.150 UTC",0,"2021-07-09T16:15:05.150 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:06.161 UTC",0,"2021-07-09T16:15:06.161 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:07.172 UTC",0,"2021-07-09T16:15:07.172 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:08.182 UTC",0,"2021-07-09T16:15:08.182 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:09.192 UTC",0,"2021-07-09T16:15:09.192 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:10.202 UTC",0,"2021-07-09T16:15:10.202 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:11.212 UTC",0,"2021-07-09T16:15:11.212 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:12.221 UTC",0,"2021-07-09T16:15:12.221 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:13.232 UTC",0,"2021-07-09T16:15:13.232 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:14.242 UTC",0,"2021-07-09T16:15:14.242 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:15.253 UTC",0,"2021-07-09T16:15:15.253 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:16.264 UTC",0,"2021-07-09T16:15:16.264 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:17.275 UTC",0,"2021-07-09T16:15:17.275 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:18.285 UTC",0,"2021-07-09T16:15:18.285 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:19.296 UTC",0,"2021-07-09T16:15:19.296 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:20.306 UTC",0,"2021-07-09T16:15:20.306 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:21.316 UTC",0,"2021-07-09T16:15:21.316 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:22.327 UTC",0,"2021-07-09T16:15:22.327 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:23.338 UTC",0,"2021-07-09T16:15:23.338 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:24.349 UTC",0,"2021-07-09T16:15:24.349 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:25.360 UTC",0,"2021-07-09T16:15:25.360 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:26.371 UTC",0,"2021-07-09T16:15:26.371 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:27.382 UTC",0,"2021-07-09T16:15:27.382 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:28.393 UTC",0,"2021-07-09T16:15:28.393 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:29.499 UTC",0,"2021-07-09T16:15:29.499 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:30.510 UTC",0,"2021-07-09T16:15:30.510 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:31.520 UTC",0,"2021-07-09T16:15:31.520 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:32.531 UTC",0,"2021-07-09T16:15:32.531 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:33.541 UTC",0,"2021-07-09T16:15:33.541 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:34.551 UTC",0,"2021-07-09T16:15:34.551 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:35.562 UTC",0,"2021-07-09T16:15:35.562 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:36.572 UTC",0,"2021-07-09T16:15:36.572 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:37.582 UTC",0,"2021-07-09T16:15:37.582 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:38.593 UTC",0,"2021-07-09T16:15:38.593 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:39.603 UTC",0,"2021-07-09T16:15:39.603 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:40.612 UTC",0,"2021-07-09T16:15:40.612 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:41.622 UTC",0,"2021-07-09T16:15:41.622 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:42.632 UTC",0,"2021-07-09T16:15:42.632 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:43.642 UTC",0,"2021-07-09T16:15:43.642 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:44.651 UTC",0,"2021-07-09T16:15:44.651 UTC",0,
NA,NA,NA,NA,"2021-07-09T16:15:45.662 UTC",0,"2021-07-09T16:15:45.662 UTC",0,
