"Combined Mbps, 60 second running average",
"sta01000","sta01001","sta01002","sta01003","sta01004","sta01005","sta01006","sta01007",
7.98299,7.95576,7.98657,7.97539,7.96708,7.97419,7.93086,7.93009
0,0,0,0,0,0,0,0
