"Rx Errors",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Errors",
NA,NA,NA,NA,"2021-07-08T12:23:08.307 UTC",0,"2021-07-08T12:23:08.307 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:09.316 UTC",0,"2021-07-08T12:23:09.316 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:10.326 UTC",0,"2021-07-08T12:23:10.326 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:11.336 UTC",0,"2021-07-08T12:23:11.336 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:12.346 UTC",0,"2021-07-08T12:23:12.346 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:13.357 UTC",0,"2021-07-08T12:23:13.357 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:14.367 UTC",0,"2021-07-08T12:23:14.367 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:15.377 UTC",0,"2021-07-08T12:23:15.377 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:16.387 UTC",0,"2021-07-08T12:23:16.387 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:17.397 UTC",0,"2021-07-08T12:23:17.397 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:18.408 UTC",0,"2021-07-08T12:23:18.408 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:19.418 UTC",0,"2021-07-08T12:23:19.418 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:20.428 UTC",0,"2021-07-08T12:23:20.428 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:21.438 UTC",0,"2021-07-08T12:23:21.438 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:22.449 UTC",0,"2021-07-08T12:23:22.449 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:23.458 UTC",0,"2021-07-08T12:23:23.458 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:24.470 UTC",0,"2021-07-08T12:23:24.470 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:25.480 UTC",0,"2021-07-08T12:23:25.480 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:26.489 UTC",0,"2021-07-08T12:23:26.489 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:27.500 UTC",0,"2021-07-08T12:23:27.500 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:28.511 UTC",0,"2021-07-08T12:23:28.511 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:29.521 UTC",0,"2021-07-08T12:23:29.521 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:30.531 UTC",0,"2021-07-08T12:23:30.531 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:31.541 UTC",0,"2021-07-08T12:23:31.541 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:32.554 UTC",0,"2021-07-08T12:23:32.554 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:33.565 UTC",0,"2021-07-08T12:23:33.565 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:34.575 UTC",0,"2021-07-08T12:23:34.575 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:35.585 UTC",0,"2021-07-08T12:23:35.585 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:36.595 UTC",0,"2021-07-08T12:23:36.595 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:37.606 UTC",0,"2021-07-08T12:23:37.606 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:38.617 UTC",0,"2021-07-08T12:23:38.617 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:39.627 UTC",0,"2021-07-08T12:23:39.627 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:40.637 UTC",0,"2021-07-08T12:23:40.637 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:41.648 UTC",0,"2021-07-08T12:23:41.648 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:42.659 UTC",0,"2021-07-08T12:23:42.659 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:43.670 UTC",0,"2021-07-08T12:23:43.670 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:44.681 UTC",0,"2021-07-08T12:23:44.681 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:45.692 UTC",0,"2021-07-08T12:23:45.692 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:46.703 UTC",0,"2021-07-08T12:23:46.703 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:47.714 UTC",0,"2021-07-08T12:23:47.714 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:48.724 UTC",0,"2021-07-08T12:23:48.724 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:49.734 UTC",0,"2021-07-08T12:23:49.734 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:50.745 UTC",0,"2021-07-08T12:23:50.745 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:51.754 UTC",0,"2021-07-08T12:23:51.754 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:52.764 UTC",0,"2021-07-08T12:23:52.764 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:53.774 UTC",0,"2021-07-08T12:23:53.774 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:54.784 UTC",0,"2021-07-08T12:23:54.784 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:55.794 UTC",0,"2021-07-08T12:23:55.794 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:56.804 UTC",0,"2021-07-08T12:23:56.804 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:57.815 UTC",0,"2021-07-08T12:23:57.815 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:58.825 UTC",0,"2021-07-08T12:23:58.825 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:23:59.835 UTC",0,"2021-07-08T12:23:59.835 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:00.846 UTC",0,"2021-07-08T12:24:00.846 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:01.855 UTC",0,"2021-07-08T12:24:01.855 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:02.945 UTC",0,"2021-07-08T12:24:02.945 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:03.955 UTC",0,"2021-07-08T12:24:03.955 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:04.966 UTC",0,"2021-07-08T12:24:04.966 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:05.976 UTC",0,"2021-07-08T12:24:05.976 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:06.987 UTC",0,"2021-07-08T12:24:06.987 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:07.997 UTC",0,"2021-07-08T12:24:07.997 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:09.007 UTC",0,"2021-07-08T12:24:09.007 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:10.017 UTC",0,"2021-07-08T12:24:10.017 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:11.028 UTC",0,"2021-07-08T12:24:11.028 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:12.038 UTC",0,"2021-07-08T12:24:12.038 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:13.048 UTC",0,"2021-07-08T12:24:13.048 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:14.059 UTC",0,"2021-07-08T12:24:14.059 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:15.070 UTC",0,"2021-07-08T12:24:15.070 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:16.080 UTC",0,"2021-07-08T12:24:16.080 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:17.090 UTC",0,"2021-07-08T12:24:17.090 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:18.101 UTC",0,"2021-07-08T12:24:18.101 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:19.111 UTC",0,"2021-07-08T12:24:19.111 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:20.121 UTC",0,"2021-07-08T12:24:20.121 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:21.131 UTC",0,"2021-07-08T12:24:21.131 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:22.141 UTC",0,"2021-07-08T12:24:22.141 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:23.152 UTC",0,"2021-07-08T12:24:23.152 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:24.167 UTC",0,"2021-07-08T12:24:24.167 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:25.178 UTC",0,"2021-07-08T12:24:25.178 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:26.189 UTC",0,"2021-07-08T12:24:26.189 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:27.199 UTC",0,"2021-07-08T12:24:27.199 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:28.211 UTC",0,"2021-07-08T12:24:28.211 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:29.221 UTC",0,"2021-07-08T12:24:29.221 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:30.232 UTC",0,"2021-07-08T12:24:30.232 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:31.242 UTC",0,"2021-07-08T12:24:31.242 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:32.253 UTC",0,"2021-07-08T12:24:32.253 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:33.263 UTC",0,"2021-07-08T12:24:33.263 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:34.274 UTC",0,"2021-07-08T12:24:34.274 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:35.285 UTC",0,"2021-07-08T12:24:35.285 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:36.296 UTC",0,"2021-07-08T12:24:36.296 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:37.306 UTC",0,"2021-07-08T12:24:37.306 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:38.317 UTC",0,"2021-07-08T12:24:38.317 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:39.327 UTC",0,"2021-07-08T12:24:39.327 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:40.338 UTC",0,"2021-07-08T12:24:40.338 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:41.349 UTC",0,"2021-07-08T12:24:41.349 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:42.360 UTC",0,"2021-07-08T12:24:42.360 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:43.371 UTC",0,"2021-07-08T12:24:43.371 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:44.383 UTC",0,"2021-07-08T12:24:44.383 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:45.393 UTC",0,"2021-07-08T12:24:45.393 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:46.404 UTC",0,"2021-07-08T12:24:46.404 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:47.415 UTC",0,"2021-07-08T12:24:47.415 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:48.427 UTC",0,"2021-07-08T12:24:48.427 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:49.440 UTC",0,"2021-07-08T12:24:49.440 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:50.451 UTC",0,"2021-07-08T12:24:50.451 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:51.462 UTC",0,"2021-07-08T12:24:51.462 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:52.473 UTC",0,"2021-07-08T12:24:52.473 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:53.484 UTC",0,"2021-07-08T12:24:53.484 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:54.494 UTC",0,"2021-07-08T12:24:54.494 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:55.505 UTC",0,"2021-07-08T12:24:55.505 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:56.516 UTC",0,"2021-07-08T12:24:56.516 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:57.526 UTC",0,"2021-07-08T12:24:57.526 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:58.537 UTC",0,"2021-07-08T12:24:58.537 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:24:59.548 UTC",0,"2021-07-08T12:24:59.548 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:00.559 UTC",0,"2021-07-08T12:25:00.559 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:01.570 UTC",0,"2021-07-08T12:25:01.570 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:02.581 UTC",0,"2021-07-08T12:25:02.581 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:03.591 UTC",0,"2021-07-08T12:25:03.591 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:04.600 UTC",0,"2021-07-08T12:25:04.600 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:05.611 UTC",0,"2021-07-08T12:25:05.611 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:06.622 UTC",0,"2021-07-08T12:25:06.622 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:07.632 UTC",0,"2021-07-08T12:25:07.632 UTC",0,
NA,NA,NA,NA,"2021-07-08T12:25:08.642 UTC",0,"2021-07-08T12:25:08.642 UTC",0,
