"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-08T12:22:39.025 UTC",0,"2021-07-08T12:22:39.025 UTC",0,"2021-07-08T12:22:39.025 UTC",0,
"2021-07-08T12:22:40.042 UTC",0,"2021-07-08T12:22:40.042 UTC",0,"2021-07-08T12:22:40.042 UTC",0,
"2021-07-08T12:22:41.050 UTC",0,"2021-07-08T12:22:41.050 UTC",0,"2021-07-08T12:22:41.050 UTC",0,
"2021-07-08T12:22:42.060 UTC",0,"2021-07-08T12:22:42.060 UTC",0,"2021-07-08T12:22:42.060 UTC",0,
"2021-07-08T12:22:43.068 UTC",0,"2021-07-08T12:22:43.068 UTC",0,"2021-07-08T12:22:43.068 UTC",0,
"2021-07-08T12:22:44.079 UTC",0,"2021-07-08T12:22:44.079 UTC",0,"2021-07-08T12:22:44.079 UTC",0,
"2021-07-08T12:22:45.088 UTC",0,"2021-07-08T12:22:45.088 UTC",0,"2021-07-08T12:22:45.088 UTC",0,
"2021-07-08T12:22:46.097 UTC",0,"2021-07-08T12:22:46.097 UTC",0,"2021-07-08T12:22:46.097 UTC",0,
"2021-07-08T12:22:47.106 UTC",0,"2021-07-08T12:22:47.106 UTC",0,"2021-07-08T12:22:47.106 UTC",0,
"2021-07-08T12:22:48.115 UTC",0,"2021-07-08T12:22:48.115 UTC",0,"2021-07-08T12:22:48.115 UTC",0,
"2021-07-08T12:22:49.123 UTC",0,"2021-07-08T12:22:49.123 UTC",0,"2021-07-08T12:22:49.123 UTC",0,
"2021-07-08T12:22:50.132 UTC",0,"2021-07-08T12:22:50.132 UTC",0,"2021-07-08T12:22:50.132 UTC",0,
"2021-07-08T12:22:51.142 UTC",0,"2021-07-08T12:22:51.142 UTC",0,"2021-07-08T12:22:51.142 UTC",0,
"2021-07-08T12:22:52.152 UTC",0,"2021-07-08T12:22:52.152 UTC",0,"2021-07-08T12:22:52.152 UTC",0,
"2021-07-08T12:22:53.161 UTC",0,"2021-07-08T12:22:53.161 UTC",5.24088,"2021-07-08T12:22:53.161 UTC",5.24088,
"2021-07-08T12:22:54.171 UTC",0,"2021-07-08T12:22:54.171 UTC",5.63567,"2021-07-08T12:22:54.171 UTC",5.63567,
"2021-07-08T12:22:55.181 UTC",0,"2021-07-08T12:22:55.181 UTC",5.65092,"2021-07-08T12:22:55.181 UTC",5.65092,
"2021-07-08T12:22:56.191 UTC",0,"2021-07-08T12:22:56.191 UTC",5.88695,"2021-07-08T12:22:56.191 UTC",5.88695,
"2021-07-08T12:22:57.200 UTC",0,"2021-07-08T12:22:57.200 UTC",5.83482,"2021-07-08T12:22:57.200 UTC",5.83482,
"2021-07-08T12:22:58.209 UTC",0,"2021-07-08T12:22:58.209 UTC",5.80756,"2021-07-08T12:22:58.209 UTC",5.80756,
"2021-07-08T12:22:59.219 UTC",0,"2021-07-08T12:22:59.219 UTC",5.80756,"2021-07-08T12:22:59.219 UTC",5.80756,
"2021-07-08T12:23:00.229 UTC",0,"2021-07-08T12:23:00.229 UTC",5.77654,"2021-07-08T12:23:00.229 UTC",5.77654,
"2021-07-08T12:23:01.238 UTC",0,"2021-07-08T12:23:01.238 UTC",5.83428,"2021-07-08T12:23:01.238 UTC",5.83428,
"2021-07-08T12:23:02.248 UTC",0,"2021-07-08T12:23:02.248 UTC",5.79359,"2021-07-08T12:23:02.248 UTC",5.79359,
"2021-07-08T12:23:03.258 UTC",0,"2021-07-08T12:23:03.258 UTC",5.81107,"2021-07-08T12:23:03.258 UTC",5.81107,
"2021-07-08T12:23:04.267 UTC",0,"2021-07-08T12:23:04.267 UTC",5.58424,"2021-07-08T12:23:04.267 UTC",5.58424,
"2021-07-08T12:23:05.277 UTC",0,"2021-07-08T12:23:05.277 UTC",5.63148,"2021-07-08T12:23:05.277 UTC",5.63148,
"2021-07-08T12:23:06.287 UTC",0,"2021-07-08T12:23:06.287 UTC",5.75318,"2021-07-08T12:23:06.287 UTC",5.75318,
"2021-07-08T12:23:07.297 UTC",0,"2021-07-08T12:23:07.297 UTC",5.82443,"2021-07-08T12:23:07.297 UTC",5.82443,
"2021-07-08T12:23:08.307 UTC",0,"2021-07-08T12:23:08.307 UTC",5.77795,"2021-07-08T12:23:08.307 UTC",5.77795,
"2021-07-08T12:23:09.317 UTC",0,"2021-07-08T12:23:09.317 UTC",5.84179,"2021-07-08T12:23:09.317 UTC",5.84179,
"2021-07-08T12:23:10.327 UTC",0,"2021-07-08T12:23:10.327 UTC",5.86005,"2021-07-08T12:23:10.327 UTC",5.86005,
"2021-07-08T12:23:11.336 UTC",0,"2021-07-08T12:23:11.336 UTC",5.86365,"2021-07-08T12:23:11.336 UTC",5.86365,
"2021-07-08T12:23:12.346 UTC",0,"2021-07-08T12:23:12.346 UTC",5.88492,"2021-07-08T12:23:12.346 UTC",5.88492,
"2021-07-08T12:23:13.357 UTC",0,"2021-07-08T12:23:13.357 UTC",5.65224,"2021-07-08T12:23:13.357 UTC",5.65224,
"2021-07-08T12:23:14.367 UTC",0,"2021-07-08T12:23:14.367 UTC",5.64398,"2021-07-08T12:23:14.367 UTC",5.64398,
"2021-07-08T12:23:15.377 UTC",0,"2021-07-08T12:23:15.377 UTC",5.62685,"2021-07-08T12:23:15.377 UTC",5.62685,
"2021-07-08T12:23:16.387 UTC",0,"2021-07-08T12:23:16.387 UTC",5.9029,"2021-07-08T12:23:16.387 UTC",5.9029,
"2021-07-08T12:23:17.397 UTC",0,"2021-07-08T12:23:17.397 UTC",5.90221,"2021-07-08T12:23:17.397 UTC",5.90221,
"2021-07-08T12:23:18.408 UTC",0,"2021-07-08T12:23:18.408 UTC",5.84567,"2021-07-08T12:23:18.408 UTC",5.84567,
