Channel	Frequency	Security	NSS	Cfg-Mode	Bandwidth	Pkt	Traffic-Type	Direction	Atten	Rotation	Duration	Offered-1m	Rx-Bps	Rx-Bps-1m	Rx-Bps-LL	Rx-Bps-3s	RSSI	Tx-Failed	Tx-Failed%	Tx-Rate	Rx-Rate	Rpt-Mode	Rpt-Mode-Brief
36	5180	WPA2	4	AUTO	80	1024	TCP	DUT-TX	NA	NA	60	369.22 Mbps	369.049 Mbps	369.235 Mbps	390.143 Mbps	367.083 Mbps	-55	0 / 1334202	0	1560 Mbps	1.3 Gbps	802.11an-AC	802.11ac
