"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan100--1.0.0-B/Packet Loss Percent",
"2022-02-16T11:01:11.717 UTC",0,"2022-02-16T11:01:11.717 UTC",0,"2022-02-16T11:02:20.361 UTC",0,"2022-02-16T11:02:20.361 UTC",0,
"2022-02-16T11:01:12.730 UTC",0,"2022-02-16T11:01:12.730 UTC",0,"2022-02-16T11:02:21.366 UTC",0,"2022-02-16T11:02:21.366 UTC",0,
"2022-02-16T11:01:13.742 UTC",0,"2022-02-16T11:01:13.742 UTC",0,"2022-02-16T11:02:22.373 UTC",0,"2022-02-16T11:02:22.373 UTC",0,
"2022-02-16T11:01:14.748 UTC",46.44149,"2022-02-16T11:01:14.748 UTC",0,"2022-02-16T11:02:23.379 UTC",0,"2022-02-16T11:02:23.379 UTC",0,
"2022-02-16T11:01:15.755 UTC",52.49649,"2022-02-16T11:01:15.755 UTC",0,"2022-02-16T11:02:24.388 UTC",0,"2022-02-16T11:02:24.388 UTC",0,
"2022-02-16T11:01:16.762 UTC",56.63029,"2022-02-16T11:01:16.762 UTC",0,"2022-02-16T11:02:25.396 UTC",0,"2022-02-16T11:02:25.396 UTC",0,
"2022-02-16T11:01:17.769 UTC",57.90792,"2022-02-16T11:01:17.769 UTC",0,"2022-02-16T11:02:26.404 UTC",0,"2022-02-16T11:02:26.404 UTC",0,
"2022-02-16T11:01:18.776 UTC",56.74479,"2022-02-16T11:01:18.776 UTC",0,"2022-02-16T11:02:27.413 UTC",0,"2022-02-16T11:02:27.413 UTC",0,
"2022-02-16T11:01:19.782 UTC",55.88794,"2022-02-16T11:01:19.782 UTC",0,"2022-02-16T11:02:28.421 UTC",0,"2022-02-16T11:02:28.421 UTC",0,
"2022-02-16T11:01:20.790 UTC",56.03319,"2022-02-16T11:01:20.790 UTC",0,"2022-02-16T11:02:29.430 UTC",0,"2022-02-16T11:02:29.430 UTC",0,
"2022-02-16T11:01:21.796 UTC",57.53224,"2022-02-16T11:01:21.796 UTC",0,"2022-02-16T11:02:30.438 UTC",0,"2022-02-16T11:02:30.438 UTC",0,
"2022-02-16T11:01:22.803 UTC",57.94522,"2022-02-16T11:01:22.803 UTC",0,"2022-02-16T11:02:31.447 UTC",0,"2022-02-16T11:02:31.447 UTC",0,
"2022-02-16T11:01:23.812 UTC",57.05784,"2022-02-16T11:01:23.812 UTC",0,"2022-02-16T11:02:32.455 UTC",0,"2022-02-16T11:02:32.455 UTC",0,
"2022-02-16T11:01:24.818 UTC",56.84572,"2022-02-16T11:01:24.818 UTC",0,"2022-02-16T11:02:33.461 UTC",0,"2022-02-16T11:02:33.461 UTC",0,
"2022-02-16T11:01:25.831 UTC",56.73255,"2022-02-16T11:01:25.831 UTC",0,"2022-02-16T11:02:34.468 UTC",0,"2022-02-16T11:02:34.468 UTC",0,
"2022-02-16T11:01:26.840 UTC",57.36845,"2022-02-16T11:01:26.840 UTC",0,"2022-02-16T11:02:35.475 UTC",0,"2022-02-16T11:02:35.475 UTC",0,
"2022-02-16T11:01:27.846 UTC",54.94203,"2022-02-16T11:01:27.846 UTC",0,"2022-02-16T11:02:36.483 UTC",0,"2022-02-16T11:02:36.483 UTC",0,
"2022-02-16T11:01:28.852 UTC",0,"2022-02-16T11:01:28.852 UTC",0,"2022-02-16T11:02:37.489 UTC",0,"2022-02-16T11:02:37.489 UTC",0,
"2022-02-16T11:01:29.858 UTC",0,"2022-02-16T11:01:29.858 UTC",0,"2022-02-16T11:02:38.499 UTC",0,"2022-02-16T11:02:38.499 UTC",0,
"2022-02-16T11:01:30.865 UTC",0,"2022-02-16T11:01:30.865 UTC",1.57627,"2022-02-16T11:02:39.508 UTC",0,"2022-02-16T11:02:39.508 UTC",0,
"2022-02-16T11:01:31.871 UTC",0,"2022-02-16T11:01:31.871 UTC",1.5289,"2022-02-16T11:02:40.516 UTC",0,"2022-02-16T11:02:40.516 UTC",0,
"2022-02-16T11:01:32.877 UTC",0,"2022-02-16T11:01:32.877 UTC",1.39527,"2022-02-16T11:02:41.526 UTC",0,"2022-02-16T11:02:41.526 UTC",0,
"2022-02-16T11:01:33.884 UTC",0,"2022-02-16T11:01:33.884 UTC",1.17769,"2022-02-16T11:02:42.535 UTC",0,"2022-02-16T11:02:42.535 UTC",0,
"2022-02-16T11:01:34.891 UTC",0,"2022-02-16T11:01:34.891 UTC",1.06643,"2022-02-16T11:02:43.541 UTC",0,"2022-02-16T11:02:43.541 UTC",0,
"2022-02-16T11:01:35.898 UTC",0,"2022-02-16T11:01:35.898 UTC",1.20021,"2022-02-16T11:02:44.548 UTC",0,"2022-02-16T11:02:44.548 UTC",0,
"2022-02-16T11:01:36.903 UTC",0,"2022-02-16T11:01:36.903 UTC",1.40192,"2022-02-16T11:02:45.555 UTC",0,"2022-02-16T11:02:45.555 UTC",0,
"2022-02-16T11:01:37.910 UTC",0,"2022-02-16T11:01:37.910 UTC",1.35674,"2022-02-16T11:02:46.562 UTC",0,"2022-02-16T11:02:46.562 UTC",0,
"2022-02-16T11:01:38.915 UTC",0,"2022-02-16T11:01:38.915 UTC",1.37521,"2022-02-16T11:02:47.571 UTC",0,"2022-02-16T11:02:47.571 UTC",0,
"2022-02-16T11:01:39.923 UTC",0,"2022-02-16T11:01:39.923 UTC",1.32597,"2022-02-16T11:02:48.582 UTC",0,"2022-02-16T11:02:48.582 UTC",0,
"2022-02-16T11:01:40.931 UTC",0,"2022-02-16T11:01:40.931 UTC",1.42713,"2022-02-16T11:02:49.589 UTC",0,"2022-02-16T11:02:49.589 UTC",0,
"2022-02-16T11:01:41.937 UTC",0,"2022-02-16T11:01:41.937 UTC",1.46786,"2022-02-16T11:02:50.595 UTC",0,"2022-02-16T11:02:50.595 UTC",0,
"2022-02-16T11:01:42.944 UTC",0,"2022-02-16T11:01:42.944 UTC",1.69445,"2022-02-16T11:02:51.601 UTC",0,"2022-02-16T11:02:51.601 UTC",0,
"2022-02-16T11:01:43.950 UTC",0,"2022-02-16T11:01:43.950 UTC",1.33639,"2022-02-16T11:02:52.608 UTC",0,"2022-02-16T11:02:52.608 UTC",0,
"2022-02-16T11:01:44.957 UTC",0,"2022-02-16T11:01:44.957 UTC",0,"2022-02-16T11:02:53.615 UTC",0,"2022-02-16T11:02:53.615 UTC",0,
"2022-02-16T11:01:45.965 UTC",39.94481,"2022-02-16T11:01:45.965 UTC",0,"2022-02-16T11:03:27.940 UTC",0,"2022-02-16T11:03:27.940 UTC",0,
"2022-02-16T11:01:46.972 UTC",39.94481,"2022-02-16T11:01:46.972 UTC",0,"2022-02-16T11:03:28.946 UTC",0,"2022-02-16T11:03:28.946 UTC",0,
"2022-02-16T11:01:47.995 UTC",41.30434,"2022-02-16T11:01:47.995 UTC",0,"2022-02-16T11:03:29.952 UTC",0,"2022-02-16T11:03:29.952 UTC",0,
"2022-02-16T11:01:49.017 UTC",40.41271,"2022-02-16T11:01:49.017 UTC",0,"2022-02-16T11:03:30.958 UTC",0,"2022-02-16T11:03:30.958 UTC",0,
"2022-02-16T11:01:50.025 UTC",36.5859,"2022-02-16T11:01:50.025 UTC",0,"2022-02-16T11:03:31.964 UTC",0,"2022-02-16T11:03:31.964 UTC",0,
"2022-02-16T11:01:51.036 UTC",36.97833,"2022-02-16T11:01:51.036 UTC",0,"2022-02-16T11:03:32.970 UTC",0,"2022-02-16T11:03:32.970 UTC",0,
"2022-02-16T11:01:52.045 UTC",43.3513,"2022-02-16T11:01:52.045 UTC",0,"2022-02-16T11:03:33.977 UTC",0,"2022-02-16T11:03:33.977 UTC",0,
"2022-02-16T11:01:53.056 UTC",51.66083,"2022-02-16T11:01:53.056 UTC",0,"2022-02-16T11:03:34.983 UTC",0,"2022-02-16T11:03:34.983 UTC",0,
"2022-02-16T11:01:54.068 UTC",55.74933,"2022-02-16T11:01:54.068 UTC",0,"2022-02-16T11:03:35.990 UTC",0,"2022-02-16T11:03:35.990 UTC",0,
"2022-02-16T11:01:55.075 UTC",54.24699,"2022-02-16T11:01:55.075 UTC",0,"2022-02-16T11:03:36.996 UTC",0,"2022-02-16T11:03:36.996 UTC",0,
"2022-02-16T11:01:56.084 UTC",50.10544,"2022-02-16T11:01:56.084 UTC",0,"2022-02-16T11:03:38.002 UTC",0,"2022-02-16T11:03:38.002 UTC",0,
"2022-02-16T11:01:57.092 UTC",49.75489,"2022-02-16T11:01:57.092 UTC",0,"2022-02-16T11:03:39.011 UTC",0,"2022-02-16T11:03:39.011 UTC",0,
"2022-02-16T11:01:58.101 UTC",52.48984,"2022-02-16T11:01:58.101 UTC",0,"2022-02-16T11:03:40.021 UTC",0,"2022-02-16T11:03:40.021 UTC",0,
"2022-02-16T11:01:59.109 UTC",54.68566,"2022-02-16T11:01:59.109 UTC",0,"2022-02-16T11:03:41.030 UTC",0,"2022-02-16T11:03:41.030 UTC",0,
"2022-02-16T11:02:00.117 UTC",55.30188,"2022-02-16T11:02:00.117 UTC",0,"2022-02-16T11:03:42.040 UTC",0,"2022-02-16T11:03:42.040 UTC",0,
"2022-02-16T11:02:01.123 UTC",56.76475,"2022-02-16T11:02:01.123 UTC",0,"2022-02-16T11:03:43.049 UTC",0,"2022-02-16T11:03:43.049 UTC",0,
"2022-02-16T11:02:02.129 UTC",58.10634,"2022-02-16T11:02:02.129 UTC",0,"2022-02-16T11:03:44.055 UTC",0,"2022-02-16T11:03:44.055 UTC",0,
"2022-02-16T11:02:03.137 UTC",0,"2022-02-16T11:02:03.137 UTC",0,"2022-02-16T11:03:45.062 UTC",0,"2022-02-16T11:03:45.062 UTC",0,
