Channel,Frequency,Security,NSS,Cfg-Mode,Bandwidth,Pkt,Traffic-Type,Direction,Atten,Rotation,Duration,Offered-1m,Rx-Bps,Rx-Bps-1m,Rx-Bps-LL,Rx-Bps-3s,RSSI,Tx-Failed,Tx-Failed%,Tx-Rate,Rx-Rate,Rpt-Mode,Rpt-Mode-Brief
6,2437,WPA2,2,AUTO,20,60,UDP,DUT-RX,NA,NA,60,11.134 Mbps,10.637 Mbps,10.634 Mbps,35.447 Mbps,10.949 Mbps,-43,192 / 4643335,0.004,78 Mbps,11 Mbps,802.11bgn,802.11n
