"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.1-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-07-08T11:20:36.954 UTC",0,"2021-07-08T11:20:36.954 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:37.963 UTC",0,"2021-07-08T11:20:37.963 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:38.972 UTC",0,"2021-07-08T11:20:38.972 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:39.982 UTC",0,"2021-07-08T11:20:39.982 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:40.991 UTC",0,"2021-07-08T11:20:40.991 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:42.000 UTC",0,"2021-07-08T11:20:42.000 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:43.011 UTC",0,"2021-07-08T11:20:43.011 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:44.020 UTC",0,"2021-07-08T11:20:44.020 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:45.031 UTC",0,"2021-07-08T11:20:45.031 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:46.040 UTC",0,"2021-07-08T11:20:46.040 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:47.050 UTC",0,"2021-07-08T11:20:47.050 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:48.060 UTC",0,"2021-07-08T11:20:48.060 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:49.070 UTC",0,"2021-07-08T11:20:49.070 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:50.080 UTC",0,"2021-07-08T11:20:50.080 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:51.089 UTC",0,"2021-07-08T11:20:51.089 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:52.099 UTC",0,"2021-07-08T11:20:52.099 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:53.109 UTC",0,"2021-07-08T11:20:53.109 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:54.118 UTC",0,"2021-07-08T11:20:54.118 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:55.129 UTC",0,"2021-07-08T11:20:55.129 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:56.139 UTC",0,"2021-07-08T11:20:56.139 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:57.149 UTC",0,"2021-07-08T11:20:57.149 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:58.160 UTC",0,"2021-07-08T11:20:58.160 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:20:59.170 UTC",0,"2021-07-08T11:20:59.170 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:21:00.181 UTC",0,"2021-07-08T11:21:00.181 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:21:01.193 UTC",0,"2021-07-08T11:21:01.193 UTC",0,
NA,NA,NA,NA,"2021-07-08T11:21:02.203 UTC",0,"2021-07-08T11:21:02.203 UTC",0,
