"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-08T11:20:23.830 UTC",0,"2021-07-08T11:20:23.830 UTC",0,"2021-07-08T11:20:23.830 UTC",0,
"2021-07-08T11:20:24.845 UTC",0,"2021-07-08T11:20:24.845 UTC",0,"2021-07-08T11:20:24.845 UTC",0,
"2021-07-08T11:20:25.854 UTC",0,"2021-07-08T11:20:25.854 UTC",0,"2021-07-08T11:20:25.854 UTC",0,
"2021-07-08T11:20:26.863 UTC",0,"2021-07-08T11:20:26.863 UTC",0,"2021-07-08T11:20:26.863 UTC",0,
"2021-07-08T11:20:27.872 UTC",0,"2021-07-08T11:20:27.872 UTC",0,"2021-07-08T11:20:27.872 UTC",0,
"2021-07-08T11:20:28.881 UTC",0,"2021-07-08T11:20:28.881 UTC",0,"2021-07-08T11:20:28.881 UTC",0,
"2021-07-08T11:20:29.891 UTC",0,"2021-07-08T11:20:29.891 UTC",0,"2021-07-08T11:20:29.891 UTC",0,
"2021-07-08T11:20:30.900 UTC",0,"2021-07-08T11:20:30.900 UTC",0,"2021-07-08T11:20:30.900 UTC",0,
"2021-07-08T11:20:31.909 UTC",0,"2021-07-08T11:20:31.909 UTC",0,"2021-07-08T11:20:31.909 UTC",0,
"2021-07-08T11:20:32.917 UTC",0,"2021-07-08T11:20:32.917 UTC",0,"2021-07-08T11:20:32.917 UTC",0,
"2021-07-08T11:20:33.926 UTC",0,"2021-07-08T11:20:33.926 UTC",0,"2021-07-08T11:20:33.926 UTC",0,
"2021-07-08T11:20:34.935 UTC",0,"2021-07-08T11:20:34.935 UTC",0,"2021-07-08T11:20:34.935 UTC",0,
"2021-07-08T11:20:35.944 UTC",0,"2021-07-08T11:20:35.944 UTC",0,"2021-07-08T11:20:35.944 UTC",0,
"2021-07-08T11:20:36.954 UTC",0,"2021-07-08T11:20:36.954 UTC",0,"2021-07-08T11:20:36.954 UTC",0,
"2021-07-08T11:20:37.964 UTC",0,"2021-07-08T11:20:37.964 UTC",18.67951,"2021-07-08T11:20:37.964 UTC",18.67951,
"2021-07-08T11:20:38.973 UTC",0,"2021-07-08T11:20:38.973 UTC",22.90579,"2021-07-08T11:20:38.973 UTC",22.90579,
"2021-07-08T11:20:39.982 UTC",0,"2021-07-08T11:20:39.982 UTC",22.77817,"2021-07-08T11:20:39.982 UTC",22.77817,
"2021-07-08T11:20:40.991 UTC",0,"2021-07-08T11:20:40.991 UTC",23.53931,"2021-07-08T11:20:40.991 UTC",23.53931,
"2021-07-08T11:20:42.001 UTC",0,"2021-07-08T11:20:42.001 UTC",23.33898,"2021-07-08T11:20:42.001 UTC",23.33898,
"2021-07-08T11:20:43.011 UTC",0,"2021-07-08T11:20:43.011 UTC",24.36795,"2021-07-08T11:20:43.011 UTC",24.36795,
"2021-07-08T11:20:44.021 UTC",0,"2021-07-08T11:20:44.021 UTC",24.04387,"2021-07-08T11:20:44.021 UTC",24.04387,
"2021-07-08T11:20:45.031 UTC",0,"2021-07-08T11:20:45.031 UTC",24.04387,"2021-07-08T11:20:45.031 UTC",24.04387,
"2021-07-08T11:20:46.041 UTC",0,"2021-07-08T11:20:46.041 UTC",16.71134,"2021-07-08T11:20:46.041 UTC",16.71134,
"2021-07-08T11:20:47.051 UTC",0,"2021-07-08T11:20:47.051 UTC",7.21715,"2021-07-08T11:20:47.051 UTC",7.21715,
"2021-07-08T11:20:48.060 UTC",0,"2021-07-08T11:20:48.060 UTC",0,"2021-07-08T11:20:48.060 UTC",0,
