"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-07-09T14:18:45.831 UTC",0,"2021-07-09T14:18:45.831 UTC",0,"2021-07-09T14:18:45.831 UTC",0,
"2021-07-09T14:18:46.854 UTC",0,"2021-07-09T14:18:46.854 UTC",0,"2021-07-09T14:18:46.854 UTC",0,
"2021-07-09T14:18:47.863 UTC",0,"2021-07-09T14:18:47.863 UTC",0,"2021-07-09T14:18:47.863 UTC",0,
"2021-07-09T14:18:48.872 UTC",0,"2021-07-09T14:18:48.872 UTC",0,"2021-07-09T14:18:48.872 UTC",0,
"2021-07-09T14:18:49.880 UTC",0,"2021-07-09T14:18:49.880 UTC",0,"2021-07-09T14:18:49.880 UTC",0,
"2021-07-09T14:18:50.889 UTC",0,"2021-07-09T14:18:50.889 UTC",0,"2021-07-09T14:18:50.889 UTC",0,
"2021-07-09T14:18:51.898 UTC",0,"2021-07-09T14:18:51.898 UTC",0,"2021-07-09T14:18:51.898 UTC",0,
"2021-07-09T14:18:52.908 UTC",0,"2021-07-09T14:18:52.908 UTC",0,"2021-07-09T14:18:52.908 UTC",0,
"2021-07-09T14:18:53.916 UTC",0,"2021-07-09T14:18:53.916 UTC",0,"2021-07-09T14:18:53.916 UTC",0,
"2021-07-09T14:18:54.925 UTC",0,"2021-07-09T14:18:54.925 UTC",0,"2021-07-09T14:18:54.925 UTC",0,
"2021-07-09T14:18:55.934 UTC",0,"2021-07-09T14:18:55.934 UTC",0,"2021-07-09T14:18:55.934 UTC",0,
"2021-07-09T14:18:56.944 UTC",0,"2021-07-09T14:18:56.944 UTC",0,"2021-07-09T14:18:56.944 UTC",0,
"2021-07-09T14:18:57.953 UTC",0,"2021-07-09T14:18:57.953 UTC",0,"2021-07-09T14:18:57.953 UTC",0,
"2021-07-09T14:18:58.963 UTC",0,"2021-07-09T14:18:58.963 UTC",0,"2021-07-09T14:18:58.963 UTC",0,
"2021-07-09T14:18:59.972 UTC",0,"2021-07-09T14:18:59.972 UTC",0,"2021-07-09T14:18:59.972 UTC",0,
"2021-07-09T14:19:00.980 UTC",0,"2021-07-09T14:19:00.980 UTC",0,"2021-07-09T14:19:00.980 UTC",0,
"2021-07-09T14:19:01.988 UTC",0,"2021-07-09T14:19:01.988 UTC",0,"2021-07-09T14:19:01.988 UTC",0,
"2021-07-09T14:19:02.996 UTC",0,"2021-07-09T14:19:02.996 UTC",0,"2021-07-09T14:19:02.996 UTC",0,
"2021-07-09T14:19:04.005 UTC",0,"2021-07-09T14:19:04.005 UTC",0,"2021-07-09T14:19:04.005 UTC",0,
"2021-07-09T14:19:05.013 UTC",0,"2021-07-09T14:19:05.013 UTC",0,"2021-07-09T14:19:05.013 UTC",0,
"2021-07-09T14:19:06.023 UTC",0,"2021-07-09T14:19:06.023 UTC",0,"2021-07-09T14:19:06.023 UTC",0,
"2021-07-09T14:19:07.032 UTC",0,"2021-07-09T14:19:07.032 UTC",0,"2021-07-09T14:19:07.032 UTC",0,
"2021-07-09T14:19:08.040 UTC",0,"2021-07-09T14:19:08.040 UTC",0,"2021-07-09T14:19:08.040 UTC",0,
"2021-07-09T14:19:09.049 UTC",0,"2021-07-09T14:19:09.049 UTC",0,"2021-07-09T14:19:09.049 UTC",0,
"2021-07-09T14:19:10.058 UTC",0,"2021-07-09T14:19:10.058 UTC",0,"2021-07-09T14:19:10.058 UTC",0,
"2021-07-09T14:19:11.068 UTC",0,"2021-07-09T14:19:11.068 UTC",0,"2021-07-09T14:19:11.068 UTC",0,
"2021-07-09T14:19:12.077 UTC",0,"2021-07-09T14:19:12.077 UTC",0,"2021-07-09T14:19:12.077 UTC",0,
"2021-07-09T14:19:13.086 UTC",0,"2021-07-09T14:19:13.086 UTC",0,"2021-07-09T14:19:13.086 UTC",0,
"2021-07-09T14:19:14.094 UTC",0,"2021-07-09T14:19:14.094 UTC",0,"2021-07-09T14:19:14.094 UTC",0,
"2021-07-09T14:19:15.103 UTC",0,"2021-07-09T14:19:15.103 UTC",0,"2021-07-09T14:19:15.103 UTC",0,
